web-scraper-order,web-scraper-start-url,pages,pages-href,articles,articles-href,title,subtitle,author,date,content
"1571522703-663","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","Biden Dodges Question About Son’s Ukraine Work, Talks About Trump And George Washington","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8ATBlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjoe-biden-debate-hunter-biden-ukraine_n_5da66ef2e4b002e33e76bfd4/RK=2/RS=yrpRikZW64KfSzwJFoKrDf3MICU-","Biden Dodges Question About Son’s Ukraine Work, Talks About Trump And George Washington","The former vice president responded during the Democratic debate that he was “proud” of his son Hunter’s judgment.","","10/15/2019 09:30 pm ET","Cooper tried again. “Your son Hunter today gave an interview and admitted that he made a mistake and showed poor judgment by serving on that board in Ukraine. Did you make a mistake by letting him? You were the point person on Ukraine at the time,” Cooper said."
"1571522709-683","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","12 Democratic Front-Runners Brace For Ohio Debate","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8AShlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2f12-democratic-front-runners-brace-for-ohio-debate_n_5da63606e4b002e33e767328/RK=2/RS=ltSI2BKJVt9ejFSdtJ_4S9p8c0Q-","12 Democratic Front-Runners Brace For Ohio Debate","The debate marks the first time the candidates meet since the House moved forward with the Trump impeachment inquiry.","","10/15/2019 05:15 pm ET","Hunter Biden said in an ABC News interview that aired Tuesday morning he did nothing wrong while engaging in foreign work as a Washington lawyer specializing in corporate governance. But he also noted he failed to take into account the potential implications for his father’s political career."
"1571522752-808","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","Gordon Sondland’s Testimony About The Trump-Ukraine Scandal Defies Belief","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8APBlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fsondland-ukraine-trump-giuliani_n_5da8ca57e4b034f1d69f7557/RK=2/RS=qnFLDXYPk_Fm1rBkFRai4Ia8mlI-","Gordon Sondland’s Testimony About The Trump-Ukraine Scandal Defies Belief","The ambassador claims he didn’t know Donald Trump was targeting Joe Biden in Ukraine — but the evidence was on front pages for months.","","10/17/2019 06:05 pm ET","His carefully worded statement also neglected to mention exactly when he finally did come to understand that Giuliani’s efforts in Ukraine included pushing for an investigation. If you believe his account, it’s a wonder he ever learned about it at all."
"1571522709-672","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","12 Democratic Front-Runners Brace For Ohio Debate","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8AShlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2f12-democratic-front-runners-brace-for-ohio-debate_n_5da63606e4b002e33e767328/RK=2/RS=ltSI2BKJVt9ejFSdtJ_4S9p8c0Q-","12 Democratic Front-Runners Brace For Ohio Debate","The debate marks the first time the candidates meet since the House moved forward with the Trump impeachment inquiry.","","10/15/2019 05:15 pm ET","Age was already a concern for the 78-year-old Sanders, the oldest presidential hopeful, even before he was taken to a Nevada hospital earlier this month and had two stents put in to clear a clogged artery."
"1571522723-718","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","Democrats Dismiss GOP Attacks On Hunter Biden","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8ARhlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fhunter-biden-trump-2020-democrats_n_5da64438e4b02253a2f9ecec/RK=2/RS=c_rqd2kHFPYEhhb_MMhcToir5g8-","Democrats Dismiss GOP Attacks On Hunter Biden","Sen. Debbie Stabenow of Michigan called Republican hand-wringing about the former vice president’s son’s work overseas “the height of hypocrisy.”","","10/15/2019 07:28 pm ET","That didn’t stop people like Ronna McDaniel, the chairwoman of the Republican National Committee and the niece of Sen. Mitt Romney (R-Utah), from calling out Hunter Biden for nepotism on Tuesday. But she wasn’t the only GOP official with famous relations who took umbrage about nepotism in Washington. Sen. Rand Paul (R-Ky.), son of former Rep. Ron Paul (R-Texas), and Donald Trump Jr. also weighed in."
"1571522731-737","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","5 Takeaways From Tuesday's Democratic Debate: The Elizabeth Warren Pile-On","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8ARBlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-2020-takeaways_n_5da6726be4b02253a2fa255f/RK=2/RS=C.NjgznyaB2yOeO6FXirHXVAu20-","5 Takeaways From Tuesday’s Democratic Debate: The Elizabeth Warren Pile-On","The other presidential candidates welcomed Warren as the new front-runner by criticizing her rhetoric and proposals.","","10/16/2019 12:18 am ET","Klobuchar and O’Rourke also went after Warren over her proposal to levy a 2% wealth tax on the super-rich."
"1571522736-768","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","Sanders, Warren Blast Joe Biden In First Major Clash Of Front-Runners","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8AQhlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-elizabeth-warren-joe-biden-clash-ohio-debate-2020-democratic-presidential-primary_n_5da68b0de4b002e33e76ee03/RK=2/RS=kEu0gF9wqhe_sBmpld.8i6FcDjc-","Sanders, Warren Blast Joe Biden In First Major Clash Of Front-Runners","The two progressive candidates tried to poke holes in the former vice president’s self-styled image as a pragmatist at the Democratic presidential debate.","","10/15/2019 11:43 pm ET","“Joe, you talked about working with Republicans and getting things done. But you know what you also got done? And I say this as a good friend ― you got the disastrous war in Iraq done,” Sanders said. “You got a bankruptcy bill, which is hurting middle-class families all over this country, you got trade agreements, like NAFTA, PNTR with China done, which have cost us 4 million jobs.”"
"1571522709-690","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","12 Democratic Front-Runners Brace For Ohio Debate","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8AShlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2f12-democratic-front-runners-brace-for-ohio-debate_n_5da63606e4b002e33e767328/RK=2/RS=ltSI2BKJVt9ejFSdtJ_4S9p8c0Q-","12 Democratic Front-Runners Brace For Ohio Debate","The debate marks the first time the candidates meet since the House moved forward with the Trump impeachment inquiry.","","10/15/2019 05:15 pm ET","___"
"1571522731-735","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","5 Takeaways From Tuesday's Democratic Debate: The Elizabeth Warren Pile-On","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8ARBlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-2020-takeaways_n_5da6726be4b02253a2fa255f/RK=2/RS=C.NjgznyaB2yOeO6FXirHXVAu20-","5 Takeaways From Tuesday’s Democratic Debate: The Elizabeth Warren Pile-On","The other presidential candidates welcomed Warren as the new front-runner by criticizing her rhetoric and proposals.","","10/16/2019 12:18 am ET","Warren responded by repeating her usual answer when challenged on this point, focusing on the bottom-line effect the plan would have on middle-class families and pledging she wouldn’t support a proposal that raised overall costs for them."
"1571522731-748","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","5 Takeaways From Tuesday's Democratic Debate: The Elizabeth Warren Pile-On","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8ARBlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-2020-takeaways_n_5da6726be4b02253a2fa255f/RK=2/RS=C.NjgznyaB2yOeO6FXirHXVAu20-","5 Takeaways From Tuesday’s Democratic Debate: The Elizabeth Warren Pile-On","The other presidential candidates welcomed Warren as the new front-runner by criticizing her rhetoric and proposals.","","10/16/2019 12:18 am ET","Buttigieg, in particular, seemed to put more sustained effort into positioning himself as an alternative for centrists to Biden. He played up his small-town roots by recalling driving past closed factories while growing up in the post-industrial Midwest. The 37-year-old also repeatedly expressed his aversion to Washington elites, calling out “senators” and “congressmen” who have not gotten many things done during his “entire adult life.”"
"1571522741-783","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","Joe Biden Tells Trump: ‘Release Your Tax Returns Or Shut Up’","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8AQBlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjoe-biden-donald-trump-tax-returns_n_5da79655e4b0b5c9be48ab22/RK=2/RS=pZpjmnyRxjwtFP7T5hI_zc_xqGA-","Joe Biden Tells Trump: ‘Release Your Tax Returns Or Shut Up’","The former vice president and 2020 candidate accused the president of “running the most corrupt government in the history of the United States of America.”","","10/16/2019 07:09 pm ET","Biden, speaking to reporters, suggested keeping the focus on what Trump claims is massive political corruption."
"1571522723-717","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","Democrats Dismiss GOP Attacks On Hunter Biden","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8ARhlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fhunter-biden-trump-2020-democrats_n_5da64438e4b02253a2f9ecec/RK=2/RS=c_rqd2kHFPYEhhb_MMhcToir5g8-","Democrats Dismiss GOP Attacks On Hunter Biden","Sen. Debbie Stabenow of Michigan called Republican hand-wringing about the former vice president’s son’s work overseas “the height of hypocrisy.”","","10/15/2019 07:28 pm ET","Hunter Biden insisted he never did anything illegal or improper, even though he acknowledged in an interview with ABC that it was “poor judgment” on his part to join the businesses and that it was likely that his last name helped him professionally. He also announced that he will resign from the board of a Chinese company by the end of the month amid the controversy that appears designed to target his father’s 2020 presidential campaign."
"1571522731-760","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","5 Takeaways From Tuesday's Democratic Debate: The Elizabeth Warren Pile-On","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8ARBlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-2020-takeaways_n_5da6726be4b02253a2fa255f/RK=2/RS=C.NjgznyaB2yOeO6FXirHXVAu20-","5 Takeaways From Tuesday’s Democratic Debate: The Elizabeth Warren Pile-On","The other presidential candidates welcomed Warren as the new front-runner by criticizing her rhetoric and proposals.","","10/16/2019 12:18 am ET","California Sen. Kamala Harris also needed a breakout moment ― similar to the one she enjoyed in the first debate in June ― to reverse her struggling poll numbers. She won applause and good marks from women’s rights groups when she noted that none of the previous encounters had featured any direct questions about reproductive rights, calling the omission “outrageous.”"
"1571522715-709","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","Rich And Famous Kids Of Rich And Famous Politicians Are Appalled By Hunter Biden","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8ASBlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2ffamous-kids-politicians-hunter-biden_n_5da61504e4b002e33e76306f/RK=2/RS=eUqVoCnhyiOKZE.xXTUm.h5GDQk-","Rich And Famous Kids Of Rich And Famous Politicians Are Appalled By Hunter Biden","Nepotism! Well, I never.","","10/15/2019 04:22 pm ET","And then, there was the tweet by Donald Trump Jr. on Tuesday."
"1571522709-679","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","12 Democratic Front-Runners Brace For Ohio Debate","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8AShlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2f12-democratic-front-runners-brace-for-ohio-debate_n_5da63606e4b002e33e767328/RK=2/RS=ltSI2BKJVt9ejFSdtJ_4S9p8c0Q-","12 Democratic Front-Runners Brace For Ohio Debate","The debate marks the first time the candidates meet since the House moved forward with the Trump impeachment inquiry.","","10/15/2019 05:15 pm ET","The issue is particularly threatening because it’s not the first time she has been accused of embellishing her biography. Warren has already apologized for claiming Native American heritage decades ago. While it showed distant tribal ancestry, it also sparked a rebuke from some Native Americans."
"1571522741-781","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","Joe Biden Tells Trump: ‘Release Your Tax Returns Or Shut Up’","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8AQBlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjoe-biden-donald-trump-tax-returns_n_5da79655e4b0b5c9be48ab22/RK=2/RS=pZpjmnyRxjwtFP7T5hI_zc_xqGA-","Joe Biden Tells Trump: ‘Release Your Tax Returns Or Shut Up’","The former vice president and 2020 candidate accused the president of “running the most corrupt government in the history of the United States of America.”","","10/16/2019 07:09 pm ET","The former vice president was at a campaign stop in Columbus, Ohio, when he demanded of the president: “Release your tax returns or shut up.”"
"1571522703-659","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","Biden Dodges Question About Son’s Ukraine Work, Talks About Trump And George Washington","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8ATBlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjoe-biden-debate-hunter-biden-ukraine_n_5da66ef2e4b002e33e76bfd4/RK=2/RS=yrpRikZW64KfSzwJFoKrDf3MICU-","Biden Dodges Question About Son’s Ukraine Work, Talks About Trump And George Washington","The former vice president responded during the Democratic debate that he was “proud” of his son Hunter’s judgment.","","10/15/2019 09:30 pm ET","So it was reasonable enough when CNN’s Anderson Cooper asked Biden, “If it’s not OK for a president’s family to be involved in foreign businesses, why was it OK for your son when you were vice president?”"
"1571522731-744","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","5 Takeaways From Tuesday's Democratic Debate: The Elizabeth Warren Pile-On","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8ARBlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-2020-takeaways_n_5da6726be4b02253a2fa255f/RK=2/RS=C.NjgznyaB2yOeO6FXirHXVAu20-","5 Takeaways From Tuesday’s Democratic Debate: The Elizabeth Warren Pile-On","The other presidential candidates welcomed Warren as the new front-runner by criticizing her rhetoric and proposals.","","10/16/2019 12:18 am ET","Hunter Biden acknowledged in an interview with ABC airing Tuesday that it was “poor judgment” on his part to join the venture, and conceded it was likely that his last name helped him professionally."
