web-scraper-order,web-scraper-start-url,pages,pages-href,articles,articles-href,title,subtitle,author,date,content
"1571522549-640","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Secret Service Uses John McCain’s Old Code Name 1 Last Time In Touching Tribute","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMApBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjohn-mccain-secret-service-tibute_n_5b84d21ae4b0162f471bd7ae/RK=2/RS=XQYoI68f0VaaH1Wj6uC.3tzm.ro-","Secret Service Uses John McCain’s Old Code Name 1 Last Time In Touching Tribute","The late senator was honored by the agency that protected him during his 2008 presidential bid.","","08/28/2018 03:44 am ET","The United States Secret Service isn’t known for its emotional side, but the agency lowered its collective shades on Monday to pay tribute to the late Sen. John McCain (R-Ariz.)."
"1571522533-610","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Trump Reportedly Mocked Joe Biden, John McCain During SOTU Preview Lunch","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAqhNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2ftrump-mocks-mccain-biden_n_5c5a315be4b0871047588d47/RK=2/RS=xV_3iV6jSpUZg8LuiEkXCDkGS.8-","Trump Reportedly Mocked Joe Biden, John McCain During State Of The Union Lunch","Meghan McCain, the late senator’s daughter, slammed the president’s comments as “pathetic.”","","02/05/2019 09:04 pm ET","As for Senate Minority Leader Chuck Schumer (N.Y.), Trump dismissed the Democrat as a “nasty son of a bitch,” Bloomberg reported. He pulled out his usual “Pocahontas” slur for Sen. Elizabeth Warren (D-Mass.)."
"1571522525-595","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","British Activists Troll Trump By Projecting USS John McCain Hat On Wax Museum","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMArBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2ftrump-protest-london-uss-john-mccain_n_5cf5716ae4b0e8085e3e85ca/RK=2/RS=52x_.eCJe2.Md06rd1xSQ4PJdAw-","British Activists Troll Trump By Projecting USS John McCain Hat On Wax Museum","The protest group Led By Donkeys wants the U.S. president to know “the vast majority of people in this country don’t like him.”","","06/03/2019 05:54 pm ET","The group has set up three of these temporary displays so far, with more planned."
"1571522512-576","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","John McCain Will Not Continue Treatment For Brain Cancer, Family Says","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAsBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjohn-mccain-brain-cancer-treatment_n_5b801e68e4b0348586000d7c/RK=2/RS=_8VXBKoKl.l1xtuTBNQGLnuKDzY-","John McCain Will Not Continue Treatment For Brain Cancer, Family Says","The senator has already “surpassed expectations for his survival.”","","08/24/2018 11:20 am ET","“I got very choked up,” McCain said of the moment in an interview on “60 Minutes.” “And then, of course, you know, all of them coming over and giving me a hug. It was deeply moving. I had never seen anything like that.”"
"1571522556-648","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Cindy McCain Says John McCain Would Be 'Disappointed' With Today's Politics","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAohNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjohn-mccain-cindy-mccain-wife-anniversary-death_n_5d62a050e4b0dfcbd48f0840/RK=2/RS=MZjDmHOZGIgjJhQhWDjafybaErs-","Cindy McCain Says John McCain Would Be ‘Disappointed’ With Today’s Politics","“He was very frustrated with what was going on then and I think now he’d be even more frustrated,” she said.","","08/25/2019 01:21 pm ET","The Republican senator from Arizona and Vietnam prisoner of war was a conservative known to make and keep friends on both sides of the political aisle."
"1571522533-608","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Trump Reportedly Mocked Joe Biden, John McCain During SOTU Preview Lunch","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAqhNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2ftrump-mocks-mccain-biden_n_5c5a315be4b0871047588d47/RK=2/RS=xV_3iV6jSpUZg8LuiEkXCDkGS.8-","Trump Reportedly Mocked Joe Biden, John McCain During State Of The Union Lunch","Meghan McCain, the late senator’s daughter, slammed the president’s comments as “pathetic.”","","02/05/2019 09:04 pm ET","Trump spurned former Vice President Joe Biden as a “dumb” person he hopes to run against in the 2020 presidential election."
"1571522543-632","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Opinion: Republicans Can Honor John McCain By Putting America Before Trump","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAphNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fopinion-john-mccain-republicans-trump_n_5b82df26e4b0348586018d2c/RK=2/RS=IqPI3iPWFDckFEEofcsls32clq0-","Republicans Can Honor John McCain By Putting America Before Trump","null","","08/26/2018 03:23 pm ET","That should not be a surprise. What continues to stun is the degree to which the Republican Congress is willing to let him."
"1571522543-631","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Opinion: Republicans Can Honor John McCain By Putting America Before Trump","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAphNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fopinion-john-mccain-republicans-trump_n_5b82df26e4b0348586018d2c/RK=2/RS=IqPI3iPWFDckFEEofcsls32clq0-","Republicans Can Honor John McCain By Putting America Before Trump","null","","08/26/2018 03:23 pm ET","Keep in mind, all this is from the president of the United States, sworn to uphold the law and the Constitution. But Trump is more than willing to take down America if that’s what it takes to save his own neck."
"1571522506-563","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Jon Kyl Resigning As Arizona Senator After Replacing John McCain","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAshNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fmccain-replacement-sen-jon-kyl-resigning-at-end-of-year_n_5c13d083e4b009b8aea6e22c/RK=2/RS=_x.Ef6.nmkzQWg43oiqL8uXB4Jo-","Jon Kyl Resigning As Arizona Senator After Replacing John McCain","The state’s GOP governor will need to name another replacement.","","12/14/2018 10:52 am ET","The Republican Ducey announced Friday that Kyl said he will resign effective Dec. 31."
"1571522556-646","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Cindy McCain Says John McCain Would Be 'Disappointed' With Today's Politics","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAohNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjohn-mccain-cindy-mccain-wife-anniversary-death_n_5d62a050e4b0dfcbd48f0840/RK=2/RS=MZjDmHOZGIgjJhQhWDjafybaErs-","Cindy McCain Says John McCain Would Be ‘Disappointed’ With Today’s Politics","“He was very frustrated with what was going on then and I think now he’d be even more frustrated,” she said.","","08/25/2019 01:21 pm ET","“I think he’d be very disappointed, in fact, I know he would be,” she said in an interview that aired Sunday on CNN’s “State of the Union.”"
"1571522500-560","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9IlrCh6tdXeMAyRNsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=John+Mccain&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","","","","","","",""
"1571522537-616","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Veterans To Give Out USS John McCain Shirts At Trump's July 4 Event","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAqBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fveterans-john-mccain-donald-trump-july-4_n_5d1a43ace4b07f6ca581c21e/RK=2/RS=Hi2bqJ1BLvv1R7L9oblL3tBSulk-","Vets To Give Out Thousands Of USS John McCain Shirts At Trump’s July 4 Event","“It’s really a way to honor a family that ... has shown that the country is bigger than any one individual,” said Peter Kauffmann of VoteVets.","","07/01/2019 03:08 pm ET","Here’s what the shirt looks like, via Rags of Honor’s website:"
"1571522556-645","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Cindy McCain Says John McCain Would Be 'Disappointed' With Today's Politics","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAohNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjohn-mccain-cindy-mccain-wife-anniversary-death_n_5d62a050e4b0dfcbd48f0840/RK=2/RS=MZjDmHOZGIgjJhQhWDjafybaErs-","Cindy McCain Says John McCain Would Be ‘Disappointed’ With Today’s Politics","“He was very frustrated with what was going on then and I think now he’d be even more frustrated,” she said.","","08/25/2019 01:21 pm ET","One year after his death, Sen. John McCain’s wife, Cindy McCain, believes he would be “very disappointed” and “saddened” with the state of politics if alive today."
"1571522543-630","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Opinion: Republicans Can Honor John McCain By Putting America Before Trump","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAphNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fopinion-john-mccain-republicans-trump_n_5b82df26e4b0348586018d2c/RK=2/RS=IqPI3iPWFDckFEEofcsls32clq0-","Republicans Can Honor John McCain By Putting America Before Trump","null","","08/26/2018 03:23 pm ET","The entire framing of who is loyal and who is flipping is of course the vocabulary of a guilty man. If Trump, as he keeps insisting, were innocent of the allegations of criminal corruption and of colluding with the Russians to steal the 2016 election, he would not have to worry about who was flipping; he would not have pressured prosecutors like James Comey to take a dive on his behalf."
"1571522519-588","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Here's Who Will Serve As Pallbearers At John McCain's Washington Memorial","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMArhNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fmccain-pallbearers-washington-memorial_n_5b869d67e4b0cf7b0030de36/RK=2/RS=Suu2Zjh9coZA_DKW.fleITvWG7k-","Here’s Who Will Serve As Pallbearers At John McCain’s Washington Memorial","These 15 individuals will carry the Vietnam War veteran’s coffin at Washington National Cathedral.","","08/29/2018 05:54 pm ET","A former vice president, a Hollywood actor and politicians from both parties will serve as pallbearers at Sen. John McCain’s memorial service in the nation’s capital on Saturday."
"1571522533-604","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Trump Reportedly Mocked Joe Biden, John McCain During SOTU Preview Lunch","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAqhNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2ftrump-mocks-mccain-biden_n_5c5a315be4b0871047588d47/RK=2/RS=xV_3iV6jSpUZg8LuiEkXCDkGS.8-","Trump Reportedly Mocked Joe Biden, John McCain During State Of The Union Lunch","Meghan McCain, the late senator’s daughter, slammed the president’s comments as “pathetic.”","","02/05/2019 09:04 pm ET","At a preview lunch with broadcast news anchors ahead of Tuesday night’s State of the Union address, President Donald Trump trashed his political rivals, including the late Sen. John McCain, several outlets reported."
"1571522537-611","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Veterans To Give Out USS John McCain Shirts At Trump's July 4 Event","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAqBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fveterans-john-mccain-donald-trump-july-4_n_5d1a43ace4b07f6ca581c21e/RK=2/RS=Hi2bqJ1BLvv1R7L9oblL3tBSulk-","Vets To Give Out Thousands Of USS John McCain Shirts At Trump’s July 4 Event","“It’s really a way to honor a family that ... has shown that the country is bigger than any one individual,” said Peter Kauffmann of VoteVets.","Jennifer Bendery","07/01/2019 03:08 pm ET",""
"1571522525-594","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","British Activists Troll Trump By Projecting USS John McCain Hat On Wax Museum","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMArBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2ftrump-protest-london-uss-john-mccain_n_5cf5716ae4b0e8085e3e85ca/RK=2/RS=52x_.eCJe2.Md06rd1xSQ4PJdAw-","British Activists Troll Trump By Projecting USS John McCain Hat On Wax Museum","The protest group Led By Donkeys wants the U.S. president to know “the vast majority of people in this country don’t like him.”","","06/03/2019 05:54 pm ET","On Monday, an anti-Brexit campaign called Led By Donkeys announced on Twitter that it was protesting Trump’s visit with a series of large, public projections onto major London attractions."
"1571522506-566","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Jon Kyl Resigning As Arizona Senator After Replacing John McCain","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAshNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fmccain-replacement-sen-jon-kyl-resigning-at-end-of-year_n_5c13d083e4b009b8aea6e22c/RK=2/RS=_x.Ef6.nmkzQWg43oiqL8uXB4Jo-","Jon Kyl Resigning As Arizona Senator After Replacing John McCain","The state’s GOP governor will need to name another replacement.","","12/14/2018 10:52 am ET","Ducey’s office in a statement said Kyl submitted his resignation Thursday and that Ducey will announce his replacement “in the near future.”"
"1571522512-575","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","John McCain Will Not Continue Treatment For Brain Cancer, Family Says","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAsBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjohn-mccain-brain-cancer-treatment_n_5b801e68e4b0348586000d7c/RK=2/RS=_8VXBKoKl.l1xtuTBNQGLnuKDzY-","John McCain Will Not Continue Treatment For Brain Cancer, Family Says","The senator has already “surpassed expectations for his survival.”","","08/24/2018 11:20 am ET","Upon his return to Capitol Hill just days after receiving his diagnosis, the longtime senator received a standing ovation."
