web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,content,date
"1570844063-1684","https://www.breitbart.com/politics/","Washington Examiner: Two Adam Schiff Staffers Worked with ‘Whistleblower’ at White House","https://www.breitbart.com/politics/2019/10/11/washington-examiner-two-adam-schiff-staffers-worked-with-whistleblower-at-white-house/","Washington Examiner: Two Adam Schiff Staffers Worked with ‘Whistleblower’ at White House","Two former National Security Council staffers that worked with the so-called whistleblower in the Obama and Trump administrations now work for House Intelligence Chairman Adam Schiff (D-CA), according to a report.","","A career CIA analyst with Ukraine expertise, the whistleblower aired his concerns about a phone conversation between President Trump and Ukrainian President Volodymyr Zelensky to a House Intelligence Committee aide on Schiff’s staff. He had previously informed the CIA’s legal counsel’s office.","11 Oct 2019"
"1570844065-1687","https://www.breitbart.com/politics/","Watch Live: Donald Trump Rallies Supporters in Louisiana","https://www.breitbart.com/politics/2019/10/11/watch-live-donald-trump-rallies-supporters-in-louisiana/","Watch Live: Donald Trump Rallies Supporters in Louisiana","President Donald Trump will rally with supporters in Louisiana on Friday, as he continues to campaign for re-election.","","The president is also rallying Republicans to vote in the race for Louisiana governor.","11 Oct 2019"
"1570844061-1661","https://www.breitbart.com/politics/","***Live Updates*** Trump Holds Louisiana Rally","https://www.breitbart.com/2020-election/2019/10/11/live-updates-trump-holds-louisiana-rally/","***Live Updates*** Trump Holds Louisiana Rally","President Donald Trump will hold a Friday evening rally in Lake Charles, Louisiana, a day before the state’s gubernatorial jungle primary. Governor John Bel Edwards (D) needs to get more than 50 percent of the vote against Republicans Rep. Ralph Abraham (D-LA) and Eddie Rispone to avoid a runoff.","","8:20 PM: Rally starting a bit late, but Trump should soon be on stage.","11 Oct 2019"
"1570844069-1706","https://www.breitbart.com/politics/","Report: Shepard Smith’s Exit Could Spark Fox News ‘Exodus’","https://www.breitbart.com/politics/2019/10/11/rreport-shepard-smiths-exit-could-spark-fox-news-exodus/","Report: Shepard Smith’s Exit Could Spark Fox News ‘Exodus’","Longtime Fox News Channel Shepard Smith’s unexpected departure could be the start of an “exodus” at the news network, according to one staffer.","","Smith, known for his critical coverage of President Donald Trump, said in a statement:","11 Oct 2019"
"1570844030-1440","https://www.breitbart.com/politics/","Nancy Sinatra: Trump a ‘Clear and Present Danger to Our Country and the World’","https://www.breitbart.com/entertainment/2019/10/11/nancy-sinatra-trump-a-clear-and-present-danger-to-our-country-and-the-world/","Nancy Sinatra: Trump a ‘Clear and Present Danger to Our Country and the World’","Singer and actress Nancy Sinatra boasted of her prediction of what would happen if “ignorant” Trump became president, lamenting his right-leaning Supreme Court nominees, accusing him of starting a war, and declaring that he should be impeached and removed due to the “clear and present danger” he poses to “our country and the world.”","","","11 Oct 2019"
"1570844056-1602","https://www.breitbart.com/politics/","Report: Democrats Privately Urging Pelosi to Hold Impeachment Inquiry Vote","https://www.breitbart.com/politics/2019/10/11/report-democrats-privately-urging-pelosi-to-hold-impeachment-inquiry-vote/","Report: Democrats Privately Urging Pelosi to Hold Impeachment Inquiry Vote","Some House Democrats are privately calling on Speaker Nancy Pelosi (D-CA) to hold a vote to formalize the impeachment inquiry to undermine Republican criticism that the process is illegitimate, Politico reported this week.","","The “private” debate on whether or not to hold a vote “is threatening to cleave Democrats’ unified front” in favor of impeachment, the news outlet added.","11 Oct 2019"
"1570844063-1680","https://www.breitbart.com/politics/","Washington Examiner: Two Adam Schiff Staffers Worked with ‘Whistleblower’ at White House","https://www.breitbart.com/politics/2019/10/11/washington-examiner-two-adam-schiff-staffers-worked-with-whistleblower-at-white-house/","Washington Examiner: Two Adam Schiff Staffers Worked with ‘Whistleblower’ at White House","Two former National Security Council staffers that worked with the so-called whistleblower in the Obama and Trump administrations now work for House Intelligence Chairman Adam Schiff (D-CA), according to a report.","","The Washington Examiner states:","11 Oct 2019"
"1570844052-1588","https://www.breitbart.com/politics/","Pentagon Chief on Decision to Move Troops in Syria: ‘We Put the Safety of Our Soldiers First’","https://www.breitbart.com/politics/2019/10/11/pentagon-chief-on-decision-to-move-troops-in-syria-we-put-the-safety-of-our-soldiers-first/","Pentagon Chief on Decision to Move Troops in Syria: ‘We Put the Safety of Our Soldiers First’","Defense Secretary Mark Esper said Friday the Trump administration decided to pull back less than 50 U.S. troops from northern Syria in order to make sure they were not caught in a pending fight between Turkish and Syrian Kurdish forces.","","In addition, he said the Syrian Defense Forces have transferred two ISIS terrorists to U.S. custody who were involved in the kidnapping and murder of U.S. and U.K. citizens in Syria. He said they were being held in a safe and secure location in the U.S., but outside of Syria.","11 Oct 2019"
"1570844030-1429","https://www.breitbart.com/politics/","Nancy Sinatra: Trump a ‘Clear and Present Danger to Our Country and the World’","https://www.breitbart.com/entertainment/2019/10/11/nancy-sinatra-trump-a-clear-and-present-danger-to-our-country-and-the-world/","Nancy Sinatra: Trump a ‘Clear and Present Danger to Our Country and the World’","Singer and actress Nancy Sinatra boasted of her prediction of what would happen if “ignorant” Trump became president, lamenting his right-leaning Supreme Court nominees, accusing him of starting a war, and declaring that he should be impeached and removed due to the “clear and present danger” he poses to “our country and the world.”","Hannah Bleau","","11 Oct 2019"
"1570844061-1677","https://www.breitbart.com/politics/","***Live Updates*** Trump Holds Louisiana Rally","https://www.breitbart.com/2020-election/2019/10/11/live-updates-trump-holds-louisiana-rally/","***Live Updates*** Trump Holds Louisiana Rally","President Donald Trump will hold a Friday evening rally in Lake Charles, Louisiana, a day before the state’s gubernatorial jungle primary. Governor John Bel Edwards (D) needs to get more than 50 percent of the vote against Republicans Rep. Ralph Abraham (D-LA) and Eddie Rispone to avoid a runoff.","","","11 Oct 2019"
"1570844046-1554","https://www.breitbart.com/politics/","Fact Check: Pete Buttigieg Falsely Claims Trump Is Making Housing Harder for Homeless Transgenders","https://www.breitbart.com/2020-election/2019/10/11/fact-check-pete-buttigieg-falsely-claims-trump-is-making-housing-harder-for-homeless-transgenders/","Fact Check: Pete Buttigieg Falsely Claims Trump Is Making Housing Harder for Homeless Transgenders","Democrat presidential hopeful Pete Buttigieg falsely claimed during CNN’s equality town hall on Thursday that under President Donald Trump, Housing and Urban Development (HUD) is making it harder for transgender youth who are homeless to find shelter.","","Follow Penny Starr on Twitter.","11 Oct 2019"
"1570844032-1458","https://www.breitbart.com/politics/","Greta Thunberg’s Cause Could Have Cost Her Peace Prize: No Science to Connect Climate Change to Conflict","https://www.breitbart.com/politics/2019/10/11/greta-thunbergs-cause-could-have-cost-her-peace-prize-no-science-connect-climate-change-conflict/","Greta Thunberg’s Cause Could Have Cost Her Peace Prize: No Science to Connect Climate Change to Conflict","Greta Thunberg, the 16-year-old Swedish girl who has become the international face of the youth climate change movement, has been passed up by the Peace Research Institute in Oslo for the 2019 Nobel Peace Prize.","","Follow Penny Starr on Twitter","11 Oct 2019"
"1570844012-1342","https://www.breitbart.com/politics/","Schweizer & McLeod: Hunter Biden Helped China Acquire ‘Strategically Sensitive Assets’","https://www.breitbart.com/2020-election/2019/10/11/schweizer-mcleod-hunter-biden-helped-china-acquire-strategically-sensitive-assets/","Schweizer & McLeod: Hunter Biden Helped China Acquire ‘Strategically Sensitive Assets’","Hunter Biden’s Chinese investment firm assisted China’s acquisition of “strategically sensitive assets” in the United States, according to a New York Post op-ed by the Government Accountability Institute’s Peter Schweizer and Jacob McLeod.","","The Trump White House has refused to cooperate with the Democrat impeachment inquiry, declaring it a “partisan and unconstitutional” investigation.","11 Oct 2019"
"1570844061-1653","https://www.breitbart.com/politics/","***Live Updates*** Trump Holds Louisiana Rally","https://www.breitbart.com/2020-election/2019/10/11/live-updates-trump-holds-louisiana-rally/","***Live Updates*** Trump Holds Louisiana Rally","President Donald Trump will hold a Friday evening rally in Lake Charles, Louisiana, a day before the state’s gubernatorial jungle primary. Governor John Bel Edwards (D) needs to get more than 50 percent of the vote against Republicans Rep. Ralph Abraham (D-LA) and Eddie Rispone to avoid a runoff.","","","11 Oct 2019"
"1570844048-1559","https://www.breitbart.com/politics/","Watch: Ocasio-Cortez Says Dreams of Motherhood ‘Taste Bittersweet’ Due to Climate Change","https://www.breitbart.com/politics/2019/10/11/watch-ocasio-cortez-says-dreams-of-motherhood-taste-bittersweet-due-to-climate-change/","Watch: Ocasio-Cortez Says Dreams of Motherhood ‘Taste Bittersweet’ Due to Climate Change","Rep. Alexandria Ocasio-Cortez (D-NY) said during a speech at the C40 World Mayors Summit in Copenhagen that her dreams of motherhood now “taste bittersweet” due to climate change.","","“I speak to you as a daughter and descendant of colonized peoples who have already begun to suffer,” she added, citing the thousands of Puerto Rican lives lost due to Hurricane Maria, which she described as a “climate change powered storm.”","11 Oct 2019"
"1570844046-1548","https://www.breitbart.com/politics/","Fact Check: Pete Buttigieg Falsely Claims Trump Is Making Housing Harder for Homeless Transgenders","https://www.breitbart.com/2020-election/2019/10/11/fact-check-pete-buttigieg-falsely-claims-trump-is-making-housing-harder-for-homeless-transgenders/","Fact Check: Pete Buttigieg Falsely Claims Trump Is Making Housing Harder for Homeless Transgenders","Democrat presidential hopeful Pete Buttigieg falsely claimed during CNN’s equality town hall on Thursday that under President Donald Trump, Housing and Urban Development (HUD) is making it harder for transgender youth who are homeless to find shelter.","","He continued:","11 Oct 2019"
"1570844030-1433","https://www.breitbart.com/politics/","Nancy Sinatra: Trump a ‘Clear and Present Danger to Our Country and the World’","https://www.breitbart.com/entertainment/2019/10/11/nancy-sinatra-trump-a-clear-and-present-danger-to-our-country-and-the-world/","Nancy Sinatra: Trump a ‘Clear and Present Danger to Our Country and the World’","Singer and actress Nancy Sinatra boasted of her prediction of what would happen if “ignorant” Trump became president, lamenting his right-leaning Supreme Court nominees, accusing him of starting a war, and declaring that he should be impeached and removed due to the “clear and present danger” he poses to “our country and the world.”","","It remains unclear why the “These Boots Are Made for Walkin” singer emphasized “elected,” as Trump fairly won the 2016 election, surpassing the 270 Electoral College threshold with 304 electoral votes to Hillary Clinton’s 227.","11 Oct 2019"
"1570844061-1649","https://www.breitbart.com/politics/","***Live Updates*** Trump Holds Louisiana Rally","https://www.breitbart.com/2020-election/2019/10/11/live-updates-trump-holds-louisiana-rally/","***Live Updates*** Trump Holds Louisiana Rally","President Donald Trump will hold a Friday evening rally in Lake Charles, Louisiana, a day before the state’s gubernatorial jungle primary. Governor John Bel Edwards (D) needs to get more than 50 percent of the vote against Republicans Rep. Ralph Abraham (D-LA) and Eddie Rispone to avoid a runoff.","","8:55 PM: Trump says his “Where’s Hunter?” line from last night’s rally became the hottest thing in the whole country.","11 Oct 2019"
"1570844012-1326","https://www.breitbart.com/politics/","Schweizer & McLeod: Hunter Biden Helped China Acquire ‘Strategically Sensitive Assets’","https://www.breitbart.com/2020-election/2019/10/11/schweizer-mcleod-hunter-biden-helped-china-acquire-strategically-sensitive-assets/","Schweizer & McLeod: Hunter Biden Helped China Acquire ‘Strategically Sensitive Assets’","Hunter Biden’s Chinese investment firm assisted China’s acquisition of “strategically sensitive assets” in the United States, according to a New York Post op-ed by the Government Accountability Institute’s Peter Schweizer and Jacob McLeod.","","Biden’s BHR focused on strategic energy and defense projects, including U.S. companies specializing in technology used by our military, as Breitbart’s Haris Alic reported:","11 Oct 2019"
"1570844018-1373","https://www.breitbart.com/politics/","Former Ambassador to Ukraine Tells Congress: Trump Pressured State to Remove Me","https://www.breitbart.com/politics/2019/10/11/former-ambassador-ukraine-tells-congress-trump-pressured-state-remove-me/","Former Ambassador to Ukraine Tells Congress: Trump Pressured State to Remove Me","Former U.S. Ambassador to Ukraine Marie Yovanovitch on Friday told House Democrats pursuing the impeachment inquiry that President Donald Trump pressured the State Department to remove her from her post because he had “lost confidence” in her.","","Yovanovitch testified before House Democrats pursuing the impeachment inquiry despite the White House indicating earlier this week it would block all officials from testifying.","11 Oct 2019"
"1570844012-1333","https://www.breitbart.com/politics/","Schweizer & McLeod: Hunter Biden Helped China Acquire ‘Strategically Sensitive Assets’","https://www.breitbart.com/2020-election/2019/10/11/schweizer-mcleod-hunter-biden-helped-china-acquire-strategically-sensitive-assets/","Schweizer & McLeod: Hunter Biden Helped China Acquire ‘Strategically Sensitive Assets’","Hunter Biden’s Chinese investment firm assisted China’s acquisition of “strategically sensitive assets” in the United States, according to a New York Post op-ed by the Government Accountability Institute’s Peter Schweizer and Jacob McLeod.","","Jennifer M. Harris, an expert in global markets with experience at the U.S. State Department and the U.S. National Intelligence Council, researched a recent explosion of Chinese strategic investment in American technology companies. She found that China has systematically targeted U.S. greenfield investments, “technology goods (especially semiconductors), R&D networks, and advanced manufacturing.”","11 Oct 2019"
"1570844018-1380","https://www.breitbart.com/politics/","Former Ambassador to Ukraine Tells Congress: Trump Pressured State to Remove Me","https://www.breitbart.com/politics/2019/10/11/former-ambassador-ukraine-tells-congress-trump-pressured-state-remove-me/","Former Ambassador to Ukraine Tells Congress: Trump Pressured State to Remove Me","Former U.S. Ambassador to Ukraine Marie Yovanovitch on Friday told House Democrats pursuing the impeachment inquiry that President Donald Trump pressured the State Department to remove her from her post because he had “lost confidence” in her.","","Next, the Obama administration did not ask me to help the Clinton campaign or harm the Trump campaign, nor would I have taken any such steps if they had.

…

Although I understand that I served at the pleasure of the President, I was nevertheless incredulous that the U.S. government chose to remove an Ambassador based, as best as I can tell, on unfounded and false claims by people with clearly questionable motives.","11 Oct 2019"
"1570844067-1691","https://www.breitbart.com/politics/","Trump to Replace Kevin McAleenan at Department of Homeland Security","https://www.breitbart.com/politics/2019/10/11/trump-to-replace-kevin-mcaleenan-at-department-of-homeland-security/","Trump to Replace Kevin McAleenan at Department of Homeland Security","Acting Department of Homeland Security (DHS) Secretary Kevin McAleenan will be leaving his position as the head of the agency, President Trump announced Friday evening.","John Binder","","11 Oct 2019"
"1570844065-1689","https://www.breitbart.com/politics/","Watch Live: Donald Trump Rallies Supporters in Louisiana","https://www.breitbart.com/politics/2019/10/11/watch-live-donald-trump-rallies-supporters-in-louisiana/","Watch Live: Donald Trump Rallies Supporters in Louisiana","President Donald Trump will rally with supporters in Louisiana on Friday, as he continues to campaign for re-election.","","“I will be in Louisiana tonight (Love it!) to get Republicans to vote for either of our two great Republican Candidates and force a runoff with John Bel Edwards, who has done a really poor job of tax-cutting, car insurance cost (worst in USA), and is suspect on your Second Amendment!” he wrote on Twitter Friday morning.","11 Oct 2019"
"1570844052-1581","https://www.breitbart.com/politics/","Pentagon Chief on Decision to Move Troops in Syria: ‘We Put the Safety of Our Soldiers First’","https://www.breitbart.com/politics/2019/10/11/pentagon-chief-on-decision-to-move-troops-in-syria-we-put-the-safety-of-our-soldiers-first/","Pentagon Chief on Decision to Move Troops in Syria: ‘We Put the Safety of Our Soldiers First’","Defense Secretary Mark Esper said Friday the Trump administration decided to pull back less than 50 U.S. troops from northern Syria in order to make sure they were not caught in a pending fight between Turkish and Syrian Kurdish forces.","","The Turks, who consider the Syrian Kurds to be terrorists and an existential threat, have long wanted to move against them in Syria. Esper said the U.S. had tried to prevent any pending attack, but that ultimately Turkey decided to make a move.","11 Oct 2019"
"1570844036-1482","https://www.breitbart.com/politics/","College Students Protest Donald Trump Jr.: ‘I’ll Grab Ya Daddy by the P*ssy’","https://www.breitbart.com/politics/2019/10/11/college-students-protest-donald-trump-jr-ill-grab-ya-daddy-pssy/","College Students Protest Donald Trump Jr.: ‘I’ll Grab Ya Daddy by the P*ssy’","GAINESVILLE, Florida– Protesters gathered at the University of Florida (UF) ahead of Donald Trump Jr. and Kimberly Guilfoyle’s appearance at the university on Thursday, marching outside of the venue and holding signs reading “FUCH U NAZI BITCH” and “I’ll Grab Ya Daddy By The Pussy.”","","“People are mad he’s coming here, because they feel like it’s a campaign event,” she told Breitbart News. “But honestly, we just view it as free speech, and we’re happy to have him come here to finally have someone who shares our views on campus.”","11 Oct 2019"
"1570844059-1618","https://www.breitbart.com/politics/","All Eyes on Louisiana: Gubernatorial ‘Jungle Primary’ First Election in Nation Since Impeachment Inquiry","https://www.breitbart.com/politics/2019/10/11/all-eyes-on-louisiana-gubernatorial-jungle-primary-first-election-in-nation-since-impeachment-inquiry/","All Eyes on Louisiana: Gubernatorial ‘Jungle Primary’ First Election in Nation Since Impeachment Inquiry","All eyes are focused on Louisiana, where Donald Trump will hold a rally on Friday night and the state’s voters will go to the polls in a “jungle primary” on Saturday.","","“I don’t think Louisiana should be taking its inspiration from the partisanship of D.C.,” he said in a half-hour-long press conference at SOWELA Community Technical College in Lake Charles. “I think Washington, instead, should take inspiration from the bipartisanship of Louisiana.”","11 Oct 2019"
"1570844044-1543","https://www.breitbart.com/politics/","Donald Trump Questions Shepard Smith’s Ratings After Announced Departure","https://www.breitbart.com/politics/2019/10/11/donald-trump-questions-shepard-smiths-ratings-after-announced-departure/","Donald Trump Questions Shepard Smith’s Ratings After Announced Departure","President Donald Trump questioned why Fox News anchor Shepard Smith on Friday announced his sudden departure from the network.","","“I wish him well,” Trump said.","11 Oct 2019"
"1570844040-1505","https://www.breitbart.com/politics/","Illegal Alien, Freed into U.S., Gets Life Sentence for Murdering Jared Vargas","https://www.breitbart.com/politics/2019/10/11/illegal-alien-freed-into-u-s-gets-life-sentence-for-murdering-jared-vargas/","Illegal Alien, Freed into U.S., Gets Life Sentence for Murdering Jared Vargas","An illegal alien who was twice freed into the interior of the United States has been sentenced to life for brutally murdering 20-year-old Jared Vargas.","","The murder occurred after Esquivel-Garcia had been twice released from police and federal custody back into the U.S. and was only given a voluntary deportation order despite having a criminal record.","11 Oct 2019"
"1570844061-1669","https://www.breitbart.com/politics/","***Live Updates*** Trump Holds Louisiana Rally","https://www.breitbart.com/2020-election/2019/10/11/live-updates-trump-holds-louisiana-rally/","***Live Updates*** Trump Holds Louisiana Rally","President Donald Trump will hold a Friday evening rally in Lake Charles, Louisiana, a day before the state’s gubernatorial jungle primary. Governor John Bel Edwards (D) needs to get more than 50 percent of the vote against Republicans Rep. Ralph Abraham (D-LA) and Eddie Rispone to avoid a runoff.","","","11 Oct 2019"
"1570844071-1722","https://www.breitbart.com/politics/","Trump: Nancy Pelosi ‘Hates the United States of America’","https://www.breitbart.com/politics/2019/10/11/trump-nancy-pelosi-hates-the-united-states-of-america/","Trump: Nancy Pelosi ‘Hates the United States of America’","President Donald Trump on Friday declared during his Lake Charles, Louisiana, re-election rally that House Speaker Nancy Pelosi (D-CA) “hates the United States of America.”","","This story is developing. Check Breitbart News for updates.","11 Oct 2019"
"1570844020-1387","https://www.breitbart.com/politics/","Bernie Sanders Tweets Video of Himself Swinging a Bat Following Recovery from Heart Attack","https://www.breitbart.com/politics/2019/10/11/bernie-sanders-tweets-video-himself-swinging-bat-following-recovery-heart-attack/","Bernie Sanders Tweets Video of Himself Swinging a Bat Following Recovery from Heart Attack","Sen. Bernie Sanders (I-VT) is recovering from his heart attack in stride, according to video clips that surfaced on social media on Thursday, showing the presidential hopeful swinging a bat with his grandchildren.","","“Playoff baseball comes to our backyard,” he wrote:","11 Oct 2019"
"1570844042-1511","https://www.breitbart.com/politics/","Donald Trump Announces Future ‘Substantial Phase One Deal’ with China","https://www.breitbart.com/politics/2019/10/11/donald-trump-announces-future-substantial-phase-one-deal-china/","Donald Trump Announces Future ‘Substantial Phase One Deal’ with China","President Donald Trump announced a “substantial phase one deal” with China on Friday after continued negotiations with the vice premier of China that began on Thursday.","Charlie Spiering","","11 Oct 2019"
"1570844042-1523","https://www.breitbart.com/politics/","Donald Trump Announces Future ‘Substantial Phase One Deal’ with China","https://www.breitbart.com/politics/2019/10/11/donald-trump-announces-future-substantial-phase-one-deal-china/","Donald Trump Announces Future ‘Substantial Phase One Deal’ with China","President Donald Trump announced a “substantial phase one deal” with China on Friday after continued negotiations with the vice premier of China that began on Thursday.","","The stock market jumped over 500 points on Friday in reaction to the news but closed at 315 points.","11 Oct 2019"
"1570844038-1488","https://www.breitbart.com/politics/","Ben Stiller Accuses Trump of Spreading ‘Hate, Fear, and Division’ About Refugees","https://www.breitbart.com/entertainment/2019/10/11/ben-stiller-accuses-trump-of-spreading-hate-fear-and-division-about-refugees/","Ben Stiller Accuses Trump of Spreading ‘Hate, Fear, and Division’ About Refugees","Actor Ben Stiller went after President Donald Trump in a Twitter rant in which the Zoolander star said he’s deeply disturbed “to see the president encourage antipathy towards, and fear of #Refugees.”","","","11 Oct 2019"
"1570844012-1325","https://www.breitbart.com/politics/","Schweizer & McLeod: Hunter Biden Helped China Acquire ‘Strategically Sensitive Assets’","https://www.breitbart.com/2020-election/2019/10/11/schweizer-mcleod-hunter-biden-helped-china-acquire-strategically-sensitive-assets/","Schweizer & McLeod: Hunter Biden Helped China Acquire ‘Strategically Sensitive Assets’","Hunter Biden’s Chinese investment firm assisted China’s acquisition of “strategically sensitive assets” in the United States, according to a New York Post op-ed by the Government Accountability Institute’s Peter Schweizer and Jacob McLeod.","","The timing of Hunter Biden’s business deal is particularly problematic. His father was negotiating U.S. policy with China at a time when the regime’s behavior had become increasingly menacing to U.S. allies in the region. Vice President Biden’s kid-gloves treatment of China during that trip—a fact which was widely criticized by U.S. allies at the time—also raises questions in light of the lucrative business deals his son secured just two weeks later.","11 Oct 2019"
"1570844034-1463","https://www.breitbart.com/politics/","Watch: Leftists Protest Donald Trump Jr. with ‘No KKK, No Fascist USA’ Chant","https://www.breitbart.com/politics/2019/10/11/watch-leftists-protest-donald-trump-jr-with-no-kkk-no-fascist-usa-chant/","Watch: Leftists Protest Donald Trump Jr. with ‘No KKK, No Fascist USA’ Chant","GAINESVILLE, Florida — Left-wing activists congregated outside of the University of Florida’s University Auditorium ahead of Donald Trump Jr.’s appearance on Thursday, marching and chanting, “No Trump, No KKK, No Fascist USA.”","","“The difference between the sides are — I’ll still come here,” he continued. “Because as my father said in 2016, he’s going to be the president for all Americans, not just those who agree with him.”","11 Oct 2019"
"1570844042-1512","https://www.breitbart.com/politics/","Donald Trump Announces Future ‘Substantial Phase One Deal’ with China","https://www.breitbart.com/politics/2019/10/11/donald-trump-announces-future-substantial-phase-one-deal-china/","Donald Trump Announces Future ‘Substantial Phase One Deal’ with China","President Donald Trump announced a “substantial phase one deal” with China on Friday after continued negotiations with the vice premier of China that began on Thursday.","","The president spoke about the future deal during remarks with reporters in the Oval Office at the White House after a meeting with Vice Premier of China H.E. Liu He.","11 Oct 2019"
"1570844014-1352","https://www.breitbart.com/politics/","Jane Fonda Takes Break from Acting, Moves to Washington to Become Climate Activist","https://www.breitbart.com/entertainment/2019/10/11/jane-fonda-takes-break-from-acting-moves-to-washington-to-become-climate-activist/","Jane Fonda Takes Break from Acting, Moves to Washington to Become Climate Activist","Actress-activist Jane Fonda said she is taking a break from her Netflix comedy series Grace and Frankie and is moving to Washington, D.C. in order to be at the center of the so-called climate change battle.","","","11 Oct 2019"
"1570844052-1575","https://www.breitbart.com/politics/","Pentagon Chief on Decision to Move Troops in Syria: ‘We Put the Safety of Our Soldiers First’","https://www.breitbart.com/politics/2019/10/11/pentagon-chief-on-decision-to-move-troops-in-syria-we-put-the-safety-of-our-soldiers-first/","Pentagon Chief on Decision to Move Troops in Syria: ‘We Put the Safety of Our Soldiers First’","Defense Secretary Mark Esper said Friday the Trump administration decided to pull back less than 50 U.S. troops from northern Syria in order to make sure they were not caught in a pending fight between Turkish and Syrian Kurdish forces.","","“The safety of our men and women in uniform remains our top priority,” he added.","11 Oct 2019"
"1570844016-1366","https://www.breitbart.com/politics/","Mexican President AMLO to Nancy Pelosi: Pass USMCA Already!","https://www.breitbart.com/economy/2019/10/11/mexican-president-amlo-to-nancy-pelosi-pass-usmca-already/","Mexican President AMLO to Nancy Pelosi: Pass USMCA Already!","Mexican President Andrés Manuel López Obrador told Speaker Nancy Pelosi (D-CA) on Friday to pass the U.S.-Mexico-Canada Agreement (USMCA), which awaits a vote in the Democrat-controlled House of Representatives.","","A poll in February showed that Americans wanted Congress to pass the USMCA “by a nearly four-to-one margin.”","11 Oct 2019"
"1570844036-1475","https://www.breitbart.com/politics/","College Students Protest Donald Trump Jr.: ‘I’ll Grab Ya Daddy by the P*ssy’","https://www.breitbart.com/politics/2019/10/11/college-students-protest-donald-trump-jr-ill-grab-ya-daddy-pssy/","College Students Protest Donald Trump Jr.: ‘I’ll Grab Ya Daddy by the P*ssy’","GAINESVILLE, Florida– Protesters gathered at the University of Florida (UF) ahead of Donald Trump Jr. and Kimberly Guilfoyle’s appearance at the university on Thursday, marching outside of the venue and holding signs reading “FUCH U NAZI BITCH” and “I’ll Grab Ya Daddy By The Pussy.”","","Breitbart News","11 Oct 2019"
"1570844018-1368","https://www.breitbart.com/politics/","Former Ambassador to Ukraine Tells Congress: Trump Pressured State to Remove Me","https://www.breitbart.com/politics/2019/10/11/former-ambassador-ukraine-tells-congress-trump-pressured-state-remove-me/","Former Ambassador to Ukraine Tells Congress: Trump Pressured State to Remove Me","Former U.S. Ambassador to Ukraine Marie Yovanovitch on Friday told House Democrats pursuing the impeachment inquiry that President Donald Trump pressured the State Department to remove her from her post because he had “lost confidence” in her.","Edwin Mora","","11 Oct 2019"
"1570844020-1398","https://www.breitbart.com/politics/","Bernie Sanders Tweets Video of Himself Swinging a Bat Following Recovery from Heart Attack","https://www.breitbart.com/politics/2019/10/11/bernie-sanders-tweets-video-himself-swinging-bat-following-recovery-heart-attack/","Bernie Sanders Tweets Video of Himself Swinging a Bat Following Recovery from Heart Attack","Sen. Bernie Sanders (I-VT) is recovering from his heart attack in stride, according to video clips that surfaced on social media on Thursday, showing the presidential hopeful swinging a bat with his grandchildren.","","“Many of my Democratic opponents are saying today what I said four years ago. We’ve struggled really hard to get to where we are right now, bringing millions of people together in the fight for justice, and I’m not a quitter,” he added.","11 Oct 2019"
"1570844024-1409","https://www.breitbart.com/politics/","Trump Jr. Blasts Media’s Treatment of Hunter Biden — ‘Double Standard’","https://www.breitbart.com/clips/2019/10/11/trump-jr-blasts-medias-treatment-of-hunter-biden-double-standard/","Trump Jr. Blasts Media’s Treatment of Hunter Biden — ‘Double Standard’","null","","Trump said, “Look at what they tried to do to me for three years. I mean, these clowns tried to put me in jail for three years because I took an unsolicited phone call. You know, the double standard is pretty sick, Brian. I’ve talked about it for a long time. We can play one way, or we can play another way, but we’ve got to be playing the same game. The reality is this: If Donald Trump Jr. flew on Air Force One with my father, the president, to China and came back with $1.5 —not $1.5 billion, just $1.5—we’d solve the fake news media problem because their heads would explode.”","11 Oct 2019"
"1570844063-1685","https://www.breitbart.com/politics/","Washington Examiner: Two Adam Schiff Staffers Worked with ‘Whistleblower’ at White House","https://www.breitbart.com/politics/2019/10/11/washington-examiner-two-adam-schiff-staffers-worked-with-whistleblower-at-white-house/","Washington Examiner: Two Adam Schiff Staffers Worked with ‘Whistleblower’ at White House","Two former National Security Council staffers that worked with the so-called whistleblower in the Obama and Trump administrations now work for House Intelligence Chairman Adam Schiff (D-CA), according to a report.","","Click here to read the rest of the report.","11 Oct 2019"
"1570844036-1478","https://www.breitbart.com/politics/","College Students Protest Donald Trump Jr.: ‘I’ll Grab Ya Daddy by the P*ssy’","https://www.breitbart.com/politics/2019/10/11/college-students-protest-donald-trump-jr-ill-grab-ya-daddy-pssy/","College Students Protest Donald Trump Jr.: ‘I’ll Grab Ya Daddy by the P*ssy’","GAINESVILLE, Florida– Protesters gathered at the University of Florida (UF) ahead of Donald Trump Jr. and Kimberly Guilfoyle’s appearance at the university on Thursday, marching outside of the venue and holding signs reading “FUCH U NAZI BITCH” and “I’ll Grab Ya Daddy By The Pussy.”","","Breitbart News","11 Oct 2019"
