web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,date,content
"1571026197-3137","https://www.nytimes.com/search?query=joe+biden","For Joe Biden, Trump Impeachment Inquiry Brings a Long-Expected TestAs the House of Representatives begins an inquiry, Mr. Biden has been drawn into a wildly unpredictable situation that may affect his standing in the 2020 race.By Alexander Burns and Katie GlueckPRINT EDITIONFor Biden, Sign of Campaign’s Strength Is Also Hint of Its Vulnerability|September 25, 2019, Page A17","https://www.nytimes.com/2019/09/24/us/politics/joe-biden-trump-impeachment.html?searchResultPosition=9","For Joe Biden, Trump Impeachment Inquiry Brings a Long-Expected Test","As the House of Representatives begins an inquiry, Mr. Biden has been drawn into a wildly unpredictable situation that may affect his standing in the 2020 race.","","null","“I know that he worked through that, he did a lot of contemplation about how it would affect the family,” said the Rev. Joseph Darby, an influential South Carolina-based pastor who has known Mr. Biden for years."
"1571026159-2743","https://www.nytimes.com/search?query=joe+biden","Facebook’s Hands-Off Approach to Political Speech Gets Impeachment TestThe company’s handling of a Trump campaign ad with unsubstantiated accusations about Joseph Biden foreshadows a continuing fight over misinformation.By Cecilia KangPRINT EDITIONFacebook  Won’t Pull  Ads That Lie|October 9, 2019, Page B1","https://www.nytimes.com/2019/10/08/technology/facebook-trump-biden-ad.html?searchResultPosition=22","Facebook’s Hands-Off Approach to Political Speech Gets Impeachment Test","null","","null","But Facebook did not, and on Tuesday, the social network rejected a request from Mr. Biden’s presidential campaign to take it down, foreshadowing a continuing fight over misinformation on the service during the 2020 election as well as the impeachment inquiry into President Trump."
"1571026166-2849","https://www.nytimes.com/search?query=joe+biden","On Climate Change, Biden Has a Record and a Plan. Young Activists Want More.No  presidential candidate has Joseph R. Biden Jr.’s experience in the trenches of the climate wars. For a youth-driven movement, though, he may not be the man of the hour.By Lisa FriedmanPRINT EDITIONOn Climate, Biden Sees A Stream of Progress. Activists Want a Wave.|October 11, 2019, Page A17","https://www.nytimes.com/2019/10/09/climate/climate-change-biden.html?searchResultPosition=19","On Climate Change, Biden Has a Record and a Plan. Young Activists Want More.","null","","null","“The bridge is on fire and we need to get off the bridge and get to a new place immediately,” Mr. Larkin said."
"1571026156-2734","https://www.nytimes.com/search?query=joe+biden","Joe Biden Pokes Fun at His Own ‘Gaffes’ With Stephen ColbertThe former vice president made his late-night comedy debut as a 2020 candidate.By Katie Glueck and Matt StevensPRINT EDITIONSeptember 5, 2019","https://www.nytimes.com/2019/09/04/us/politics/stephen-colbert-told-joe-biden-to-run-in-2016-what-will-he-say-tonight.html?searchResultPosition=23","Joe Biden Pokes Fun at His Own ‘Gaffes’ With Stephen Colbert","The former vice president made his late-night comedy debut as a 2020 candidate.","","null","Mr. Colbert also could not help but ask Mr. Biden about his plans for his former boss: Would Mr. Biden appoint Barack Obama to the Supreme Court?"
"1571026203-3164","https://www.nytimes.com/search?query=joe+biden","Joe Biden’s Digital Ads Are Disappearing. Not a Good Sign, Strategists Say.In a race where many voters are following politics online, Mr. Biden’s pullback is a striking and potentially worrisome sign about his appeal among the digitally active.By Shane GoldmacherPRINT EDITIONBiden Seems to Cede Digital Battleground|October 1, 2019, Page A15","https://www.nytimes.com/2019/09/30/us/politics/joe-biden-ads.html?searchResultPosition=7","Joe Biden’s Digital Ads Are Disappearing. Not a Good Sign, Strategists Say.","In a race where many voters are following politics online, Mr. Biden’s pullback is a striking and potentially worrisome sign about his appeal among the digitally active.","","null","Mr. Biden and other candidates will start announcing fund-raising results as early as Tuesday morning for the third quarter of 2019; he came in second for the last quarter, behind Pete Buttigieg, pulling in online money early but mostly relying on big donors. More recently, Senator Elizabeth Warren of Massachusetts and other top rivals have outspent Mr. Biden online: He was only the sixth-biggest Democratic spender on Facebook ads in the seven days ending Saturday, even as he began spending more money on digital ads targeting President Trump, Ukraine and impeachment."
"1571026184-3032","https://www.nytimes.com/search?query=joe+biden","Elizabeth Warren and Joe Biden Will Finally  Debate. Here’s What to Expect.The two Democrats arrive at Thursday’s forum with contrasting styles and policies — tensions that will be laid bare as they appear onstage together for the first time.By Thomas Kaplan and Katie GlueckPRINT EDITIONTwo Heavyweights Prepare to Meet in the Ring|September 12, 2019, Page A15","https://www.nytimes.com/2019/09/11/us/politics/joe-biden-elizabeth-warren-debate.html?searchResultPosition=13","Elizabeth Warren and Joe Biden Will Finally  Debate. Here’s What to Expect.","The two Democrats arrive at Thursday’s forum with contrasting styles and policies — tensions that will be laid bare as they appear onstage together for the first time.","","null","Still, veteran Democrats caution that for all of the momentum she has enjoyed lately, Ms. Warren still has work to do in assuaging concerns about whether her unapologetically progressive candidacy would resonate in general election battlegrounds."
"1571026173-2895","https://www.nytimes.com/search?query=joe+biden","Biden Calls for Trump Impeachment for First TimeIt was the first time the former vice president expressed support for full impeachment. He had previously backed a congressional inquiry.By Jonathan MartinPRINT EDITIONBiden Voices Support For Impeaching Trump, Ending Long Restraint|October 10, 2019, Page A16","https://www.nytimes.com/2019/10/09/us/politics/biden-speech-impeachment.html?searchResultPosition=17","Biden Calls for Trump Impeachment for First Time","It was the first time the former vice president expressed support for full impeachment. He had previously backed a congressional inquiry.","","null","The former vice president has openly wrestled with how forceful to be with Mr. Trump, lamenting last week that the president wants to drag opponents into “a mud fight.” But Mr. Biden is increasingly sharpening his rhetoric under pressure from allies to embrace the head-to-head race."
"1571026173-2906","https://www.nytimes.com/search?query=joe+biden","Biden Calls for Trump Impeachment for First TimeIt was the first time the former vice president expressed support for full impeachment. He had previously backed a congressional inquiry.By Jonathan MartinPRINT EDITIONBiden Voices Support For Impeaching Trump, Ending Long Restraint|October 10, 2019, Page A16","https://www.nytimes.com/2019/10/09/us/politics/biden-speech-impeachment.html?searchResultPosition=17","Biden Calls for Trump Impeachment for First Time","It was the first time the former vice president expressed support for full impeachment. He had previously backed a congressional inquiry.","","null","“He’s afraid about just how badly I will beat him next November,” said Mr. Biden, attempting to frame the general election as a contest between him and the president, and appealing to Democratic voters here and elsewhere who are consumed with finding a nominee who can oust Mr. Trump."
"1571026138-2557","https://www.nytimes.com/search?query=joe+biden","What We Know About Hunter Biden’s Business in ChinaWithout presenting any evidence, President Trump suggested that China showered money on Mr. Biden to influence his father as vice president and win favorable trade deals with the United States.By Sharon LaFraniere and Michael ForsythePRINT EDITIONFacts vs. Baseless Claims About a Biden and China|October 4, 2019, Page A19","https://www.nytimes.com/2019/10/03/us/politics/hunter-biden-china.html?searchResultPosition=29","What We Know About Hunter Biden’s Business in China","null","","null","But while the extent of Hunter Biden’s business dealings with China is not entirely clear, no evidence has emerged of how much money the younger Mr. Biden may have earned. In fact, his lawyer says he has earned nothing from the venture that the president is apparently citing. Nor is there any evidence that his father traded favors with the Chinese government to help his son."
"1571026203-3190","https://www.nytimes.com/search?query=joe+biden","Joe Biden’s Digital Ads Are Disappearing. Not a Good Sign, Strategists Say.In a race where many voters are following politics online, Mr. Biden’s pullback is a striking and potentially worrisome sign about his appeal among the digitally active.By Shane GoldmacherPRINT EDITIONBiden Seems to Cede Digital Battleground|October 1, 2019, Page A15","https://www.nytimes.com/2019/09/30/us/politics/joe-biden-ads.html?searchResultPosition=7","Joe Biden’s Digital Ads Are Disappearing. Not a Good Sign, Strategists Say.","In a race where many voters are following politics online, Mr. Biden’s pullback is a striking and potentially worrisome sign about his appeal among the digitally active.","","null","One startling measure of Mr. Biden’s diminished online fund-raising ambition is the goal his campaign announced for the last days of September: raising $500,000."
"1571026146-2642","https://www.nytimes.com/search?query=joe+biden","Biden on Impeachment, L.G.B.T.Q. Forum: This Week in the 2020 RaceHere are seven things that happened on the presidential campaign trail this week.By Maggie Astor and Matt StevensPRINT EDITIONOctober 13, 2019","https://www.nytimes.com/2019/10/12/us/politics/joe-biden-impeachment-bernie-sanders.html?searchResultPosition=26","Biden on Impeachment, L.G.B.T.Q. Forum: This Week in the 2020 Race","Here are seven things that happened on the presidential campaign trail this week.","","null","As previously announced, candidates will need 165,000 donors and at least 3 percent support in four qualifying polls to make the stage. (An alternative polling option is 5 percent support in two early-state polls.) Eight candidates have met those criteria so far; the latest was Andrew Yang, who did so this past week."
"1571026177-2948","https://www.nytimes.com/search?query=joe+biden","Tiptoeing Around Hunter BidenThere’s no evidence the Bidens did anything improper in Ukraine. But there’s still the image of a son doing business overseas while his father was vice president.By Lisa Lerer","https://www.nytimes.com/2019/10/10/us/politics/on-politics-hunter-biden.html?searchResultPosition=15","Tiptoeing Around Hunter Biden","There’s no evidence the Bidens did anything improper in Ukraine. But there’s still the image of a son doing business overseas while his father was vice president.","","null","It’s the one question about impeachment that no Democratic presidential candidate wants to answer head on."
"1571026149-2686","https://www.nytimes.com/search?query=joe+biden","Biden Faced His Biggest Challenge, and Struggled to Form a ResponseAs Trump made unfounded allegations about Biden and his son, the former vice president was torn over what to do. He now looks more vulnerable than at any point in the campaign.By Jonathan Martin, Alexander Burns and Katie GlueckPRINT EDITIONUnder Attack,  Biden Wrestles  With Response|October 6, 2019, Page A1","https://www.nytimes.com/2019/10/05/us/politics/biden-trump-ukraine.html?searchResultPosition=25","Biden Faced His Biggest Challenge, and Struggled to Form a Response","As Trump made unfounded allegations about Biden and his son, the former vice president was torn over what to do. He now looks more vulnerable than at any point in the campaign.","","null","The politics of Ukraine and impeachment have been so costly for Mr. Biden, in part, because he is confronting so many other challenges in the Democratic race: a struggle to excite liberal primary voters, an ascendant rival in Ms. Warren and a decline in fund-raising that has forced him to spend even more time appealing to donors in cities hundreds of miles from the early primary states."
"1571026200-3153","https://www.nytimes.com/search?query=joe+biden","Joe Biden Fires Back at Trump: ‘You’re Not Going to Destroy Me’The counterattack, people close to Mr. Biden said, was intended to show that he would not let Mr. Trump “hijack” his campaign.By Glenn ThrushPRINT EDITIONBiden Vilifies A Campaign  Of ‘Smears’ From Trump|October 3, 2019, Page A15","https://www.nytimes.com/2019/10/02/us/politics/joe-biden-trump-speech.html?searchResultPosition=8","Joe Biden Fires Back at Trump: ‘You’re Not Going to Destroy Me’","null","","null","Mr. Biden’s team has been alarmed by reports that Mr. Trump’s supporters plan to launch an aggressive advertising campaign to portray the former vice president as the person who had acted improperly — despite the lack of any evidence to support that claim."
"1571026141-2586","https://www.nytimes.com/search?query=joe+biden","At Minneapolis Rally, an Angry Trump Reserves Sharpest Attack for BidenAt a fiery campaign rally Thursday night in Minnesota, President Trump said former Vice President Joseph R. Biden Jr. did nothing but “kiss Barack Obama’s ass.”By Annie Karni and Peter BakerPRINT EDITIONAngry Trump Goes on the Offensive in Minnesota|October 11, 2019, Page A21","https://www.nytimes.com/2019/10/10/us/politics/trump-rally-minneapolis.html?searchResultPosition=28","At Minneapolis Rally, an Angry Trump Reserves Sharpest Attack for Biden","null","","null","Representative Ilhan Omar, Democrat of Minnesota, who is one of his favorite targets, is an “America-hating socialist” who married her brother in order to come into the country, he said. (No proof has emerged substantiating the marriage claim.)"
"1571026192-3106","https://www.nytimes.com/search?query=joe+biden","Joe Biden Has Tense Exchange Over L.G.B.T.Q. RecordPressed about his decades-old opposition to same-sex marriage, Mr. Biden pushed back, saying he didn’t “have to evolve.”By Reid J. Epstein and Lisa LererPRINT EDITIONBiden Has Tense Exchange on L.G.B.T. Record|September 21, 2019, Page A21","https://www.nytimes.com/2019/09/20/us/politics/lgbt-forum-2020.html?searchResultPosition=10","Joe Biden Has Tense Exchange Over L.G.B.T.Q. Record","Pressed about his decades-old opposition to same-sex marriage, Mr. Biden pushed back, saying he didn’t “have to evolve.”","","null","“My record speaks for itself,” she said, citing her history of serving with L.G.B.T.Q people in the military and congressional record of supporting equality measures."
"1571026177-2975","https://www.nytimes.com/search?query=joe+biden","Tiptoeing Around Hunter BidenThere’s no evidence the Bidens did anything improper in Ukraine. But there’s still the image of a son doing business overseas while his father was vice president.By Lisa Lerer","https://www.nytimes.com/2019/10/10/us/politics/on-politics-hunter-biden.html?searchResultPosition=15","Tiptoeing Around Hunter Biden","There’s no evidence the Bidens did anything improper in Ukraine. But there’s still the image of a son doing business overseas while his father was vice president.","","null","Livin’ that working mom life. We are all NBC News correspondent Courtney Kube."
"1571026177-2949","https://www.nytimes.com/search?query=joe+biden","Tiptoeing Around Hunter BidenThere’s no evidence the Bidens did anything improper in Ukraine. But there’s still the image of a son doing business overseas while his father was vice president.By Lisa Lerer","https://www.nytimes.com/2019/10/10/us/politics/on-politics-hunter-biden.html?searchResultPosition=15","Tiptoeing Around Hunter Biden","There’s no evidence the Bidens did anything improper in Ukraine. But there’s still the image of a son doing business overseas while his father was vice president.","","null","Should Joe Biden’s son Hunter have been allowed to sit on the board of a foreign company while his father served as vice president?"
"1571026166-2851","https://www.nytimes.com/search?query=joe+biden","On Climate Change, Biden Has a Record and a Plan. Young Activists Want More.No  presidential candidate has Joseph R. Biden Jr.’s experience in the trenches of the climate wars. For a youth-driven movement, though, he may not be the man of the hour.By Lisa FriedmanPRINT EDITIONOn Climate, Biden Sees A Stream of Progress. Activists Want a Wave.|October 11, 2019, Page A17","https://www.nytimes.com/2019/10/09/climate/climate-change-biden.html?searchResultPosition=19","On Climate Change, Biden Has a Record and a Plan. Young Activists Want More.","null","","null","Of course, no Democratic plan has a chance without the White House, and no Democrat will win the presidency without swing states where the fossil fuel industry employs thousands, such as Pennsylvania, which Mr. Trump won by less than 1 percentage point. Mr. Biden was born in Scranton, Pa."
"1571026135-2533","https://www.nytimes.com/search?query=joe+biden","Trump Publicly Urges China to Investigate the BidensPresident Trump made a similar, but private, request of the president of Ukraine, an episode that has prompted an impeachment inquiry.By Peter Baker and Eileen SullivanPRINT EDITIONIn a Brash Public Move,  Trump Asks the Chinese  To Examine the Bidens|October 4, 2019, Page A1","https://www.nytimes.com/2019/10/03/us/politics/trump-china-bidens.html?searchResultPosition=30","Trump Publicly Urges China to Investigate the Bidens","President Trump made a similar, but private, request of the president of Ukraine, an episode that has prompted an impeachment inquiry.","","null","Mrs. Clinton weighed in as well. “Someone should inform the president that impeachable offenses committed on national television still count,” she wrote on Twitter."
"1571026210-3254","https://www.nytimes.com/search?query=joe+biden","Joe Biden Is ProblematicNo amount of growth or good intentions will change this fact.By Charles M. BlowPRINT EDITIONJoe Biden Is  Problematic on Racial Issues|September 16, 2019, Page A23","https://www.nytimes.com/2019/09/15/opinion/joe-biden.html?searchResultPosition=4","Joe Biden Is Problematic","No amount of growth or good intentions will change this fact.","","null","Furthermore, it’s not what Biden says in prepared remarks that’s problematic, it’s what he says off the cuff and under pressure that to me reveal an antiquated view on racial matters and racial sensitivities."
"1571026135-2546","https://www.nytimes.com/search?query=joe+biden","Trump Publicly Urges China to Investigate the BidensPresident Trump made a similar, but private, request of the president of Ukraine, an episode that has prompted an impeachment inquiry.By Peter Baker and Eileen SullivanPRINT EDITIONIn a Brash Public Move,  Trump Asks the Chinese  To Examine the Bidens|October 4, 2019, Page A1","https://www.nytimes.com/2019/10/03/us/politics/trump-china-bidens.html?searchResultPosition=30","Trump Publicly Urges China to Investigate the Bidens","President Trump made a similar, but private, request of the president of Ukraine, an episode that has prompted an impeachment inquiry.","","null","The president said on Thursday that Hunter Biden was not qualified for that business, noting that he had been discharged from the Navy Reserve after testing positive for cocaine. “He got kicked out of the Navy,” Mr. Trump said. “All of a sudden he’s getting billions of dollars. You know what they call that? They call that a payoff.”"
"1571026153-2713","https://www.nytimes.com/search?query=joe+biden","Biden Fund-Raising Effort Trails Sanders and ButtigiegThe sum was $7 million less than Mr. Biden’s fund-raising haul in the previous quarter.By Katie GlueckPRINT EDITIONBiden Slips Behind Rivals, With $15 Million in Quarter|October 4, 2019, Page A14","https://www.nytimes.com/2019/10/03/us/politics/joe-biden-q3-fundraising.html?searchResultPosition=24","Biden Fund-Raising Effort Trails Sanders and Buttigieg","The sum was $7 million less than Mr. Biden’s fund-raising haul in the previous quarter.","","null","At a fund-raiser in Los Angeles last Thursday, Mr. Biden told attendees that his campaign was close to landing nearly 670,000 donations from about 350,000 people, with an average donation of $46, according to a media pool report of the event. At the time, it wasn’t clear if those remarks were referring to the third-quarter haul or to a cumulative total."
"1571026141-2582","https://www.nytimes.com/search?query=joe+biden","At Minneapolis Rally, an Angry Trump Reserves Sharpest Attack for BidenAt a fiery campaign rally Thursday night in Minnesota, President Trump said former Vice President Joseph R. Biden Jr. did nothing but “kiss Barack Obama’s ass.”By Annie Karni and Peter BakerPRINT EDITIONAngry Trump Goes on the Offensive in Minnesota|October 11, 2019, Page A21","https://www.nytimes.com/2019/10/10/us/politics/trump-rally-minneapolis.html?searchResultPosition=28","At Minneapolis Rally, an Angry Trump Reserves Sharpest Attack for Biden","null","","null","“He was only a good vice president because he knew how to kiss Barack Obama’s ass,” Mr. Trump said, a line that drew huge roars of approval from the crowd."
"1571026177-2969","https://www.nytimes.com/search?query=joe+biden","Tiptoeing Around Hunter BidenThere’s no evidence the Bidens did anything improper in Ukraine. But there’s still the image of a son doing business overseas while his father was vice president.By Lisa Lerer","https://www.nytimes.com/2019/10/10/us/politics/on-politics-hunter-biden.html?searchResultPosition=15","Tiptoeing Around Hunter Biden","There’s no evidence the Bidens did anything improper in Ukraine. But there’s still the image of a son doing business overseas while his father was vice president.","","null","We want to hear from our readers. Have a question? We’ll try to answer it. Have a comment? We’re all ears. Email us at onpolitics@nytimes.com."
"1571026166-2853","https://www.nytimes.com/search?query=joe+biden","On Climate Change, Biden Has a Record and a Plan. Young Activists Want More.No  presidential candidate has Joseph R. Biden Jr.’s experience in the trenches of the climate wars. For a youth-driven movement, though, he may not be the man of the hour.By Lisa FriedmanPRINT EDITIONOn Climate, Biden Sees A Stream of Progress. Activists Want a Wave.|October 11, 2019, Page A17","https://www.nytimes.com/2019/10/09/climate/climate-change-biden.html?searchResultPosition=19","On Climate Change, Biden Has a Record and a Plan. Young Activists Want More.","null","","null","“His approach is staying close to the middle, giving enough strength on environmental issues to show he’s a vast improvement over the president and hope that does the trick,” Mr. Borick said. “That’s consummate Biden.”"
"1571026192-3082","https://www.nytimes.com/search?query=joe+biden","Joe Biden Has Tense Exchange Over L.G.B.T.Q. RecordPressed about his decades-old opposition to same-sex marriage, Mr. Biden pushed back, saying he didn’t “have to evolve.”By Reid J. Epstein and Lisa LererPRINT EDITIONBiden Has Tense Exchange on L.G.B.T. Record|September 21, 2019, Page A21","https://www.nytimes.com/2019/09/20/us/politics/lgbt-forum-2020.html?searchResultPosition=10","Joe Biden Has Tense Exchange Over L.G.B.T.Q. Record","Pressed about his decades-old opposition to same-sex marriage, Mr. Biden pushed back, saying he didn’t “have to evolve.”","Reid J. Epstein","null",""
"1571026143-2616","https://www.nytimes.com/search?query=joe+biden","Trump’s Claims About Biden Aren’t ‘Unsupported.’ They’re Lies.The president’s accusations turn reality on its head and the media should say so.By Michelle GoldbergPRINT EDITIONOctober 1, 2019, Page A22","https://www.nytimes.com/2019/09/30/opinion/trump-ukraine-republican.html?searchResultPosition=27","Trump’s Claims About Biden Aren’t ‘Unsupported.’ They’re Lies.","The president’s accusations turn reality on its head and the media should say so.","","null","Turning this history on its head, Trump has accused Joe Biden of coercing Ukraine to jettison Shokin in order to protect Hunter. He has pressured Ukraine’s current president to open an investigation into the Bidens, which would make Trump’s charges seem more credible. As the president faces impeachment, his surrogates are parroting his attack on Biden, and his campaign is reportedly spending a staggering $10 million on an ad to amplify the smear."
"1571026203-3174","https://www.nytimes.com/search?query=joe+biden","Joe Biden’s Digital Ads Are Disappearing. Not a Good Sign, Strategists Say.In a race where many voters are following politics online, Mr. Biden’s pullback is a striking and potentially worrisome sign about his appeal among the digitally active.By Shane GoldmacherPRINT EDITIONBiden Seems to Cede Digital Battleground|October 1, 2019, Page A15","https://www.nytimes.com/2019/09/30/us/politics/joe-biden-ads.html?searchResultPosition=7","Joe Biden’s Digital Ads Are Disappearing. Not a Good Sign, Strategists Say.","In a race where many voters are following politics online, Mr. Biden’s pullback is a striking and potentially worrisome sign about his appeal among the digitally active.","","null","The Biden campaign cast its diminishing digital footprint as part of a broader strategy."
"1571026219-3284","https://www.nytimes.com/search?query=joe+biden","Joe Biden: Banning Assault Weapons WorksThat’s why, as president, I will push to ban them again.By Joe BidenPRINT EDITIONBanning Assault Weapons Works|August 12, 2019, Page A23","https://www.nytimes.com/2019/08/11/opinion/joe-biden-ban-assault-weapons.html?searchResultPosition=1","Joe Biden: Banning Assault Weapons Works","That’s why, as president, I will push to ban them again.","","null","Republican leaders try to prevent action and parrot N.R.A. messaging — as Donald Trump did last week when he said, “Mental illness and hatred pulls the trigger, not the gun.”"
"1571026146-2641","https://www.nytimes.com/search?query=joe+biden","Biden on Impeachment, L.G.B.T.Q. Forum: This Week in the 2020 RaceHere are seven things that happened on the presidential campaign trail this week.By Maggie Astor and Matt StevensPRINT EDITIONOctober 13, 2019","https://www.nytimes.com/2019/10/12/us/politics/joe-biden-impeachment-bernie-sanders.html?searchResultPosition=26","Biden on Impeachment, L.G.B.T.Q. Forum: This Week in the 2020 Race","Here are seven things that happened on the presidential campaign trail this week.","","null","The fifth presidential debate will be held in Georgia on Wednesday, Nov. 20, and the hosts will be MSNBC and The Washington Post."
"1571026203-3188","https://www.nytimes.com/search?query=joe+biden","Joe Biden’s Digital Ads Are Disappearing. Not a Good Sign, Strategists Say.In a race where many voters are following politics online, Mr. Biden’s pullback is a striking and potentially worrisome sign about his appeal among the digitally active.By Shane GoldmacherPRINT EDITIONBiden Seems to Cede Digital Battleground|October 1, 2019, Page A15","https://www.nytimes.com/2019/09/30/us/politics/joe-biden-ads.html?searchResultPosition=7","Joe Biden’s Digital Ads Are Disappearing. Not a Good Sign, Strategists Say.","In a race where many voters are following politics online, Mr. Biden’s pullback is a striking and potentially worrisome sign about his appeal among the digitally active.","","null","Keegan Goudiss, who served as Mr. Sanders’s director of digital advertising in 2016 but is unaligned in 2020, agreed: “Joe Biden hasn’t thrown the kind of red meat he needs to throw to do well online.”"
"1571026205-3218","https://www.nytimes.com/search?query=joe+biden","What Joe Biden Learned at the Last Two ImpeachmentsUntil Wednesday, he had resisted calling for President Trump’s impeachment. His experience as a senator helps explain his restraint.By Matt FlegenheimerPRINT EDITIONBiden’s Years in Senate Fueled His Wariness of Impeachment|October 10, 2019, Page A1","https://www.nytimes.com/2019/10/09/us/politics/joe-biden-impeachment-nixon-clinton.html?searchResultPosition=6","What Joe Biden Learned at the Last Two Impeachments","Until Wednesday, he had resisted calling for President Trump’s impeachment. His experience as a senator helps explain his restraint.","","null","Mr. Kaufman said that it was not until August, days before Mr. Nixon’s resignation, that Mr. Biden became convinced that the president must go."
"1571026141-2579","https://www.nytimes.com/search?query=joe+biden","At Minneapolis Rally, an Angry Trump Reserves Sharpest Attack for BidenAt a fiery campaign rally Thursday night in Minnesota, President Trump said former Vice President Joseph R. Biden Jr. did nothing but “kiss Barack Obama’s ass.”By Annie Karni and Peter BakerPRINT EDITIONAngry Trump Goes on the Offensive in Minnesota|October 11, 2019, Page A21","https://www.nytimes.com/2019/10/10/us/politics/trump-rally-minneapolis.html?searchResultPosition=28","At Minneapolis Rally, an Angry Trump Reserves Sharpest Attack for Biden","null","Peter Baker","null",""
"1571026153-2701","https://www.nytimes.com/search?query=joe+biden","Biden Fund-Raising Effort Trails Sanders and ButtigiegThe sum was $7 million less than Mr. Biden’s fund-raising haul in the previous quarter.By Katie GlueckPRINT EDITIONBiden Slips Behind Rivals, With $15 Million in Quarter|October 4, 2019, Page A14","https://www.nytimes.com/2019/10/03/us/politics/joe-biden-q3-fundraising.html?searchResultPosition=24","Biden Fund-Raising Effort Trails Sanders and Buttigieg","The sum was $7 million less than Mr. Biden’s fund-raising haul in the previous quarter.","","null","Last quarter, Mr. Biden pulled in $22 million, one of the biggest hauls in the field for that time period, though he still fell behind Mr. Buttigieg for that quarter."
"1571026149-2680","https://www.nytimes.com/search?query=joe+biden","Biden Faced His Biggest Challenge, and Struggled to Form a ResponseAs Trump made unfounded allegations about Biden and his son, the former vice president was torn over what to do. He now looks more vulnerable than at any point in the campaign.By Jonathan Martin, Alexander Burns and Katie GlueckPRINT EDITIONUnder Attack,  Biden Wrestles  With Response|October 6, 2019, Page A1","https://www.nytimes.com/2019/10/05/us/politics/biden-trump-ukraine.html?searchResultPosition=25","Biden Faced His Biggest Challenge, and Struggled to Form a Response","As Trump made unfounded allegations about Biden and his son, the former vice president was torn over what to do. He now looks more vulnerable than at any point in the campaign.","","null","Still, Mr. Biden’s advisers are aware that Hunter Biden carries political vulnerabilities. His business career has intersected repeatedly with his father’s political power, through roles he had held in banking, lobbying and international finance. Working for a Ukrainian energy company beginning in 2014, he was paid as much as $50,000 a month while his father was vice president, and some of Mr. Biden’s admirers worry that, while Mr. Trump’s accusations are without merit, voters may view Hunter Biden’s actions as problematic."
"1571026138-2553","https://www.nytimes.com/search?query=joe+biden","What We Know About Hunter Biden’s Business in ChinaWithout presenting any evidence, President Trump suggested that China showered money on Mr. Biden to influence his father as vice president and win favorable trade deals with the United States.By Sharon LaFraniere and Michael ForsythePRINT EDITIONFacts vs. Baseless Claims About a Biden and China|October 4, 2019, Page A19","https://www.nytimes.com/2019/10/03/us/politics/hunter-biden-china.html?searchResultPosition=29","What We Know About Hunter Biden’s Business in China","null","","null","But the president’s claims bear little if any relation to the known facts."
"1571026192-3083","https://www.nytimes.com/search?query=joe+biden","Joe Biden Has Tense Exchange Over L.G.B.T.Q. RecordPressed about his decades-old opposition to same-sex marriage, Mr. Biden pushed back, saying he didn’t “have to evolve.”By Reid J. Epstein and Lisa LererPRINT EDITIONBiden Has Tense Exchange on L.G.B.T. Record|September 21, 2019, Page A21","https://www.nytimes.com/2019/09/20/us/politics/lgbt-forum-2020.html?searchResultPosition=10","Joe Biden Has Tense Exchange Over L.G.B.T.Q. Record","Pressed about his decades-old opposition to same-sex marriage, Mr. Biden pushed back, saying he didn’t “have to evolve.”","Lisa Lerer","null",""
"1571026164-2825","https://www.nytimes.com/search?query=joe+biden","Trump ‘Should Be Impeached,’ Biden SaysAt a campaign event, former Vice President Joseph R. Biden Jr. called for the impeachment of President Trump. Mr. Biden has previously only supported a congressional inquiry.By Reuters","https://www.nytimes.com/video/us/politics/100000006759851/biden-trump-impeachment.html?searchResultPosition=20","null","null","RSS","null",""
"1571026156-2717","https://www.nytimes.com/search?query=joe+biden","Joe Biden Pokes Fun at His Own ‘Gaffes’ With Stephen ColbertThe former vice president made his late-night comedy debut as a 2020 candidate.By Katie Glueck and Matt StevensPRINT EDITIONSeptember 5, 2019","https://www.nytimes.com/2019/09/04/us/politics/stephen-colbert-told-joe-biden-to-run-in-2016-what-will-he-say-tonight.html?searchResultPosition=23","Joe Biden Pokes Fun at His Own ‘Gaffes’ With Stephen Colbert","The former vice president made his late-night comedy debut as a 2020 candidate.","","null","Former Vice President Joseph R. Biden Jr. appeared on a late-night talk show for the first time as a 2020 candidate on Wednesday, using the opportunity to poke fun at — and dismiss criticism of — his penchant for verbal stumbles."
"1571026210-3251","https://www.nytimes.com/search?query=joe+biden","Joe Biden Is ProblematicNo amount of growth or good intentions will change this fact.By Charles M. BlowPRINT EDITIONJoe Biden Is  Problematic on Racial Issues|September 16, 2019, Page A23","https://www.nytimes.com/2019/09/15/opinion/joe-biden.html?searchResultPosition=4","Joe Biden Is Problematic","No amount of growth or good intentions will change this fact.","","null","Progress. That is the wall behind which white America hides, including white liberals. (Even many black leaders have absorbed and regurgitate the progress narrative.) It expects black people to swell and applaud at their effort. But, how is that a fair and legitimate expectation? Slavery, white supremacy and racism, are horrid, man-made constructs that should never have existed in the first place. Am I supposed to cheer the slow, creeping, centuries-long undoing of a thing that should never have been done?"
