web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,date,content
"1571098257-4052","https://www.nytimes.com/search?query=Hillary+Clinton","Trump Says Mueller Was ‘Horrible’ and Republicans ‘Had a Good Day’President Trump criticized the special counsel’s performance before Congress, calling the pair of hearings a “disaster” for Democrats.By Michael D. Shear and Lola FaduluPRINT EDITIONTrump Says Hearings Gave Republicans a ‘Good Day’|July 25, 2019, Page A15","https://www.nytimes.com/2019/07/24/us/politics/trump-mueller.html?searchResultPosition=21","Trump Says Mueller Was ‘Horrible’ and Republicans ‘Had a Good Day’","null","","July 24, 2019","On Tuesday, Mr. Trump had shrugged off the impending testimony, telling reporters that he would not watch the hearings on Wednesday, then admitting that “maybe I’ll see a little bit of it.”"
"1571098323-4464","https://www.nytimes.com/search?query=Hillary+Clinton","State Dept. Investigating Email Practices of Hillary Clinton’s Former StaffThe inquiry is examining whether the employees used secure channels and the proper classification designations for what appeared to be routine emails at the time.By Edward Wong and Maggie HabermanPRINT EDITIONState Dept. Is Investigating Use of Email Under Clinton|September 30, 2019, Page A15","https://www.nytimes.com/2019/09/29/us/politics/hillary-clinton-email-server-state-department.html?searchResultPosition=1","State Dept. Investigating Email Practices of Hillary Clinton’s Former Staff","The inquiry is examining whether the employees used secure channels and the proper classification designations for what appeared to be routine emails at the time.","","null","In many cases, the emails that went to Mrs. Clinton were part of a long email chain created by officials forwarding emails to one another."
"1571098245-3934","https://www.nytimes.com/search?query=Hillary+Clinton","Democrats Grapple With a Sprawling Primary Field, and No One to Shape ItThe field of 24 candidates is too unwieldy, some Democrats say. But with big names like the Clintons and Obamas remaining silent, the party lacks anyone to sort it out.By Reid J. EpsteinPRINT EDITIONParty Without Leader,  And a Primary Lineup With Too Many Names|July 5, 2019, Page A12","https://www.nytimes.com/2019/07/04/us/politics/democratic-candidates-president-2020.html?searchResultPosition=24","Democrats Grapple With a Sprawling Primary Field, and No One to Shape It","null","","July 4, 2019","“Everybody wants instant answers,” Ms. Boxer said. “Who is going to be left, who is going to win. We don’t know any of that. If you’re getting squeezed out of the debates, do something fabulous and figure it out to get attention.”"
"1571098229-3836","https://www.nytimes.com/search?query=Hillary+Clinton","Why Andrew Yang MattersAn interview with the policy-focused dark horse candidate.By David Leonhardt","https://www.nytimes.com/2019/06/13/opinion/andrew-yang-2020.html?searchResultPosition=29","Why Andrew Yang Matters","An interview with the policy-focused dark horse candidate.","","null","For more on Yang, listen to this week’s episode of “The Argument” podcast. My colleague Ross Douthat interviews Yang, and Ross, Michelle Goldberg and I talk about what we like and don’t like about the Yang agenda."
"1571098252-3997","https://www.nytimes.com/search?query=Hillary+Clinton","Who Still Calls It a ‘Glass Ceiling?’ Not the 6 Women Running for President“Shake the table.” “Break things.” “Persist.” These are the metaphors of a new generation of political candidates.By Jessica BennettPRINT EDITIONField of Women Breaks From ‘the Glass Ceiling’|July 24, 2019, Page A1","https://www.nytimes.com/2019/07/23/us/politics/glass-ceiling-female-candidates-2020.html?searchResultPosition=22","Who Still Calls It a ‘Glass Ceiling?’ Not the 6 Women Running for President","“Shake the table.” “Break things.” “Persist.” These are the metaphors of a new generation of political candidates.","","null","Kamala Harris is prepared to “break things.”"
"1571098252-4003","https://www.nytimes.com/search?query=Hillary+Clinton","Who Still Calls It a ‘Glass Ceiling?’ Not the 6 Women Running for President“Shake the table.” “Break things.” “Persist.” These are the metaphors of a new generation of political candidates.By Jessica BennettPRINT EDITIONField of Women Breaks From ‘the Glass Ceiling’|July 24, 2019, Page A1","https://www.nytimes.com/2019/07/23/us/politics/glass-ceiling-female-candidates-2020.html?searchResultPosition=22","Who Still Calls It a ‘Glass Ceiling?’ Not the 6 Women Running for President","“Shake the table.” “Break things.” “Persist.” These are the metaphors of a new generation of political candidates.","","null","[Sign up for In Her Words, a newsletter where women rule the headlines]"
"1571098226-3811","https://www.nytimes.com/search?query=Hillary+Clinton","Donald Trump Jr. Tells Senate Panel He Hasn’t LiedMr. Trump told the Senate Intelligence Committee he had been truthful in past testimony, as the House Intelligence Committee started its own Russia investigation.By Nicholas Fandos and Maggie HabermanPRINT EDITIONTrump’s Son Stands by Testimony on Meeting With Russian|June 13, 2019, Page A18","https://www.nytimes.com/2019/06/12/us/politics/donald-trump-jr-russia-senate.html?searchResultPosition=30","Donald Trump Jr. Tells Senate Panel He Hasn’t Lied","null","","June 12, 2019","Mr. Cohen told lawmakers in a public hearing this year that he believed that he had seen the younger Mr. Trump quietly alert his father to the meeting with the Russian lawyer, Natalia V. Veselnitskaya, in 2016 — an action that would have undercut the president’s claims to ignorance of the meeting. Mr. Cohen told investigators that he personally briefed members of the Trump family on the Moscow project “approximately 10” times during the campaign. And Mr. Gates told Mr. Mueller’s investigators that he remembered a campaign meeting in which the younger Mr. Trump mentioned the offer of Russian assistance against Mrs. Clinton."
"1571098285-4206","https://www.nytimes.com/search?query=Hillary+Clinton","Amy Chozick, ‘Chasing Hillary’ Author, on Writing Rituals and the Women Running for PresidentPlus: her evening ritual, which involves “Bachelor in Paradise” and CBD gummies.By The New York Times","https://www.nytimes.com/2019/08/23/us/amy-chozick-chasing-hillary-author-on-writing-rituals-and-the-women-running-for-president.html?searchResultPosition=13","Amy Chozick, ‘Chasing Hillary’ Author, on Writing Rituals and the Women Running for President","Plus: her evening ritual, which involves “Bachelor in Paradise” and CBD gummies.","","null","______"
"1571098295-4267","https://www.nytimes.com/search?query=Hillary+Clinton","Amid Diplomatic Strain, House Opens Inquiry Into Trump’s Dealings With UkrainePresident Trump has signaled displeasure with the American ally. His lawyer has been pressing the government in Kiev to investigate his political foes.By Kenneth P. VogelPRINT EDITIONU.S. House Opens Query  Into Trump’s Handling Of Policies for Ukraine|September 10, 2019, Page A11","https://www.nytimes.com/2019/09/09/us/politics/trump-ukraine-house-investigation.html?searchResultPosition=10","Amid Diplomatic Strain, House Opens Inquiry Into Trump’s Dealings With Ukraine","null","","Sept. 9, 2019","In private, though, the president has been more adversarial, declaring in May that all Ukrainian politicians are “corrupt,” and that the Ukrainian government “tried to take me down,” according to people familiar with an Oval Office briefing delivered by a United States government delegation that had recently returned from attending Mr. Zelensky’s inauguration in Kiev. The delegation had been impressed by Mr. Zelensky, and had encouraged Mr. Trump to assist the new government."
"1571098231-3843","https://www.nytimes.com/search?query=Hillary+Clinton","Hillary Clinton, in Graduation Speech, Calls for Renewed Focus on Russian InterferenceSpeaking at Hunter College commencement in New York City, Mrs. Clinton urged Americans to confront Russian meddling in the 2016 presidential election.By Matt StevensPRINT EDITIONClinton Urges Americans to Confront Russian Interference|May 30, 2019, Page A16","https://www.nytimes.com/2019/05/29/us/politics/hillary-clinton-graduation-speech.html?searchResultPosition=28","Hillary Clinton, in Graduation Speech, Calls for Renewed Focus on Russian Interference","null","","May 29, 2019","“It seems absolutely clear that we’ve got to deal with what has been investigated and reported,” she said."
"1571098231-3845","https://www.nytimes.com/search?query=Hillary+Clinton","Hillary Clinton, in Graduation Speech, Calls for Renewed Focus on Russian InterferenceSpeaking at Hunter College commencement in New York City, Mrs. Clinton urged Americans to confront Russian meddling in the 2016 presidential election.By Matt StevensPRINT EDITIONClinton Urges Americans to Confront Russian Interference|May 30, 2019, Page A16","https://www.nytimes.com/2019/05/29/us/politics/hillary-clinton-graduation-speech.html?searchResultPosition=28","Hillary Clinton, in Graduation Speech, Calls for Renewed Focus on Russian Interference","null","","May 29, 2019","He reiterated allegations previously laid out in an indictment that Russian intelligence officers had “used sophisticated cybertechniques to hack into computers and networks used by the Clinton campaign,” and that their release of that information was “designed and timed to interfere with our election” and to “damage” Mrs. Clinton."
"1571098257-4059","https://www.nytimes.com/search?query=Hillary+Clinton","Trump Says Mueller Was ‘Horrible’ and Republicans ‘Had a Good Day’President Trump criticized the special counsel’s performance before Congress, calling the pair of hearings a “disaster” for Democrats.By Michael D. Shear and Lola FaduluPRINT EDITIONTrump Says Hearings Gave Republicans a ‘Good Day’|July 25, 2019, Page A15","https://www.nytimes.com/2019/07/24/us/politics/trump-mueller.html?searchResultPosition=21","Trump Says Mueller Was ‘Horrible’ and Republicans ‘Had a Good Day’","null","","July 24, 2019","“I thought they already came out with the whole report and didn’t really find any collusion or whatever Trump was talking about, so I’m not sure what they’re doing now again,” said Patrick Hynes, a mechanic from Chicago who said Congress had nothing better to do."
"1571098314-4385","https://www.nytimes.com/search?query=Hillary+Clinton","Alexandria Ocasio-Cortez and the Political Cost of HairWhy are we so obsessed?By Vanessa Friedman","https://www.nytimes.com/2019/10/11/style/alexandria-ocasio-cortez-hair-cost.html?searchResultPosition=4","Alexandria Ocasio-Cortez and the Political Cost of Hair","Why are we so obsessed?","","null","It would be easy to dismiss this as mere distraction, except it is also the latest in a long line of hair-related controversies in the corridors of power that have surrounded both men and women. Hair is, it seems, a particularly — well, tangled, subject. Not to mention an equal-opportunity target."
"1571098262-4073","https://www.nytimes.com/search?query=Hillary+Clinton","The 2018 Campaign WorkedHave Democrats forgotten?By David Leonhardt","https://www.nytimes.com/2019/07/29/opinion/democrats-2020-trump-2018-midterms.html?searchResultPosition=20","The 2018 Campaign Worked","Have Democrats forgotten?","","null","A final point she makes is that Republicans — like the Koch brothers and their network — are more ruthlessly disciplined about advancing their interests and more focused on winning state and local campaigns. Too many Democrats, by contrast, give in to wishful thinking, imagining that they can control government policy by running campaigns that mostly excite people who live in deep blue areas."
"1571098272-4115","https://www.nytimes.com/search?query=Hillary+Clinton","Peter Strzok Sues F.B.I., Saying His Firing Was Politically MotivatedMr. Strzok, who disparaged the president in text messages, said his termination violated his due process and free speech rights.By Katie BennerPRINT EDITIONF.B.I. Agent Says His Firing Was Politically Motivated|August 7, 2019, Page A18","https://www.nytimes.com/2019/08/06/us/politics/peter-strzok-lawsuit.html?searchResultPosition=17","Peter Strzok Sues F.B.I., Saying His Firing Was Politically Motivated","null","","Aug. 6, 2019","Mr. Strzok contends in his lawsuit that the firing “was the result of unrelenting pressure from President Trump and his political allies in Congress and the media.” He said the campaign to fire him included “constant tweets and other disparaging statements by the president,” as well as direct appeals by Mr. Trump to Jeff Sessions, the attorney general at the time, and the F.B.I. director, Christopher A. Wray."
"1571098276-4130","https://www.nytimes.com/search?query=Hillary+Clinton","Team Players in Politics and LoveThe couple met while working on Hillary Clinton’s 2016 presidential campaign and Mrs. Clinton led them in their vows in Tarrytown, N.Y.By Rosalie R. RadomskyPRINT EDITIONUnited for, and now by, Hillary Clinton|July 28, 2019, Page ST14","https://www.nytimes.com/2019/07/27/fashion/weddings/team-players-in-politics-and-love.html?searchResultPosition=16","Team Players in Politics and Love","null","","July 27, 2019","“I’m going to work in the White House,’’ said Ms. Biaggi without skipping a beat."
"1571098311-4354","https://www.nytimes.com/search?query=Hillary+Clinton","Biden’s Strategy for Managing the Ukraine StoryWary of the way Republicans and President Trump attacked Hillary Clinton in 2016, the Biden camp is looking for ways to control the story line.By Lisa Lerer and Reid J. EpsteinPRINT EDITIONBiden Team Draws Lessons From Clinton’s Defeat in Combating Trump|September 26, 2019, Page A17","https://www.nytimes.com/2019/09/25/us/politics/joe-hunter-biden-ukraine.html?searchResultPosition=5","Biden’s Strategy for Managing the Ukraine Story","Wary of the way Republicans and President Trump attacked Hillary Clinton in 2016, the Biden camp is looking for ways to control the story line.","","null","On Sunday night, the Biden campaign released a fund-raising appeal on Twitter asking, “Will media see through Trump’s sleazy playbook? Or fall for it again?” And by Tuesday, the drumbeat of warnings to the press had grown so intense that even Lanny Davis, a longtime Democratic operative, weighed in, attacking “innuendo journalism.”"
"1571098281-4187","https://www.nytimes.com/search?query=Hillary+Clinton","Fact-Checking Trump’s Claim That Google ‘Manipulated’ Millions of Votes for ClintonAfter making baseless claims of voter fraud, the president has turned to a new way of explaining his loss of the popular vote in 2016.By Linda QiuPRINT EDITIONAugust 20, 2019, Page A12","https://www.nytimes.com/2019/08/19/us/politics/google-votes-election-trump.html?searchResultPosition=14","Fact-Checking Trump’s Claim That Google ‘Manipulated’ Millions of Votes for Clinton","After making baseless claims of voter fraud, the president has turned to a new way of explaining his loss of the popular vote in 2016.","","null","A more meticulous scientific analysis measuring the impact of Google Search on election outcomes could, for example, take into account voter history or other sources of election information."
"1571098235-3862","https://www.nytimes.com/search?query=Hillary+Clinton","What We Learned From Trump’s Orlando RallyPresident Trump’s kickoff of his 2020 campaign showed that his portrait of the country is still bleak — and that he needs an opponent beyond Hillary Clinton.By Maggie Haberman and Annie KarniPRINT EDITIONJune 19, 2019","https://www.nytimes.com/2019/06/18/us/politics/trump-rally.html?searchResultPosition=27","What We Learned From Trump’s Orlando Rally","null","","June 18, 2019","Mr. Trump’s portrait of the state of the country was bleak. Democrats, he said, are trying to undo his election and “rip” the Constitution apart. The infamous “swamp” of Washington that he promised to drain is still there, he said, seeping back into the foundations of the capital. And socialism is a threat at the gates."
"1571098311-4358","https://www.nytimes.com/search?query=Hillary+Clinton","Biden’s Strategy for Managing the Ukraine StoryWary of the way Republicans and President Trump attacked Hillary Clinton in 2016, the Biden camp is looking for ways to control the story line.By Lisa Lerer and Reid J. EpsteinPRINT EDITIONBiden Team Draws Lessons From Clinton’s Defeat in Combating Trump|September 26, 2019, Page A17","https://www.nytimes.com/2019/09/25/us/politics/joe-hunter-biden-ukraine.html?searchResultPosition=5","Biden’s Strategy for Managing the Ukraine Story","Wary of the way Republicans and President Trump attacked Hillary Clinton in 2016, the Biden camp is looking for ways to control the story line.","","null","“In the old days when the truth was something that was respected and the press could be a source of the truth, that was one thing,” said Mr. Nelson. “Now when you have a player on the political stage that will say anything and has been shown to not tell the truth over and over and over, freedom of the press means that there is a new responsibility of the press.”"
"1571098249-3993","https://www.nytimes.com/search?query=Hillary+Clinton","These Are the Mistakes Democrats Don’t Want to Repeat in 2020Democrats still don’t agree on why they lost the White House in 2016. But the missteps of that election are dictating this one.By Lisa Lerer and Reid J. EpsteinPRINT EDITIONDefeat in 2016 Guides Game Plans for 2020|July 19, 2019, Page A11","https://www.nytimes.com/2019/07/18/us/politics/2020-candidates-election-2016.html?searchResultPosition=23","These Are the Mistakes Democrats Don’t Want to Repeat in 2020","null","","July 18, 2019","Others think that Democrats should spend less time and money in traditional swing states like Ohio and Iowa and instead focus on shifting their map into the rapidly changing Sun Belt, where they found success during the 2018 midterms."
"1571098226-3816","https://www.nytimes.com/search?query=Hillary+Clinton","Donald Trump Jr. Tells Senate Panel He Hasn’t LiedMr. Trump told the Senate Intelligence Committee he had been truthful in past testimony, as the House Intelligence Committee started its own Russia investigation.By Nicholas Fandos and Maggie HabermanPRINT EDITIONTrump’s Son Stands by Testimony on Meeting With Russian|June 13, 2019, Page A18","https://www.nytimes.com/2019/06/12/us/politics/donald-trump-jr-russia-senate.html?searchResultPosition=30","Donald Trump Jr. Tells Senate Panel He Hasn’t Lied","null","","June 12, 2019","Mr. Schiff said that the committee, which oversees American intelligence agencies, had not been briefed on the status of a counterintelligence inquiry into whether Russia has compromised Mr. Trump or his associates, despite repeated requests. Mr. Schiff said later he was “running out of patience” and could soon issue a subpoena to force law enforcement officials to brief lawmakers."
"1571098303-4315","https://www.nytimes.com/search?query=Hillary+Clinton","‘The New Berlin Wall’: Why Ukraine Is Central to the ScandalCaught between East and West, it is a place that attracts adventurers and carpetbaggers, who return home with “legacies, memories and skeletons for their closets.”By Andrew HigginsPRINT EDITIONHow Kiev Ended Up Central To American Political Drama  |September 28, 2019, Page A1","https://www.nytimes.com/2019/09/27/world/europe/ukraine-zelensky-cold-war-trump-giuliani.html?searchResultPosition=7","‘The New Berlin Wall’: Why Ukraine Is Central to the Scandal","null","","null","Paul Manafort, Rudolph Giuliani, former Vice President Joseph R. Biden Jr.’s son Hunter and Hillary Clinton have all, at one time or another, found their way there, escorted by Ukrainian guides with deep pockets and a keen sense of how to appeal to their vanities, ambitions and greed."
"1571098272-4108","https://www.nytimes.com/search?query=Hillary+Clinton","Peter Strzok Sues F.B.I., Saying His Firing Was Politically MotivatedMr. Strzok, who disparaged the president in text messages, said his termination violated his due process and free speech rights.By Katie BennerPRINT EDITIONF.B.I. Agent Says His Firing Was Politically Motivated|August 7, 2019, Page A18","https://www.nytimes.com/2019/08/06/us/politics/peter-strzok-lawsuit.html?searchResultPosition=17","Peter Strzok Sues F.B.I., Saying His Firing Was Politically Motivated","null","","Aug. 6, 2019","Mr. Trump and his allies seized on the messages as evidence that the investigation into potential ties between his campaign and Russia was politically biased. The president discussed Mr. Strzok on Twitter dozens of times last year, criticizing his conduct."
"1571098249-3963","https://www.nytimes.com/search?query=Hillary+Clinton","These Are the Mistakes Democrats Don’t Want to Repeat in 2020Democrats still don’t agree on why they lost the White House in 2016. But the missteps of that election are dictating this one.By Lisa Lerer and Reid J. EpsteinPRINT EDITIONDefeat in 2016 Guides Game Plans for 2020|July 19, 2019, Page A11","https://www.nytimes.com/2019/07/18/us/politics/2020-candidates-election-2016.html?searchResultPosition=23","These Are the Mistakes Democrats Don’t Want to Repeat in 2020","null","","July 18, 2019","[Sign up for our politics newsletter and join the conversation around the 2020 presidential race.]"
"1571098252-4023","https://www.nytimes.com/search?query=Hillary+Clinton","Who Still Calls It a ‘Glass Ceiling?’ Not the 6 Women Running for President“Shake the table.” “Break things.” “Persist.” These are the metaphors of a new generation of political candidates.By Jessica BennettPRINT EDITIONField of Women Breaks From ‘the Glass Ceiling’|July 24, 2019, Page A1","https://www.nytimes.com/2019/07/23/us/politics/glass-ceiling-female-candidates-2020.html?searchResultPosition=22","Who Still Calls It a ‘Glass Ceiling?’ Not the 6 Women Running for President","“Shake the table.” “Break things.” “Persist.” These are the metaphors of a new generation of political candidates.","","null","Alexandria Ocasio-Cortez, the 29-year-old congresswoman from New York, has opted for “shake the table” and “build our own house” to describe breaking barriers, while Ayanna S. Pressley, the first black woman elected to Congress from Massachusetts, has noted that, “When it comes to women of color candidates, folks don’t just talk about a glass ceiling. What they describe is a concrete one.”"
"1571098262-4070","https://www.nytimes.com/search?query=Hillary+Clinton","The 2018 Campaign WorkedHave Democrats forgotten?By David Leonhardt","https://www.nytimes.com/2019/07/29/opinion/democrats-2020-trump-2018-midterms.html?searchResultPosition=20","The 2018 Campaign Worked","Have Democrats forgotten?","","null","“The first 2020 primary debates were a case in point,” she writes. “Thrilling as it was to see female contenders do well, the debates were chaotic and dominated by simplistic questions about topics of little concern to most Americans. The ostensible winners embraced ultra-left issue stands — like calls to abolish private insurance and give free health care to migrants — that would sink them in the general election.”"
"1571098289-4217","https://www.nytimes.com/search?query=Hillary+Clinton","Caucuses in Iowa Won’t Include Absentee Participation, D.N.C. SaysIowa Democrats wanted to allow some caucusgoers to vote by phone next year, but committee leaders concluded that such a system would not be secure. They plan to give the state, and Nevada, waivers from new party rules.By Reid J. EpsteinPRINT EDITIONIowa and Nevada Caucuses May Get Pass on Including Remote Voters|August 31, 2019, Page A15","https://www.nytimes.com/2019/08/30/us/politics/dnc-iowa-virtual-caucus.html?searchResultPosition=12","Caucuses in Iowa Won’t Include Absentee Participation, D.N.C. Says","Iowa Democrats wanted to allow some caucusgoers to vote by phone next year, but committee leaders concluded that such a system would not be secure. They plan to give the state, and Nevada, waivers from new party rules.","","null","The committee’s announcement serves as a major setback to Democrats who have long hoped to expand the caucus-state electorate beyond those voters able to attend a winter-night gathering for several hours."
"1571098320-4426","https://www.nytimes.com/search?query=Hillary+Clinton","Hillary Clinton Reads Her Emails at Venice Art ShowThe former presidential candidate dropped in on an exhibition of the emails that fed a controversy which dogged her 2016 campaign.By Christine Hauser","https://www.nytimes.com/2019/09/12/us/politics/hillary-clinton-emails-art.html?searchResultPosition=2","Hillary Clinton Reads Her Emails at Venice Art Show","The former presidential candidate dropped in on an exhibition of the emails that fed a controversy which dogged her 2016 campaign.","","null","In a moment that combined political theater and performance art, Hillary Clinton was reunited with her emails at an exhibition in Italy this week."
"1571098314-4380","https://www.nytimes.com/search?query=Hillary+Clinton","Alexandria Ocasio-Cortez and the Political Cost of HairWhy are we so obsessed?By Vanessa Friedman","https://www.nytimes.com/2019/10/11/style/alexandria-ocasio-cortez-hair-cost.html?searchResultPosition=4","Alexandria Ocasio-Cortez and the Political Cost of Hair","Why are we so obsessed?","Vanessa Friedman","null",""
"1571098289-4236","https://www.nytimes.com/search?query=Hillary+Clinton","Caucuses in Iowa Won’t Include Absentee Participation, D.N.C. SaysIowa Democrats wanted to allow some caucusgoers to vote by phone next year, but committee leaders concluded that such a system would not be secure. They plan to give the state, and Nevada, waivers from new party rules.By Reid J. EpsteinPRINT EDITIONIowa and Nevada Caucuses May Get Pass on Including Remote Voters|August 31, 2019, Page A15","https://www.nytimes.com/2019/08/30/us/politics/dnc-iowa-virtual-caucus.html?searchResultPosition=12","Caucuses in Iowa Won’t Include Absentee Participation, D.N.C. Says","Iowa Democrats wanted to allow some caucusgoers to vote by phone next year, but committee leaders concluded that such a system would not be secure. They plan to give the state, and Nevada, waivers from new party rules.","","null","Six other states, including early-voting Iowa and Nevada, will continue to hold caucuses in 2020."
"1571098295-4280","https://www.nytimes.com/search?query=Hillary+Clinton","Amid Diplomatic Strain, House Opens Inquiry Into Trump’s Dealings With UkrainePresident Trump has signaled displeasure with the American ally. His lawyer has been pressing the government in Kiev to investigate his political foes.By Kenneth P. VogelPRINT EDITIONU.S. House Opens Query  Into Trump’s Handling Of Policies for Ukraine|September 10, 2019, Page A11","https://www.nytimes.com/2019/09/09/us/politics/trump-ukraine-house-investigation.html?searchResultPosition=10","Amid Diplomatic Strain, House Opens Inquiry Into Trump’s Dealings With Ukraine","null","","Sept. 9, 2019","But Mr. Giuliani said he was acting only as Mr. Trump’s private lawyer in those talks, during which he urged Mr. Yermak to pursue investigations."
"1571098285-4198","https://www.nytimes.com/search?query=Hillary+Clinton","Amy Chozick, ‘Chasing Hillary’ Author, on Writing Rituals and the Women Running for PresidentPlus: her evening ritual, which involves “Bachelor in Paradise” and CBD gummies.By The New York Times","https://www.nytimes.com/2019/08/23/us/amy-chozick-chasing-hillary-author-on-writing-rituals-and-the-women-running-for-president.html?searchResultPosition=13","Amy Chozick, ‘Chasing Hillary’ Author, on Writing Rituals and the Women Running for President","Plus: her evening ritual, which involves “Bachelor in Paradise” and CBD gummies.","","null","I always walk to get my coffee. This is totally unnecessary as the train is across the street from my house, but the 30-minute walk is my daily ritual, my time to put the chaos of the morning behind me, listen to an audiobook or podcast, and get in the mind-set for work. I get to the office by 9:45 or 10 a.m."
"1571098285-4207","https://www.nytimes.com/search?query=Hillary+Clinton","Amy Chozick, ‘Chasing Hillary’ Author, on Writing Rituals and the Women Running for PresidentPlus: her evening ritual, which involves “Bachelor in Paradise” and CBD gummies.By The New York Times","https://www.nytimes.com/2019/08/23/us/amy-chozick-chasing-hillary-author-on-writing-rituals-and-the-women-running-for-president.html?searchResultPosition=13","Amy Chozick, ‘Chasing Hillary’ Author, on Writing Rituals and the Women Running for President","Plus: her evening ritual, which involves “Bachelor in Paradise” and CBD gummies.","","null","Here are five articles from The Times you might have missed."
"1571098266-4081","https://www.nytimes.com/search?query=Hillary+Clinton","Democrats Can Win by Running Against Trump’s RacismIt’s the right thing to do — both morally and electorally.By Steve PhillipsPRINT EDITIONMake Trump’s Racism an Issue|July 31, 2019, Page A31","https://www.nytimes.com/2019/07/30/opinion/trumps-racist-attacks-democrats-2020.html?searchResultPosition=19","Democrats Can Win by Running Against Trump’s Racism","It’s the right thing to do — both morally and electorally.","","null","But there is a determined and consistent core of whites who always vote Democratic. Since the advent of exit polling of racial groups in 1976, no Democrat has received less than 34 percent of the white vote (that was Walter Mondale in 1984, losing 49 states in a landslide to Ronald Reagan). The historical average of white support for Democrats is almost 40 percent, and Hillary Clinton, up against Mr. Trump’s thinly disguised call to Make America White Again, garnered the support of 37 percent of white voters."
"1571098320-4441","https://www.nytimes.com/search?query=Hillary+Clinton","Hillary Clinton Reads Her Emails at Venice Art ShowThe former presidential candidate dropped in on an exhibition of the emails that fed a controversy which dogged her 2016 campaign.By Christine Hauser","https://www.nytimes.com/2019/09/12/us/politics/hillary-clinton-emails-art.html?searchResultPosition=2","Hillary Clinton Reads Her Emails at Venice Art Show","The former presidential candidate dropped in on an exhibition of the emails that fed a controversy which dogged her 2016 campaign.","","null","“We thought it was just a joke until Tuesday 9 a.m.,” the curators said, “when we saw the security services inside the exhibition space.”"
"1571098266-4078","https://www.nytimes.com/search?query=Hillary+Clinton","Democrats Can Win by Running Against Trump’s RacismIt’s the right thing to do — both morally and electorally.By Steve PhillipsPRINT EDITIONMake Trump’s Racism an Issue|July 31, 2019, Page A31","https://www.nytimes.com/2019/07/30/opinion/trumps-racist-attacks-democrats-2020.html?searchResultPosition=19","Democrats Can Win by Running Against Trump’s Racism","It’s the right thing to do — both morally and electorally.","","null","But the cold hard truth is that our elections are already racialized — and have been ever since Congress codified the concept of racial equality in the 1960s by passing the 1964 Civil Rights Act and the 1965 Voting Rights Act."
"1571098320-4430","https://www.nytimes.com/search?query=Hillary+Clinton","Hillary Clinton Reads Her Emails at Venice Art ShowThe former presidential candidate dropped in on an exhibition of the emails that fed a controversy which dogged her 2016 campaign.By Christine Hauser","https://www.nytimes.com/2019/09/12/us/politics/hillary-clinton-emails-art.html?searchResultPosition=2","Hillary Clinton Reads Her Emails at Venice Art Show","The former presidential candidate dropped in on an exhibition of the emails that fed a controversy which dogged her 2016 campaign.","","null","During her visit, Mrs. Clinton took a seat and started to thumb through the papers, said Kenneth Goldsmith, the American poet and artist behind the exhibition. In promotional materials, he called the emails “the most important political documents of our times.”"
"1571098285-4201","https://www.nytimes.com/search?query=Hillary+Clinton","Amy Chozick, ‘Chasing Hillary’ Author, on Writing Rituals and the Women Running for PresidentPlus: her evening ritual, which involves “Bachelor in Paradise” and CBD gummies.By The New York Times","https://www.nytimes.com/2019/08/23/us/amy-chozick-chasing-hillary-author-on-writing-rituals-and-the-women-running-for-president.html?searchResultPosition=13","Amy Chozick, ‘Chasing Hillary’ Author, on Writing Rituals and the Women Running for President","Plus: her evening ritual, which involves “Bachelor in Paradise” and CBD gummies.","","null","Pre-baby, when I was writing my book, I had this whole ritual that involved an iced red eye (cold brew with a shot of espresso), leggings and some real ergonomic jujitsu at my dining room table. That’s impossible now, so I come to the office and listen to jazz. I still need to be heavily caffeinated, but sadly can’t wear leggings. I wish I could write more in the mornings because that’s when I’m the most creative and productive, but, well, “Baby Shark.” The great thing about being a beat reporter for so many years is that you can’t have writer’s block or be picky about creating the perfect environment. You have to just do it … writing on my lap on a campaign bus in rural Iowa really helped me realize that."
"1571098285-4212","https://www.nytimes.com/search?query=Hillary+Clinton","Amy Chozick, ‘Chasing Hillary’ Author, on Writing Rituals and the Women Running for PresidentPlus: her evening ritual, which involves “Bachelor in Paradise” and CBD gummies.By The New York Times","https://www.nytimes.com/2019/08/23/us/amy-chozick-chasing-hillary-author-on-writing-rituals-and-the-women-running-for-president.html?searchResultPosition=13","Amy Chozick, ‘Chasing Hillary’ Author, on Writing Rituals and the Women Running for President","Plus: her evening ritual, which involves “Bachelor in Paradise” and CBD gummies.","","null","You probably remember the story. How in 1993, Lorena Bobbitt cut off her husband’s penis with a kitchen knife as he slept. How she then disposed of the detached penis out the driver’s side window. How she later told the police where it was, they found it, put it on ice and rushed it to the hospital, where in a nine-hour surgery it was reattached and restored to (almost) full function. In January, Lorena Bobbitt opened up about how that one night changed her life."
