web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,content,date
"1570863009-231","https://www.breitbart.com/politics/page/10/","Florida Democrat Distributes Condoms with Her Photo to Celebrate ‘Come Out with Pride’","https://www.breitbart.com/politics/2019/10/08/florida-democrat-distributes-condoms-with-her-photo-to-celebrate-come-out-with-pride/","Florida Democrat Distributes Condoms with Her Photo to Celebrate ‘Come Out with Pride’","A Florida Democrat state representative who was once a Planned Parenthood regional director is distributing condoms with her photo on them to draw attention to Orlando’s LGBT “Come Out with Pride” event.","","Eskamani said, as a former regional director of Planned Parenthood of Southwest and Central Florida, she is very familiar with the high transmission rates of HIV in transgender individuals.","8 Oct 2019"
"1570863602-3455","https://www.breitbart.com/politics/page/2/","Voter to Democrat Lawmaker: ‘Whistleblower’ Complaint akin to ‘13-Year-Old Girls Gossiping’","https://www.breitbart.com/politics/2019/10/11/voter-to-democrat-lawmaker-whistleblower-complaint-akin-to-13-year-old-girls-gossiping/","Voter to Democrat Lawmaker: ‘Whistleblower’ Complaint akin to ‘13-Year-Old Girls Gossiping’","Some constituents in Democrat-controlled congressional districts have expressed dismay at their lawmakers’ support for the impeachment probe into U.S. President Donald Trump.","","The news outlet described Casten as a “die-hard” supporter of the impeachment inquiry.","11 Oct 2019"
"1570863228-1303","https://www.breitbart.com/politics/page/7/","Exclusive — Fake News Industry: How McClatchy Uses False Stories to Attract Investment amid Financial Woes","https://www.breitbart.com/the-media/2019/10/09/exclusive-fake-news-industry-how-mcclatchy-uses-false-stories-to-attract-investment-amid-financial-woes/","Exclusive — Fake News Industry: How McClatchy Uses False Stories to Attract Investment amid Financial Woes","It pays to lie.","","Irby has written, since Aug. 1, a total of 35 articles. Seventeen of them, nearly half of the work she has done in the past couple months, have been about Nunes.","9 Oct 2019"
"1570863158-956","https://www.breitbart.com/politics/page/8/","Josh Hawley Calls for Oversight on China’s Influence on American Colleges","https://www.breitbart.com/tech/2019/10/09/josh-hawley-calls-for-oversight-on-chinas-influence-on-american-colleges/","Josh Hawley Calls for Oversight on China’s Influence on American Colleges","Sen. Josh Hawley (R-MO) is calling on the United States Senate to investigate China’s influence on American education.","","The Confucius Institute is steeped in controversy. Critics have accused the organization, and by extension, the Chinese government, of seeking control over messaging at American universities. June Tuefel Dreyer, a professor at the University of Miami, claimed that the Confucius Institute told them that they are not allowed to discuss the Dalai Lama, Tibet, Taiwan, China’s military.","9 Oct 2019"
"1570863633-3652","https://www.breitbart.com/politics/page/2/","Schweizer & McLeod: Hunter Biden Helped China Acquire ‘Strategically Sensitive Assets’","https://www.breitbart.com/2020-election/2019/10/11/schweizer-mcleod-hunter-biden-helped-china-acquire-strategically-sensitive-assets/","Schweizer & McLeod: Hunter Biden Helped China Acquire ‘Strategically Sensitive Assets’","Hunter Biden’s Chinese investment firm assisted China’s acquisition of “strategically sensitive assets” in the United States, according to a New York Post op-ed by the Government Accountability Institute’s Peter Schweizer and Jacob McLeod.","","Schweizer and McLeod provide further details on the investments former Vice President Joe Biden’s son, Hunter Biden, facilitated via his Chinese-backed investment firm.","11 Oct 2019"
"1570863318-1868","https://www.breitbart.com/politics/page/6/","Daleiden Defense Attorney: Judge Blocked Jury from Seeing Planned Parenthood Videos","https://www.breitbart.com/politics/2019/10/10/daleiden-defense-attorney-judge-blocked-jury-from-seeing-planned-parenthood-videos/","Daleiden Defense Attorney: Judge Blocked Jury from Seeing Planned Parenthood Videos","A defense attorney for undercover journalist David Daleiden said the federal judge hearing the civil case brought by Planned Parenthood has blocked the jury from seeing the videos that are central to the case.","","At Planned Parenthood’s request, Judge Orrick refused to allow the Defense to show the jury the exact video conversations that Planned Parenthood is suing for. It is the jury’s job to assess whether the conversations are “private” or “confidential” under applicable state law–yet Planned Parenthood and Judge Orrick are barring the actual recordings of these conversations from the courtroom. Adrian Lopez, one of CMP’s undercover investigators, took the witness stand and was accused by Planned Parenthood of videotaping so-called “private” conversations at a National Abortion Federation trade show in Baltimore, MD, yet defense attorney Paul Jonna was not allowed to play video of the conversation itself, a graphic discussion with Plaintiff Planned Parenthood Gulf Coast leadership, to allow Lopez and CMP to defend against Planned Parenthood’s accusation. Ironically, Planned Parenthood was allowed to play multiple recordings of undercover conversations during their questioning.","10 Oct 2019"
"1570863044-388","https://www.breitbart.com/politics/page/10/","Nunes: House Intel Committee ‘Has Become Like This Secretive Impeachment Committee But with No Rules’","https://www.breitbart.com/clips/2019/10/09/nunes-house-intel-committee-has-become-like-this-secretive-impeachment-committee-but-with-no-rules/","Nunes: House Intel Committee ‘Has Become Like This Secretive Impeachment Committee But with No Rules’","null","","That according to the California Republican does not allow for a fair process for both sides.","9 Oct 2019"
"1570863161-968","https://www.breitbart.com/politics/page/8/","Donald Trump Trolls Joe Biden on Corruption During His ‘Impeach’ Speech","https://www.breitbart.com/politics/2019/10/09/donald-trump-trolls-joe-biden-on-corruption-during-his-impeach-speech/","Donald Trump Trolls Joe Biden on Corruption During His ‘Impeach’ Speech","President Donald Trump on Wednesday ridiculed Joe Biden for delivering a major speech revealing his support for the impeachment of the president.","","","9 Oct 2019"
"1570863454-2578","https://www.breitbart.com/politics/page/4/","Fashion Notes: Melania Trump Is Cozy Chic in Cashmere Dress by The Row","https://www.breitbart.com/entertainment/2019/10/10/melania-trump-is-cozy-chic/","Fashion Notes: Melania Trump Is Cozy Chic in Cashmere Dress by The Row","First Lady Melania Trump was cozy and chic for a gathering at the White House for her “Be Best” campaign where she warned of the dangers of e-cigarettes and vaping.","","(NICHOLAS KAMM/AFP via Getty Images)","10 Oct 2019"
"1570863110-707","https://www.breitbart.com/politics/page/9/","Hillary Clinton: Impeachment Is the ‘Only Appropriate Remedy’ to Trump’s ‘Abuse of Power’","https://www.breitbart.com/politics/2019/10/09/hillary-clinton-impeachment-only-appropriate-remedy-trumps-abuse-power/","Hillary Clinton: Impeachment Is the ‘Only Appropriate Remedy’ to Trump’s ‘Abuse of Power’","Hillary Clinton resurrected the Russia narrative during a stop on her Gutsy Women tour, partially blaming her 2016 loss on foreign interference and concluding that pursuing impeachment is the “only appropriate remedy” to address President Trump’s “unconstitutional abuse of power, his contempt of Congress, and his obstruction of justice.”","","All bets are off. If foreign governments think they can tilt the playing field as they did against me, which was a deliberate, well planned out effort laid out in an indictments against Russian military actors and their allies– Well, you know, Republicans seem to think that, ‘Ok, so far Russia’s playing on the red team. You know. So we like it. We’re not going to stand up against it.’ Well, who’s to say that next week they’re going to be playing on the blue team? It’s crazy my friends.","9 Oct 2019"
"1570863699-4069","https://www.breitbart.com/politics/page/1/","Report: Shepard Smith’s Exit Could Spark Fox News ‘Exodus’","https://www.breitbart.com/politics/2019/10/11/rreport-shepard-smiths-exit-could-spark-fox-news-exodus/","Report: Shepard Smith’s Exit Could Spark Fox News ‘Exodus’","Longtime Fox News Channel Shepard Smith’s unexpected departure could be the start of an “exodus” at the news network, according to one staffer.","","Wallace said in a statement:","11 Oct 2019"
"1570863268-1616","https://www.breitbart.com/politics/page/7/","Susan Rice: Impeachment Inquiry ‘Absolutely Necessary at This Point’","https://www.breitbart.com/clips/2019/10/10/susan-rice-impeachment-inquiry-absolutely-necessary-at-this-point/","Susan Rice: Impeachment Inquiry ‘Absolutely Necessary at This Point’","null","Trent Baker","","10 Oct 2019"
"1570863308-1820","https://www.breitbart.com/politics/page/6/","Watch Live – ICE Director Matt Albence Holds Press Briefing","https://www.breitbart.com/immigration/2019/10/10/watch-live-ice-director-matt-albence-holds-press-briefing/","Watch Live – ICE Director Matt Albence Holds Press Briefing","Immigration and Customs Enforcement (ICE) Director Matt Albence will deliver remarks at the White House on Thursday.","","The event is scheduled to begin at 11 a.m. Eastern.","10 Oct 2019"
"1570863581-3362","https://www.breitbart.com/politics/page/3/","Red State Democrats Facing Anti-Impeachment Protests Back Home","https://www.breitbart.com/politics/2019/10/11/red-state-democrats-facing-anti-impeachment-voters-protests-back-home/","Red State Democrats Facing Anti-Impeachment Protests Back Home","Republicans are poised to make impeachment an albatross for Democrats, particularly in red states where the move would nullify those who voted for President Trump.","","Republicans have called on Democrats to hold a full vote on opening an impeachment inquiry, which would afford Republicans powers such as the ability to subpoena witnesses. Currently, the inquiry has been conducted behind closed doors.","11 Oct 2019"
"1570863461-2609","https://www.breitbart.com/politics/page/4/","***Live Updates*** Magasota: Trump Holds Minneapolis Rally","https://www.breitbart.com/2020-election/2019/10/10/live-updates-magasota-trump-holds-minneapolis-rally/","***Live Updates*** Magasota: Trump Holds Minneapolis Rally","President Donald Trump will hold a campaign rally in Minneapolis, Minnesota, on Thursday evening. This will be Trump’s first rally since the House started its impeachment inquiry.","","""How do you have such a person representing you in Minnesota? I'm very angry at you people right now,"" Trump said of Omar. ""She is a disgrace to our country and she is one of the big reasons that I am going to win and the Republican party is going to win Minnesota.""","10 Oct 2019"
"1570863254-1533","https://www.breitbart.com/politics/page/7/","Forbidden by Islam: Khamenei Says Nuclear Weapons ‘Haram’ for Iran","https://www.breitbart.com/middle-east/2019/10/10/forbidden-by-islam-khamenei-says-nuclear-weapons-haram-for-iran/","Forbidden by Islam: Khamenei Says Nuclear Weapons ‘Haram’ for Iran","Iran rejects the use of nuclear weapons because they are “haram” and therefore forbidden by peaceful Islam which despises all such “western decadence,” Ayatollah Seyyed Ali Khamenei said Wednesday.","","“We want science but we don’t want our universities to be a reproduction of some U.S. university,” Khamenei said.","10 Oct 2019"
"1570863009-225","https://www.breitbart.com/politics/page/10/","Florida Democrat Distributes Condoms with Her Photo to Celebrate ‘Come Out with Pride’","https://www.breitbart.com/politics/2019/10/08/florida-democrat-distributes-condoms-with-her-photo-to-celebrate-come-out-with-pride/","Florida Democrat Distributes Condoms with Her Photo to Celebrate ‘Come Out with Pride’","A Florida Democrat state representative who was once a Planned Parenthood regional director is distributing condoms with her photo on them to draw attention to Orlando’s LGBT “Come Out with Pride” event.","","","8 Oct 2019"
"1570863597-3425","https://www.breitbart.com/politics/page/2/","U.S. Ambassador to EU Sondland to Sit for Deposition in Trump Impeachment Inquiry","https://www.breitbart.com/politics/2019/10/11/u-s-ambassador-eu-sondland-sit-deposition-trump-impeachment-inquiry/","U.S. Ambassador to EU Sondland to Sit for Deposition in Trump Impeachment Inquiry","Gordon Sondland, the U.S. ambassador to the European Union, said through his attorney that he will honor the Democrats request for a deposition in the ongoing impeachment effort, despite the Trump administration’s announcement that it would no longer cooperate in the probe.","","“Notwithstanding the State Department’s current direction to not testify, Ambassador Sondland will honor the Committees’ subpoena, and he looks forward to testifying on Thursday,” Luskin said.","11 Oct 2019"
"1570863323-1909","https://www.breitbart.com/politics/page/6/","Nolte: Ukraine Fallout Turns Tough Guy Joe Biden into Big Crybaby","https://www.breitbart.com/2020-election/2019/10/10/nolte-ukraine-fallout-turns-tough-guy-joe-biden-into-big-crybaby/","Nolte: Ukraine Fallout Turns Tough Guy Joe Biden into Big Crybaby","Because he has no good answers for why his ne’er-do-well son Hunter was paid a sweet $50,000 a month — a month! — by a Ukrainian energy company, former-tough guy Joe Biden is going the full-crybaby to kill the story.","","","10 Oct 2019"
"1570863495-2855","https://www.breitbart.com/politics/page/4/","Fact Check: No, the Indictments of 2 Rudy Giuliani Aides Did Not Stem from the Ukraine Call","https://www.breitbart.com/the-media/2019/10/10/fact-check-no-the-indictments-of-2-rudy-giuliani-aides-had-nothing-to-do-with-the-ukraine-call/","Fact Check: No, the Indictments of 2 Rudy Giuliani Aides Did Not Stem from the Ukraine Call","CLAIM: The indictment Thursday of two businessmen with ties to Rudy Giuliani was related to President Donald Trump’s July 25 phone call with the President of Ukraine, which is now the subject of an “impeachment inquiry.”","","On Thursday, federal prosecutors in the Southern District of New York unsealed an indictment against four U.S. citizens, three of whom were born abroad. Two of them, Ukrainian-American Lev Parnas and Belarussian-American Igor Fruman, are political neophytes who are accused of passing campaign contributions from a foreign donor to pro-Trump organizations through a fictitious company. They also made other fraudulent individual contributions to politicians they hoped to influence “so as to advance their own personal financial interests and the political interests of Ukrainian government officials, including at least one Ukrainian government official,” the indictment reads.","10 Oct 2019"
"1570863690-3998","https://www.breitbart.com/politics/page/1/","***Live Updates*** Trump Holds Louisiana Rally","https://www.breitbart.com/2020-election/2019/10/11/live-updates-trump-holds-louisiana-rally/","***Live Updates*** Trump Holds Louisiana Rally","President Donald Trump will hold a Friday evening rally in Lake Charles, Louisiana, a day before the state’s gubernatorial jungle primary. Governor John Bel Edwards (D) needs to get more than 50 percent of the vote against Republicans Rep. Ralph Abraham (D-LA) and Eddie Rispone to avoid a runoff.","","Trump: “Thank God we have a thing called social media.” He says it helps him “get the word out.”","11 Oct 2019"
"1570863200-1181","https://www.breitbart.com/politics/page/8/","Nine Democrat Presidential Candidates Taking Part in LGBT Town Hall Marathon","https://www.breitbart.com/2020-election/2019/10/09/nine-democrat-presidential-candidates-taking-part-lgbt-town-hall-marathon/","Nine Democrat Presidential Candidates Taking Part in LGBT Town Hall Marathon","CNN and the gay rights advocacy group Human Rights Campaign (HRC) are hosting a marathon town hall with nine Democrat presidential candidates on Thursday in Los Angeles from 7:30 p.m. until midnight.","","CNN reported that Sen. Bernie Sanders (D-VT) won’t attend the town hall after suffering a heart attack last week. His campaign staff told CNN that he will be on stage for the Oct. 15 primary debate in Ohio.","9 Oct 2019"
"1570863334-1952","https://www.breitbart.com/politics/page/6/","‘Patronising Snob!’: Farage Blasts MEP Who Said Leavers ‘Didn’t Know What They Voted For’","https://www.breitbart.com/europe/2019/10/10/you-patronising-stuck-up-snob-farage-blasts-lib-dem-mep/","‘Patronising Snob!’: Farage Blasts MEP Who Said Leavers ‘Didn’t Know What They Voted For’","Nigel Farage has branded a Liberal Democrat MEP a “patronising, stuck-up snob” after she said Leavers “didn’t know what they were voting on” in the 2016 referendum.","","Liberal Democrat MEP Judith Bunting had said during a session of the European Parliament on Wednesday that while the British people voted to leave the EU, “they didn’t know what they were voting on and they were misled”.","10 Oct 2019"
"1570863353-2018","https://www.breitbart.com/politics/page/6/","Susan Rice: Trump Has Put a ‘For Sale’ Sign on the Oval Office","https://www.breitbart.com/clips/2019/10/10/susan-rice-trump-has-put-a-for-sale-sign-on-the-oval-office/","Susan Rice: Trump Has Put a ‘For Sale’ Sign on the Oval Office","null","","Rice said, “He’s put a for-sale sign on the Oval Office, Andrea. Whether you’re China, our most formidable adversary, or Ukraine, a partner, what the president has said is, you manufacture, make up some fake dirt on my opponent, and I’ll give you what you want. It’s always a quid pro quo with him. In the case of Ukraine, he extorted up to $400 million in military assistance and a White House visit and withheld both until he thought he could get satisfaction from the Ukrainians in terms of making up dirt on Biden.”","10 Oct 2019"
"1570863421-2391","https://www.breitbart.com/politics/page/5/","Dozens of Mayors Call for ‘Global Green New Deal’","https://www.breitbart.com/politics/2019/10/10/dozens-of-mayors-call-for-global-green-new-deal/","Dozens of Mayors Call for ‘Global Green New Deal’","Dozens of mayors and activists involved in the C40 Cities Climate Leadership Group formally called for a “Global Green New Deal” on Wednesday.","","","10 Oct 2019"
"1570863520-2981","https://www.breitbart.com/politics/page/3/","Blue State Blues: Nancy Pelosi’s Faithless Impeachment","https://www.breitbart.com/2020-election/2019/10/11/blue-state-blues-nancy-pelosis-faithless-impeachment/","Blue State Blues: Nancy Pelosi’s Faithless Impeachment","Democrats like the latest polls on impeaching President Donald Trump, some of which show rising support. But in the long term, it is a losing issue. Speaker Nancy Pelosi (D-CA) made it so when she launched an “impeachment inquiry” without waiting for the evidence.","","That approach is not only legally and morally wrong: it is also politically disastrous. Before Pelosi ordered the impeachment inquiry, Trump was largely running against the “socialism” proposed by most Democrat presidential candidates. (In that vein, William Galston — the liberal on the Wall Street Journal op-ed page — warned Democrats this week that Warren, the new frontrunner, is too left-wing for voters in states Democrats must win in 2020.)","11 Oct 2019"
"1570863712-4136","https://www.breitbart.com/politics/page/1/","Trump to Louisianans: Democrat Gov. Will Not Protect 2nd Amendment","https://www.breitbart.com/politics/2019/10/11/trump-to-louisianans-democrat-gov-will-not-protect-2nd-amendment/","Trump to Louisianans: Democrat Gov. Will Not Protect 2nd Amendment","During his rally on October 11, 2019, President Donald Trump warned Louisiana voters that Democrat Gov. John Bel Edwards “will not protect your Second Amendment.”","","He added, “John Bel Edwards will not protect your Second Amendment.”","11 Oct 2019"
"1570863690-3983","https://www.breitbart.com/politics/page/1/","***Live Updates*** Trump Holds Louisiana Rally","https://www.breitbart.com/2020-election/2019/10/11/live-updates-trump-holds-louisiana-rally/","***Live Updates*** Trump Holds Louisiana Rally","President Donald Trump will hold a Friday evening rally in Lake Charles, Louisiana, a day before the state’s gubernatorial jungle primary. Governor John Bel Edwards (D) needs to get more than 50 percent of the vote against Republicans Rep. Ralph Abraham (D-LA) and Eddie Rispone to avoid a runoff.","","9:45 PM: Trump, ripping Democrats for supporting open borders, says Mexico has done more for a secure border than Democrats. He points out that every Democrat at one debate raised their hands for giving free health care to illegal immigrants. Trump says no wonder illegal immigrants want to come to America after hearing things like that.","11 Oct 2019"
"1570863472-2758","https://www.breitbart.com/politics/page/4/","Study: Health Care for Illegal Aliens Would Cost America $23 Billion a Year","https://www.breitbart.com/politics/2019/10/10/study-health-care-for-illegal-aliens-would-cost-america-23-billion-a-year/","Study: Health Care for Illegal Aliens Would Cost America $23 Billion a Year","A plan from 2020 Democrats to provide free, American taxpayer-funded health care to all illegal aliens living in the United States would cost up to $23 billion a year, a new study finds.","","With a scenario in which higher-income illegal aliens are enrolled in Obamacare and poorer illegal aliens take Medicaid, that plan would still cost Americans nearly $20 billion a year assuming every illegal alien enrolls. Based on current enrollment trends, a lower enrollment rate among illegal aliens would nonetheless cost Americans $10.7 billion a year.","10 Oct 2019"
"1570863423-2407","https://www.breitbart.com/politics/page/5/","Peter Schweizer: Washington Corrupt Practices Act Needed to Drain the Swamp","https://www.breitbart.com/politics/2019/10/10/peter-schweizer-washington-corrupt-practices-act-needed-to-drain-the-swamp/","Peter Schweizer: Washington Corrupt Practices Act Needed to Drain the Swamp","Legislation mandating disclosure of financial ties between immediate family members of elected government officials and foreign governments — provisionally titled the Washington Corrupt Practices Act — would help combat foreign-procured political influence and corruption within America, determined Peter Schweizer, president of the Government Accountability Institute, senior contributor at Breitbart News, and author of Secret Empires: How the American Political Class Hides Corruption and Enriches Family and Friends.","","Schweizer continued, “Here’s the problem. It’s called the Foreign Corrupt Practices Act for a reason. It does not apply in the United States. If J.P. Morgan did what they did in China and got fined for — if they did the same thing in the United States — it would be completely legal and acceptable. And to me, that should be unacceptable. The notion that American corporations are not allowed to buy foreign politicians — but foreign corporations can buy American politicians — I don’t think is where we want to be as a country. I’m proposing [a] legislative solution that creates similar barriers to hiring the family members of politicians in the United States.”","10 Oct 2019"
"1570863315-1848","https://www.breitbart.com/politics/page/6/","NYT to Biden Campaign: Peter Schweizer Holds ‘Nonpartisan Government Watchdog’ Position","https://www.breitbart.com/the-media/2019/10/10/nyt-to-biden-campaign-schweizer-holds-nonpartisan-government-watchdog-position/","NYT to Biden Campaign: Peter Schweizer Holds ‘Nonpartisan Government Watchdog’ Position","The New York Times fired back at Joe Biden’s campaign Wednesday, defending its decision to run an op-ed by Peter Schweizer, a senior contributor at Breitbart News who also helms a non-profit think tank focused on government accountability.","","The Times did not take kindly to the accusation, telling CNN in a statement that its prior “coverage of the Biden campaign and Hunter Biden has been fair and accurate.” The outlet further added it would “continue to cover Joe Biden with the same tough and fair standards we apply to every candidate in the race and we’re happy to sit down with Biden advisers anytime to discuss news coverage.”","10 Oct 2019"
"1570863208-1229","https://www.breitbart.com/politics/page/7/","Doctor Speaks Out at SCOTUS Protest: ‘We Need to Understand’ Causes of Gender Dysphoria","https://www.breitbart.com/politics/2019/10/09/doctor-speaks-out-at-scotus-protest-we-need-to-understand-causes-of-gender-dysphoria/","Doctor Speaks Out at SCOTUS Protest: ‘We Need to Understand’ Causes of Gender Dysphoria","Dr. Allan Josephson faced yet another hostile environment on Tuesday on the steps of the United States Supreme Court, where protestors held court to push for justices to insert gender identity and sexual orientation into the Civil Rights Act of 1964 to protect homosexuals from workplace and other types of discrimination.","","Follow Penny Starr on Twitter.","9 Oct 2019"
"1570863461-2651","https://www.breitbart.com/politics/page/4/","***Live Updates*** Magasota: Trump Holds Minneapolis Rally","https://www.breitbart.com/2020-election/2019/10/10/live-updates-magasota-trump-holds-minneapolis-rally/","***Live Updates*** Magasota: Trump Holds Minneapolis Rally","President Donald Trump will hold a campaign rally in Minneapolis, Minnesota, on Thursday evening. This will be Trump’s first rally since the House started its impeachment inquiry.","","","10 Oct 2019"
"1570863454-2571","https://www.breitbart.com/politics/page/4/","Fashion Notes: Melania Trump Is Cozy Chic in Cashmere Dress by The Row","https://www.breitbart.com/entertainment/2019/10/10/melania-trump-is-cozy-chic/","Fashion Notes: Melania Trump Is Cozy Chic in Cashmere Dress by The Row","First Lady Melania Trump was cozy and chic for a gathering at the White House for her “Be Best” campaign where she warned of the dangers of e-cigarettes and vaping.","","(Chip Somodevilla/Getty Images)","10 Oct 2019"
"1570863188-1109","https://www.breitbart.com/politics/page/8/","Planned Parenthood to Spend $45M to Beat Trump, Flip Senate","https://www.breitbart.com/politics/2019/10/09/planned-parenthood-to-spend-45m-to-beat-trump-flip-senate/","Planned Parenthood to Spend $45M to Beat Trump, Flip Senate","Planned Parenthood announced Monday it expects to spend $45 million or more during the 2020 election season, with the goal of winning the White House and snatching the Senate from Republicans.","","The organization described President Donald Trump as someone “who is determined to crush our reproductive rights.”","9 Oct 2019"
"1570863403-2284","https://www.breitbart.com/politics/page/5/","Joni Ernst: Iowans Tired of Pelosi’s Impeachment ‘Games’","https://www.breitbart.com/politics/2019/10/10/joni-ernst-iowans-tired-pelosis-impeachment-games/","Joni Ernst: Iowans Tired of Pelosi’s Impeachment ‘Games’","Sen. Joni Ernst (R-IA) slammed House Speaker Nancy Pelosi (D-CA) Thursday, saying that Iowans are tired of her “playing” impeachment “games.”","","— Senator Mike Braun (@SenatorBraun) October 9, 2019","10 Oct 2019"
"1570863520-2957","https://www.breitbart.com/politics/page/3/","Blue State Blues: Nancy Pelosi’s Faithless Impeachment","https://www.breitbart.com/2020-election/2019/10/11/blue-state-blues-nancy-pelosis-faithless-impeachment/","Blue State Blues: Nancy Pelosi’s Faithless Impeachment","Democrats like the latest polls on impeaching President Donald Trump, some of which show rising support. But in the long term, it is a losing issue. Speaker Nancy Pelosi (D-CA) made it so when she launched an “impeachment inquiry” without waiting for the evidence.","","She had lost control: behind closed doors, she faced a caucus that already backed impeachment: a majority of House Democrats had majority it since August 1, a week after Mueller’s testimony produced a dud.","11 Oct 2019"
"1570863515-2946","https://www.breitbart.com/politics/page/4/","Transgender Activist: ‘CNN, You Have Erased Black Trans Women for the Last Time’","https://www.breitbart.com/politics/2019/10/10/transgender-activist-cnn-erased-black-trans-women/","Transgender Activist: ‘CNN, You Have Erased Black Trans Women for the Last Time’","A black transgender activist interrupted a question and took the microphone on Thursday night’s CNN Equality Town Hall, where the individual claimed CNN had “erased black trans women.”","","“I don’t want to take this away from you, but let me tell you something,” the activist said while taking the microphone during an audience question. “Black trans women are being killed in this country, and, CNN, you have erased black trans women for the last time.”","10 Oct 2019"
"1570863474-2766","https://www.breitbart.com/politics/page/4/","Biden: Sex Reassignment Surgery ‘Covered,’ ‘Viewed as Necessary’ in Military, Affordable Care Act","https://www.breitbart.com/clips/2019/10/10/biden-sex-reassignment-surgery-covered-viewed-as-necessary-in-military-affordable-care-act/","Biden: Sex Reassignment Surgery ‘Covered,’ ‘Viewed as Necessary’ in Military, Affordable Care Act","null","","When asked about transgender military service, Biden said, “If I were president, you would not have to choose. Not a joke. You would not have to choose. The fact of the matter is that we’re in a position where transgender men and women are in a position where they should be able to do anything anybody else in the world can do. There should be no difference. I mean it sincerely. You know, you know, my friend Sarah McBride. Sarah worked for my son as attorney general of the state of Delaware. When Sarah decided it with us time for her to come forward, and she came out. My son, being raised in the same family I was with my dad and the rest, my son, immediately moved to make sure the barriers for transgendered people in Delaware were eliminated because that’s who we are.”","10 Oct 2019"
"1570863527-3069","https://www.breitbart.com/politics/page/3/","Watch: Delingpole Savaged by a Tofu-Muncher at the Extinction Rebellion Protest","https://www.breitbart.com/europe/2019/10/11/savaged-by-an-extinction-rebellion-tofu-muncher/","Watch: Delingpole Savaged by a Tofu-Muncher at the Extinction Rebellion Protest","At the Extinction Rebellion protests in London this week, a bedwetting greenie grabbed my shoulder, pushed me and told me he hoped I’d never have ****ing kids and that if I ever did they’d ****ing hate me forever.","","“What worries me is that the Establishment – in terms of journalists, politicians and scientists too – have kind of talked a whole generation into this extreme apocalyptic rhetoric which is just not supported by the facts”.","11 Oct 2019"
"1570863242-1453","https://www.breitbart.com/politics/page/7/","GOP Politicians Draft Farm Sector Amnesty with Democrats","https://www.breitbart.com/economy/2019/10/09/gop-politicians-draft-farm-sector-amnesty-democrats/","GOP Politicians Draft Farm Sector Amnesty with Democrats","Republican legislators are working with Democrats to pass an amnesty for roughly one million illegal migrant farm laborers, according to a top Democrat staffer.","","You have to figure out how to deal with that. They get that the rules were antiquated and that there weren’t pathways, legal pathways, to really meet our economic needs. But you still have to recognize that people did something unlawful or are here unlawfully.","9 Oct 2019"
"1570863467-2739","https://www.breitbart.com/politics/page/4/","‘Whistleblower’ Lawyer Confirms: Client Had ‘Contact with Presidential Candidates’","https://www.breitbart.com/politics/2019/10/10/whistleblower-lawyer-confirms-client-had-contact-with-presidential-candidates/","‘Whistleblower’ Lawyer Confirms: Client Had ‘Contact with Presidential Candidates’","The lawyers representing the “whistleblower” at the center of the impeachment inquiry conceded Wednesday they “had come into contact with presidential candidates from both parties.”","","Zaid co-founded Whistleblower Aid, a small nonprofit that blasted advertisements around the nation’s capital actively seeking leakers during the Trump administration.","10 Oct 2019"
"1570863355-2035","https://www.breitbart.com/politics/page/6/","Kristen Bell, Reese Witherspoon vs. Mark Ruffalo, Susan Sarandon over Ellen DeGeneres’ Call for Kindness","https://www.breitbart.com/entertainment/2019/10/10/kristen-bell-reese-witherspoon-vs-mark-ruffalo-susan-sarandon-over-ellen-degeneres-call-for-kindness/","Kristen Bell, Reese Witherspoon vs. Mark Ruffalo, Susan Sarandon over Ellen DeGeneres’ Call for Kindness","Hollywood celebrities are clashing over Ellen DeGeneres’ plea for bipartisan kindness — with actresses Reese Witherspoon and Kristen Bell praising the talk show host, while stars Mark Ruffalo and Susan Sarandon slammed her friendship with former President George W. Bush.","","“Privilege must be comfortable,” wrote one commenter in response to Witherspoon’s tweet.","10 Oct 2019"
"1570863571-3279","https://www.breitbart.com/politics/page/3/","5 Ways Trump Plans to Improve Medicare for Older Americans","https://www.breitbart.com/politics/2019/10/11/5-ways-trump-plans-to-improve-medicare-for-older-americans/","5 Ways Trump Plans to Improve Medicare for Older Americans","President Donald Trump announced an executive order last week that seeks to protect Medicare for older Americans and strengthen it by providing them with more choices – even the choice to not accept it if they would rather have a private, non-government health plan.","","The executive order demands further improvement of Medicare by “eliminating burdensome regulatory billing requirements, conditions of participation, and other requirements that serve as obstacles to more providers participating in the program, including physician assistants and nurse practitioners.","11 Oct 2019"
"1570863461-2685","https://www.breitbart.com/politics/page/4/","***Live Updates*** Magasota: Trump Holds Minneapolis Rally","https://www.breitbart.com/2020-election/2019/10/10/live-updates-magasota-trump-holds-minneapolis-rally/","***Live Updates*** Magasota: Trump Holds Minneapolis Rally","President Donald Trump will hold a campaign rally in Minneapolis, Minnesota, on Thursday evening. This will be Trump’s first rally since the House started its impeachment inquiry.","","Protests:","10 Oct 2019"
