web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content,
"1575050798-66035","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=9","Colorado's 'Barack Obama Highway' bill could face rocky road to passage","https://www.foxnews.com/politics/colorados-barack-obama-highway-bill-could-face-rocky-road-to-passage","Colorado's 'Barack Obama Highway' bill could face rocky road to passage","Colorado's 'Barack Obama Highway' bill could face rocky road to passage","","April 20, 2018","State Rep. Dan Pabon, D-Denver, presented the bill to the House Transportation and Energy Committee on Thursday.","null"
"1575050714-65894","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=20","Illinois governor signs law to honor Barack Obama's birthday","https://www.foxnews.com/politics/illinois-governor-signs-law-to-honor-barack-obamas-birthday","Illinois governor signs law to honor Barack Obama's birthday","Illinois governor signs law to honor Barack Obama's birthday","","August 7, 2017","Illinois Gov. Bruce Rauner has signed a plan honoring the 44th president's birthday on Aug. 4. It won't be an official state holiday, rather a day to honor Obama. The law notes Obama's efforts to protect Americans' rights and build ""bridges across communities.""","null"
"1575050489-65521","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=45","Recalling MLK and RFK deaths, Biden asks campaign crowd, What if Obama 'had been assassinated' in 2008?","https://www.foxnews.com/politics/biden-targets-trump-jabs-at-2020-rivals-over-medicare-for-all","Recalling MLK and RFK deaths, Biden asks campaign crowd, What if Obama 'had been assassinated' in 2008?","Recalling MLK and RFK deaths, Biden asks campaign crowd, What if Obama 'had been assassinated' in 2008?","","August 23","CLICK HERE TO GET THE FOX NEWS APP","null"
"1575050547-65641","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=39","Both sides make closing arguments in trial of ex-Obama White House lawyer Greg Craig","https://www.foxnews.com/politics/greg-craig-obama-trial-closing-arguments-ukraine","Both sides make closing arguments in trial of ex-Obama White House lawyer Greg Craig","Both sides make closing arguments in trial of ex-Obama White House lawyer Greg Craig","Jake Gibson","September 3","","null"
"1575050557-65670","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=38","Greg Craig, former Obama White House counsel, found not guilty of false statements over Ukraine work","https://www.foxnews.com/politics/greg-craig-former-obama-white-house-counsel-found-not-guilty-of-false-statements-over-ukraine-work","Greg Craig, former Obama White House counsel, found not guilty of false statements over Ukraine work","Greg Craig, former Obama White House counsel, found not guilty of false statements over Ukraine work","","September 4","Tymoshenko was a political opponent of Yanukovych, a longtime Manafort patron and a political figure whom Manafort associate Rick Gates said he and Manafort had helped get elected.","null"
"1575050614-65771","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=29","Trump says Obama 'hiding' from questions about Bidens and Ukraine: 'I think he knows all about it'","https://www.foxnews.com/politics/trump-judge-jeanine-impeachment-ukraine-obama","Trump says Obama 'hiding' from questions about Bidens and Ukraine: 'I think he knows all about it'","Trump says Obama 'hiding' from questions about Bidens and Ukraine: 'I think he knows all about it'","","October 12","Former President Barack Obama has been hiding from questions about former Vice President Joe Biden, his son Hunter and Hunter's work for a gas company in Ukraine, President Trump insisted Saturday night.","null"
"1575050499-65527","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=44","Biden faces protestors at NH campaign event over Obama-era deportations","https://www.foxnews.com/politics/biden-faces-protestors-at-nh-campaign-event-over-obama-era-deportations","Biden faces protestors at NH campaign event over Obama-era deportations","Biden faces protestors at NH campaign event over Obama-era deportations","Paul Steinhauser","July 12","","null"
"1575050614-65774","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=29","Trump says Obama 'hiding' from questions about Bidens and Ukraine: 'I think he knows all about it'","https://www.foxnews.com/politics/trump-judge-jeanine-impeachment-ukraine-obama","Trump says Obama 'hiding' from questions about Bidens and Ukraine: 'I think he knows all about it'","Trump says Obama 'hiding' from questions about Bidens and Ukraine: 'I think he knows all about it'","","October 12","""If you take a look at it, Adam Schiff made up a phony, fraudulent statement,"" Trump told host Jeanine Pirro, referring to Schiff's self-described ""parody"" account of the phone call during a hearing last month. ""My phone call was a perfect call -- congenial, friendly, no pressure, no blackmail, as he [Zelensky] said.""","null"
"1575050461-65449","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=48","Former Obama top official defends migrant detention centers, says 'cages' not invented when Trump took office","https://www.foxnews.com/politics/jeh-johnson-obama-trump-migrant-detention","Former Obama top official defends migrant detention centers, says 'cages' not invented when Trump took office","Former Obama top official defends migrant detention centers, says 'cages' not invented when Trump took office","","July 2","House Judiciary Chairman Jerrold Nadler, D-N.Y., also called for federal authorities to face child abuse charges for the way they treated migrants.","null"
"1575050499-65549","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=44","Biden faces protestors at NH campaign event over Obama-era deportations","https://www.foxnews.com/politics/biden-faces-protestors-at-nh-campaign-event-over-obama-era-deportations","Biden faces protestors at NH campaign event over Obama-era deportations","Biden faces protestors at NH campaign event over Obama-era deportations","","July 12","And he emphasized that “we’ve got to stop this guy. We’ve got to keep him from having a second term.”","null"
"1575050714-65896","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=20","Illinois governor signs law to honor Barack Obama's birthday","https://www.foxnews.com/politics/illinois-governor-signs-law-to-honor-barack-obamas-birthday","Illinois governor signs law to honor Barack Obama's birthday","Illinois governor signs law to honor Barack Obama's birthday","","August 7, 2017","The measure takes effect next year. It received overwhelming support in the Democrat-led Legislature. The Republican governor signed it Friday.","null"
"1575050835-66092","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=4","Rep. Ilhan Omar slams Barack Obama's message of 'hope and change' as a 'mirage'","https://www.foxnews.com/politics/rep-ilhan-omar-slams-barack-obamas-message-of-hope-and-change-as-a-mirage","Rep. Ilhan Omar slams Barack Obama's message of 'hope and change' as a 'mirage'","Rep. Ilhan Omar slams Barack Obama's message of 'hope and change' as a 'mirage'","","March 8","The comments came after the passage Thursday of a broad anti-bigotry resolution prompted by Omar's prior comments about Israel. The resolution and the drama surrounding its passage exposed chasms in the Democratic caucus regarding Israel and marked a coup of sorts for a tight-knit band of House freshmen who – in a matter of hours – were able to shift the spotlight away from Omar’s allegedly anti-Semitic remarks and refocus on issues like Islamophobia and pro-Israel lobby AIPAC.","null"
"1575050835-66108","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=4","Rep. Ilhan Omar slams Barack Obama's message of 'hope and change' as a 'mirage'","https://www.foxnews.com/politics/rep-ilhan-omar-slams-barack-obamas-message-of-hope-and-change-as-a-mirage","Rep. Ilhan Omar slams Barack Obama's message of 'hope and change' as a 'mirage'","Rep. Ilhan Omar slams Barack Obama's message of 'hope and change' as a 'mirage'","","March 8","Harris spotlighted that “like some of my colleagues in the Congressional Black Caucus, I am concerned that the spotlight being put on Congresswoman Omar may put her at risk.”","null"
"1575050644-65838","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=25","Dems who praised Obama for troop withdrawal now highly critical of Trump","https://www.foxnews.com/politics/dems-who-praised-obama-for-troop-withdrawal-now-highly-critical-of-trump","Dems who praised Obama for troop withdrawal now highly critical of Trump","Dems who praised Obama for troop withdrawal now highly critical of Trump","","October 17","CLICK HERE TO GET THE FOX NEWS APP","null"
"1575050782-66014","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=11","Michelle Obama calls Barack the 'good parent,' slams Trump supporters for going 'fun' route","https://www.foxnews.com/politics/michelle-obama-calls-barack-the-good-parent-slams-trump-supporters-for-going-fun-route","Michelle Obama calls Barack the 'good parent,' slams Trump supporters for going 'fun' route","Michelle Obama calls Barack the 'good parent,' slams Trump supporters for going 'fun' route","","April 6, 2018","""She is sadly mistaken,"" another added.","null"
"1575050815-66071","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=7","Ingraham: Is Team Obama behind Harris' surge?","https://www.foxnews.com/politics/ingraham-is-team-obama-behind-sen-harris-surge","Ingraham: Is Team Obama behind Harris' surge?","Ingraham: Is Team Obama behind Harris' surge?","","July 9","Ingraham said that Harris will do anything to be president including unfairly smearing Biden.","null"
"1575050527-65604","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=41","Trump hammers Biden, questions if 'big secret' is behind why Obama hasn't endorsed his ex-VP","https://www.foxnews.com/politics/trump-biden-big-secret-obama-endorsement","Trump hammers Biden, questions if 'big secret' is behind why Obama hasn't endorsed his ex-VP","Trump hammers Biden, questions if 'big secret' is behind why Obama hasn't endorsed his ex-VP","","June 24","“President Obama has long said that selecting Joe Biden as his running mate in 2008 was one of the best decisions he ever made,” Obama spokeswoman Katie Hill said.","null"
"1575050586-65729","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=33","Obama appears to swipe at Trump during Mandela event","https://www.foxnews.com/politics/barack-obama-criticism-donald-trump","Obama appears to swipe at Trump during Mandela event","Obama appears to swipe at Trump during Mandela event","","April 29","CLICK HERE TO GET THE FOX NEWS APP","null"
"1575050508-65565","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=43","Washington Post columnist urges Obama to condemn Trump, 'reclaim legacy': ‘Your country needs you’","https://www.foxnews.com/politics/washington-post-obama-condemn-trump-legacy","Washington Post columnist urges Obama to condemn Trump, 'reclaim legacy': ‘Your country needs you’","Washington Post columnist urges Obama to condemn Trump, 'reclaim legacy': ‘Your country needs you’","","July 16","“Mr. President, it is time. You must speak. Your country needs you,” Tumulty wrote before referencing controversial tweets the current president recently sent in which he told four congresswomen to “go back” to where they came from. Three of the four women were born in America.","null"
"1575050806-66045","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=8","Texas woman who mailed Obama explosive gets 10-year sentence","https://www.foxnews.com/politics/barack-obama-greg-abbott-explosive-devices-mailed","Texas woman who mailed Obama explosive gets 10-year sentence","Texas woman who mailed Obama explosive gets 10-year sentence","","November 19","“Talk to me, don’t be reading me Bible verses,” Gilmore said. “I need to understand why you’re saying you’ve done good for so many people and how that squares with the fact that you made bombs and sent them ... with the intent to kill.”","null"
"1575050661-65876","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=23","Biden defends son, downplays lack of Obama endorsement in tough ’60 Minutes’ interview","https://www.foxnews.com/politics/in-tough-60-minutes-interview-biden-defends-son-downplays-lack-of-obama-endorsement","Biden defends son, downplays lack of Obama endorsement in tough ’60 Minutes’ interview","Biden defends son, downplays lack of Obama endorsement in tough ’60 Minutes’ interview","","October 28","TRUMP CAMPAIGN RETURNS FIRE AFTER BIDEN '60 MINUTES' INTERVIEW","null"
"1575050865-66137","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=0","Illinois celebrates first official 'Barack Obama Day'","https://www.foxnews.com/politics/illinois-celebrates-first-official-barack-obama-day","Illinois celebrates first official 'Barack Obama Day'","Illinois celebrates first official 'Barack Obama Day'","","August 4, 2018","Chicago Mayor Rahm Emanuel, Obama’s former chief of staff, wished Obama a happy birthday on Twitter, saying “57 never looked so good,” according to the publication.","null"
"1575050629-65793","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=27","Obama reportedly told Biden he didn't have to run in 2020","https://www.foxnews.com/politics/obama-biden-warned-2020-run-dont-do-this","Obama reportedly told Biden he didn't have to run in 2020","Obama reportedly told Biden he didn't have to run in 2020","Sam Dorman","August 16","","null"
"1575050661-65872","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=23","Biden defends son, downplays lack of Obama endorsement in tough ’60 Minutes’ interview","https://www.foxnews.com/politics/in-tough-60-minutes-interview-biden-defends-son-downplays-lack-of-obama-endorsement","Biden defends son, downplays lack of Obama endorsement in tough ’60 Minutes’ interview","Biden defends son, downplays lack of Obama endorsement in tough ’60 Minutes’ interview","","October 28","Asked what he meant by that, Biden answered, “What I meant by that is I hope you've thought this through.”","null"
"1575050537-65630","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=40","Mattis slams Obama, Biden for 'ignoring reality' in Iraq, leading to rise of ISIS","https://www.foxnews.com/politics/mattis-slams-obama-biden-for-ignoring-reality-in-iraq-leading-to-rise-of-isis","Mattis slams Obama, Biden for 'ignoring reality' in Iraq, leading to rise of ISIS","Mattis slams Obama, Biden for 'ignoring reality' in Iraq, leading to rise of ISIS","","September 3","In July, Biden claimed, “When I was vice president, the president gave me all the easy jobs, like ‘take care of getting all our troops out of Iraq,’ which we did.”","null"
"1575050857-66125","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=1","Barack Obama still believes Biden would be 'an excellent president' amid inappropriate touching allegations: report","https://www.foxnews.com/politics/barack-obama-still-believes-biden-would-be-an-excellent-president-amid-inappropriate-touching-allegations-report","Barack Obama still believes Biden would be 'an excellent president' amid inappropriate touching allegations: report","Barack Obama still believes Biden would be 'an excellent president' amid inappropriate touching allegations: report","","April 5","Biden, who is expected to formally announce his candidacy for president after Easter, is scheduled to speak at the International Brotherhood of Electrical Workers.","null"
"1575050775-65999","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=12","Trump reverses Obama-era policy against faith-based adoption agencies","https://www.foxnews.com/politics/trump-reverses-obama-era-policy-against-faith-based-adoption-agencies","Trump reverses Obama-era policy against faith-based adoption agencies","Trump reverses Obama-era policy against faith-based adoption agencies","","November 4","""Religious liberty is not a license to discriminate,"" the American Civil Liberties Union (ACLU) said in a tweet. ""The needs of children in our foster care system must come first.""","null"
"1575050593-65744","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=32","Clinton, Obama silent on Ed Buck donations after Dem megadonor's arrest","https://www.foxnews.com/politics/clinton-obama-silent-on-ed-buck-donations-after-dem-megadonors-sudden-arrest","Clinton, Obama silent on Ed Buck donations after Dem megadonor's arrest","Clinton, Obama silent on Ed Buck donations after Dem megadonor's arrest","","September 18","The LACDP told Fox News that they had not received money from Buck, and urged other Democrats to ""be conscientious"" on the matter.","null"
"1575050564-65699","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=37","Barack Obama, Insurance Salesman","https://www.foxnews.com/politics/barack-obama-insurance-salesman","Barack Obama, Insurance Salesman","Barack Obama, Insurance Salesman","","September 26, 2013","Republicans once worried a great deal about ObamaCare’s mandates, and perhaps one day the penalties under the law will be so great that people will be dragged into coverage. But for now, the problem with the law is more about people blowing off the mandate.","null"
"1575050444-65420","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=50","Jesse Watters: Obama administration most 'corrupt' since Nixon","https://www.foxnews.com/politics/jesse-watters-obama-administration-most-corrupt-since-nixon","Jesse Watters: Obama administration most 'corrupt' since Nixon","Jesse Watters: Obama administration most 'corrupt' since Nixon","","March 25","Brennan, who led the CIA from 2013-2017, appeared on MSNBC’s “Morning Joe” on Monday and lamented he may have received “bad information” that led him to predict the president or members of his staff would be indicted.","null"
"1575050452-65439","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=49","Sanders campaign co-chair says Biden 'regretted' Obama assassination comment","https://www.foxnews.com/politics/sanders-campaign-biden-regretted-obama-assassination-comment","Sanders campaign co-chair says Biden 'regretted' Obama assassination comment","Sanders campaign co-chair says Biden 'regretted' Obama assassination comment","","August 25","Fox Business Network's Maria Bartiromo contributed to this report.","null"
"1575050586-65719","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=33","Obama appears to swipe at Trump during Mandela event","https://www.foxnews.com/politics/barack-obama-criticism-donald-trump","Obama appears to swipe at Trump during Mandela event","Obama appears to swipe at Trump during Mandela event","","April 29","Barack Obama appeared to critique his successor during a panel discussion marking the late Nelson Mandela’s birthday at Washington's Museum of African American History and Culture.","null"
"1575050499-65553","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=44","Biden faces protestors at NH campaign event over Obama-era deportations","https://www.foxnews.com/politics/biden-faces-protestors-at-nh-campaign-event-over-obama-era-deportations","Biden faces protestors at NH campaign event over Obama-era deportations","Biden faces protestors at NH campaign event over Obama-era deportations","","July 12","Asked by Fox News' Peter Doocy if he can still call himself ""Middle-Class Joe,"" Biden touted he was raised with ""middle-class values.""","null"
"1575050499-65548","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=44","Biden faces protestors at NH campaign event over Obama-era deportations","https://www.foxnews.com/politics/biden-faces-protestors-at-nh-campaign-event-over-obama-era-deportations","Biden faces protestors at NH campaign event over Obama-era deportations","Biden faces protestors at NH campaign event over Obama-era deportations","","July 12","Biden also repeatedly took aim at Republican President Donald Trump, saying he’s “embracing these oligarchs, embracing these thugs, poking his finger in the eye of NATO, the single most consequential alliance we’ve ever had. Folks, it is incredibly dangerous.”","null"
"1575050661-65855","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=23","Biden defends son, downplays lack of Obama endorsement in tough ’60 Minutes’ interview","https://www.foxnews.com/politics/in-tough-60-minutes-interview-biden-defends-son-downplays-lack-of-obama-endorsement","Biden defends son, downplays lack of Obama endorsement in tough ’60 Minutes’ interview","Biden defends son, downplays lack of Obama endorsement in tough ’60 Minutes’ interview","","October 28","The former vice president – who was the unrivaled front-runner from even before he announced his candidacy in late April – is now tied with Sen. Elizabeth Warren of Massachusetts at the top of many national and early voting state polls.","null"
"1575050480-65474","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=46","Obama calls for stricter gun control in wake of mass shootings: 'We are not helpless here'","https://www.foxnews.com/politics/barack-obama-calls-for-stricter-gun-controls-in-wake-of-weekends-mass-shootings-we-are-not-helpless-here","Obama calls for stricter gun control in wake of mass shootings: 'We are not helpless here'","Obama calls for stricter gun control in wake of mass shootings: 'We are not helpless here'","","August 5","The former president closed the statement with a call for tolerance and diversity, saying both “should be the hallmark of our democracy,” before he also seemingly critiqued President Trump.","null"
"1575050480-65479","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=46","Obama calls for stricter gun control in wake of mass shootings: 'We are not helpless here'","https://www.foxnews.com/politics/barack-obama-calls-for-stricter-gun-controls-in-wake-of-weekends-mass-shootings-we-are-not-helpless-here","Obama calls for stricter gun control in wake of mass shootings: 'We are not helpless here'","Obama calls for stricter gun control in wake of mass shootings: 'We are not helpless here'","","August 5","Graham, who also serves as the chairman of the Senate Judiciary Committee, announced the plan for legislation, which would “assist and encourage” states to adopt ""Red Flag"" laws to “timely intervene in situations where there is an imminent threat of violence.”","null"
"1575050744-65931","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=16","Left turns on Obama for challenging calls to ‘tear down the system’","https://www.foxnews.com/politics/left-turns-on-obama-for-challenging-calls-to-tear-down-the-system","Left turns on Obama for challenging calls to ‘tear down the system’","Left turns on Obama for challenging calls to ‘tear down the system’","","November 18","Fox News' Adam Shaw contributed to this report.","null"
"1575050444-65416","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=50","Jesse Watters: Obama administration most 'corrupt' since Nixon","https://www.foxnews.com/politics/jesse-watters-obama-administration-most-corrupt-since-nixon","Jesse Watters: Obama administration most 'corrupt' since Nixon","Jesse Watters: Obama administration most 'corrupt' since Nixon","","March 25","“Barack Obama likes to say he had the most scandal-free administration,” Watters said Monday.  “I think that’s out the window now, it looks like he had the most corrupt administration since Richard Nixon.”","null"
"1575050537-65618","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=40","Mattis slams Obama, Biden for 'ignoring reality' in Iraq, leading to rise of ISIS","https://www.foxnews.com/politics/mattis-slams-obama-biden-for-ignoring-reality-in-iraq-leading-to-rise-of-isis","Mattis slams Obama, Biden for 'ignoring reality' in Iraq, leading to rise of ISIS","Mattis slams Obama, Biden for 'ignoring reality' in Iraq, leading to rise of ISIS","","September 3","ISIS USING BOOBY-TRAPPED BOVINES, DONKEY-BORNE EXPLOSIVES TO TARGET ENEMIES IN IRAQ","null"
"1575050452-65429","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=49","Sanders campaign co-chair says Biden 'regretted' Obama assassination comment","https://www.foxnews.com/politics/sanders-campaign-biden-regretted-obama-assassination-comment","Sanders campaign co-chair says Biden 'regretted' Obama assassination comment","Sanders campaign co-chair says Biden 'regretted' Obama assassination comment","Andrew O'Reilly","August 25","","null"
"1575050744-65921","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=16","Left turns on Obama for challenging calls to ‘tear down the system’","https://www.foxnews.com/politics/left-turns-on-obama-for-challenging-calls-to-tear-down-the-system","Left turns on Obama for challenging calls to ‘tear down the system’","Left turns on Obama for challenging calls to ‘tear down the system’","","November 18","Daou clarified Sunday evening that the slogan ""isn't primarily about Obama for me, though he was the catalyst for the tag.""","null"
"1575050607-65760","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=30","Julián Castro: Obama had 'compassion' for immigrants, Trump does not","https://www.foxnews.com/politics/julian-castro-obama-trump-immigrants","Julián Castro: Obama had 'compassion' for immigrants, Trump does not","Julián Castro: Obama had 'compassion' for immigrants, Trump does not","","June 13","Julián Castro,  the Housing and Urban Development Secretary under former President Barack Obama, claimed on Thursday that the previous administration was compassionate toward immigrants -- unlike President Trump's White House.","null"
"1575050452-65432","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=49","Sanders campaign co-chair says Biden 'regretted' Obama assassination comment","https://www.foxnews.com/politics/sanders-campaign-biden-regretted-obama-assassination-comment","Sanders campaign co-chair says Biden 'regretted' Obama assassination comment","Sanders campaign co-chair says Biden 'regretted' Obama assassination comment","","August 25","Khanna added: “They're going to say we don't want to go back to the status quo, we want to elect someone who understands that a lot of people have been left behind and has a new vision for how we're going to address that.”","null"
"1575050489-65513","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=45","Recalling MLK and RFK deaths, Biden asks campaign crowd, What if Obama 'had been assassinated' in 2008?","https://www.foxnews.com/politics/biden-targets-trump-jabs-at-2020-rivals-over-medicare-for-all","Recalling MLK and RFK deaths, Biden asks campaign crowd, What if Obama 'had been assassinated' in 2008?","Recalling MLK and RFK deaths, Biden asks campaign crowd, What if Obama 'had been assassinated' in 2008?","","August 23","Biden also vowed to take on the pharmaceutical giants over the high costs of prescription drugs, saying “We’re going to throw the book quite frankly at the pharmaceutical companies that have abused the power to make outrageous profits off the backs of Americans.”","null"
"1575050752-65940","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=15","Obama sounds off on cancel culture, 'woke' purity: 'That's not activism'","https://www.foxnews.com/politics/obama-sounds-off-on-cancel-culture-woke-purity-thats-not-activism","Obama sounds off on cancel culture, 'woke' purity: 'That's not activism'","Obama sounds off on cancel culture, 'woke' purity: 'That's not activism'","","October 30","“That’s not activism. That’s not bringing about change. If all you’re doing is casting stones, you’re probably not going to get that far. That’s easy to do.”","null"
"1575050782-66007","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=11","Michelle Obama calls Barack the 'good parent,' slams Trump supporters for going 'fun' route","https://www.foxnews.com/politics/michelle-obama-calls-barack-the-good-parent-slams-trump-supporters-for-going-fun-route","Michelle Obama calls Barack the 'good parent,' slams Trump supporters for going 'fun' route","Michelle Obama calls Barack the 'good parent,' slams Trump supporters for going 'fun' route","","April 6, 2018","""We're at a point in time where we have to figure out who we want to be as a nation, and we've had two stark examples of what we can be,"" Obama said. ""I certainly know what direction I want to go.""","null"
"1575050576-65717","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=35","Book: Barack Obama asked woman to marry him before meeting Michelle","https://www.foxnews.com/politics/book-barack-obama-asked-woman-to-marry-him-before-meeting-michelle","Book: Barack Obama asked woman to marry him before meeting Michelle","Book: Barack Obama asked woman to marry him before meeting Michelle","","May 3, 2017","Click for more from The Washington Post","null"
"1575050760-65963","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=14","Obama warned he would intervene to stop Bernie, had cutting words for Biden: report","https://www.foxnews.com/politics/obama-warned-he-would-intervene-to-stop-bernie-from-winning-nomination-report","Obama warned he would intervene to stop Bernie, had cutting words for Biden: report","Obama warned he would intervene to stop Bernie, had cutting words for Biden: report","","3 days ago","Fox News' Adam Shaw and The Associated Press contributed to this report.","null"
"1575050557-65666","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=38","Greg Craig, former Obama White House counsel, found not guilty of false statements over Ukraine work","https://www.foxnews.com/politics/greg-craig-former-obama-white-house-counsel-found-not-guilty-of-false-statements-over-ukraine-work","Greg Craig, former Obama White House counsel, found not guilty of false statements over Ukraine work","Greg Craig, former Obama White House counsel, found not guilty of false statements over Ukraine work","","September 4","""I have a few things to say,"" Craig said. ""One is, I first want to thank the jury for your service, and for doing justice in this case, I am thankful for them in so many ways. I want to thank my family and my friends who were with me throughout all of this, and I want to thank my lawyers who made it all possible. and that's all. Thank you.""","null"
"1575050636-65806","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=26","Trump blames Obama administration for bad White House air conditioning","https://www.foxnews.com/politics/trump-blames-obama-administration-white-house-air-conditioning","Trump blames Obama administration for bad White House air conditioning","Trump blames Obama administration for bad White House air conditioning","","July 27","President Trump has blamed predecessor Barack Obama for a litany of issues, from the Iran nuclear deal to the crisis at the border, and on Friday he added the alleged poor state of air conditioning in the White House to that list.","null"
"1575050806-66056","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=8","Texas woman who mailed Obama explosive gets 10-year sentence","https://www.foxnews.com/politics/barack-obama-greg-abbott-explosive-devices-mailed","Texas woman who mailed Obama explosive gets 10-year sentence","Texas woman who mailed Obama explosive gets 10-year sentence","","November 19","The package sent to Abbott, which contained explosives stuffed into a cigarette pack, was mailed in September 2016. The device did not explode because it was not opened in a way designed to set off the explosion. The Governor’s Mansion was evacuated because of the incident, prosecutors said.","null"
"1575050461-65443","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=48","Former Obama top official defends migrant detention centers, says 'cages' not invented when Trump took office","https://www.foxnews.com/politics/jeh-johnson-obama-trump-migrant-detention","Former Obama top official defends migrant detention centers, says 'cages' not invented when Trump took office","Former Obama top official defends migrant detention centers, says 'cages' not invented when Trump took office","","July 2","""During that 72 hour period, when you have something that is a multiple -- like four times of what you're accustomed to in the existing infrastructure, you've got to find places quickly to put kids,"" he said before suggesting the alternative was putting them on ""the streets.""","null"
