web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content,
"1575050196-65142","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=15","Mitch McConnell tells Nike he'll buy first order of 'Betsy Ross' sneakers if they released after Kaepernick controversy","https://www.foxnews.com/politics/mitch-mcconnell-nike-colin-kaepernick-sneakers","Mitch McConnell tells Nike he'll buy first order of 'Betsy Ross' sneakers if they released after Kaepernick controversy","Mitch McConnell tells Nike he'll buy first order of 'Betsy Ross' sneakers if they released after Kaepernick controversy","Joseph A. Wulfsohn","July 2","","null"
"1575050291-65348","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=4","Reporter's Notebook: What Mitch McConnell said and did not say about guns","https://www.foxnews.com/politics/mcconnell-guns-what-he-didnt-say-reporters-notebook","Reporter's Notebook: What Mitch McConnell said and did not say about guns","Reporter's Notebook: What Mitch McConnell said and did not say about guns","","August 13","“It has to pass the House,” McConnell told WHAS, adding it “has to be signed by President Trump.”","null"
"1575050145-65065","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=21","Mitch McConnell confronted by 'Abolish ICE' protesters, video shows","https://www.foxnews.com/politics/mitch-mcconnell-confronted-by-abolish-ice-protesters-video-shows","Mitch McConnell confronted by 'Abolish ICE' protesters, video shows","Mitch McConnell confronted by 'Abolish ICE' protesters, video shows","","July 8, 2018","Senate Majority Leader Mitch McConnell was verbally harassed by protesters calling for the abolition of U.S. Immigration and Customs Enforcement as he left a Louisville restaurant Saturday morning, an online video showed.","null"
"1575050163-65095","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=19","McConnell: If Trump impeachment trial were held today, 'it would not lead to a removal'","https://www.foxnews.com/politics/mcconnell-if-trump-impeachment-trial-were-held-today-it-would-not-lead-to-a-removal","McConnell: If Trump impeachment trial were held today, 'it would not lead to a removal'","McConnell: If Trump impeachment trial were held today, 'it would not lead to a removal'","","November 5","It takes two-thirds of the Senate to convict a president and remove him from office. That means at least 20 Republicans would have to vote to convict Trump if he is impeached by the Democrat-controlled House.","null"
"1575050240-65261","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=10","Mitch McConnell slammed by author Ta-Nehisi Coates over slavery reparations","https://www.foxnews.com/politics/mitch-mcconnell-slammed-by-ta-nehisi-coates-repreations","Mitch McConnell slammed by author Ta-Nehisi Coates over slavery reparations","Mitch McConnell slammed by author Ta-Nehisi Coates over slavery reparations","","June 19","Coates closed by saying Americans should be tied to the entirety of their history and remain at the mercy of the past.","null"
"1575050309-65387","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=2","Mitch McConnell recovering from shoulder surgery in Louisville","https://www.foxnews.com/politics/mitch-mcconnell-recovering-from-shoulder-surgery-in-louisville","Mitch McConnell recovering from shoulder surgery in Louisville","Mitch McConnell recovering from shoulder surgery in Louisville","Brie Stimson","August 17","","null"
"1575050154-65080","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=20","Twitter unlocks Mitch McConnell’s campaign account after GOP fury","https://www.foxnews.com/politics/twitter-unlocks-mitch-mcconnells-campaign-account-after-gop-fury","Twitter unlocks Mitch McConnell’s campaign account after GOP fury","Twitter unlocks Mitch McConnell’s campaign account after GOP fury","","August 9","GOP GOES TO WAR WITH TWITTER OVER MCCONNELL CAMPAIGN ACCOUNT FREEZE","null"
"1575050231-65237","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=11","Mitch McConnell: 'For the first time in my memory, I agree with Nancy Pelosi'","https://www.foxnews.com/politics/mitch-mcconnell-for-the-first-time-in-my-memory-i-agree-with-nancy-pelosi","Mitch McConnell: 'For the first time in my memory, I agree with Nancy Pelosi'","Mitch McConnell: 'For the first time in my memory, I agree with Nancy Pelosi'","","June 13","""She's got it right,"" McConnell said, referring to Pelosi. ""She's got it absolutely right. For the first time in my memory, I agree with Nancy Pelosi.""","null"
"1575050163-65101","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=19","McConnell: If Trump impeachment trial were held today, 'it would not lead to a removal'","https://www.foxnews.com/politics/mcconnell-if-trump-impeachment-trial-were-held-today-it-would-not-lead-to-a-removal","McConnell: If Trump impeachment trial were held today, 'it would not lead to a removal'","McConnell: If Trump impeachment trial were held today, 'it would not lead to a removal'","","November 5","CLICK HERE TO GET THE FOX NEWS APP","null"
"1575049989-64787","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=40","McConnell willing to consider ‘bipartisan’ gun violence solutions, opposes 'infringing' on rights","https://www.foxnews.com/politics/mcconnell-willing-to-consider-bipartisan-gun-violence-solutions-opposes-infringing-on-constitutional-rights","McConnell willing to consider ‘bipartisan’ gun violence solutions, opposes 'infringing' on rights","McConnell willing to consider ‘bipartisan’ gun violence solutions, opposes 'infringing' on rights","","August 5","CLICK HERE TO GET THE FOX NEWS APP","null"
"1575050130-65035","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=23","Alexandria Ocasio-Cortez rips Mitch McConnell for Green New Deal vote: 'He doesn't want to save our planet'","https://www.foxnews.com/politics/rep-alexandria-ocasio-cortez-mitch-green-new-deal","Alexandria Ocasio-Cortez rips Mitch McConnell for Green New Deal vote: 'He doesn't want to save our planet'","Alexandria Ocasio-Cortez rips Mitch McConnell for Green New Deal vote: 'He doesn't want to save our planet'","","March 26","Speaking to Vox reporter Ella Nilsen, Ocasio-Cortez accused McConnell of rushing a vote and not wanting to take action against climate change ""because he thinks we can drink oil in 30 years when all our water is poisoned.","null"
"1575050249-65269","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=9","Marine combat aviator Amy McGrath announces Senate campaign against Mitch McConnell","https://www.foxnews.com/politics/marine-combat-aviator-amy-mcgrath-announces-senate-campaign-against-mitch-mcconnell-after-narrow-house-defeat","Marine combat aviator Amy McGrath announces Senate campaign against Mitch McConnell","Marine combat aviator Amy McGrath announces Senate campaign against Mitch McConnell","","July 9","Senate Majority Leader Mitch McConnell’s latest challenge is not from Democrats in the Senate or even House Speaker Nancy Pelosi, but a Marine combat aviator who announced Tuesday she is running against him in 2020.","null"
"1575050068-64917","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=31","Diners confront Mitch McConnell at restaurant, get told to ‘leave him alone’ by others","https://www.foxnews.com/politics/diners-confront-mitch-mcconnell-at-restaurant-get-told-to-leave-him-alone-by-others","Diners confront Mitch McConnell at restaurant, get told to ‘leave him alone’ by others","Diners confront Mitch McConnell at restaurant, get told to ‘leave him alone’ by others","","October 20, 2018","As Chao argues with the protester, McConnell appears unperturbed and sips on a drink. But other diners begin yelling at the protester, telling him to “leave him alone” and making shoo-ing gestures.","null"
"1575050291-65356","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=4","Reporter's Notebook: What Mitch McConnell said and did not say about guns","https://www.foxnews.com/politics/mcconnell-guns-what-he-didnt-say-reporters-notebook","Reporter's Notebook: What Mitch McConnell said and did not say about guns","Reporter's Notebook: What Mitch McConnell said and did not say about guns","","August 13","HARMEET DHILLON: MCCONNELL CAMPAIGN TWITTER BAN IS LATEST SHOT IN BEG TECH'S WAR ON CONSERVATIVES","null"
"1575050240-65259","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=10","Mitch McConnell slammed by author Ta-Nehisi Coates over slavery reparations","https://www.foxnews.com/politics/mitch-mcconnell-slammed-by-ta-nehisi-coates-repreations","Mitch McConnell slammed by author Ta-Nehisi Coates over slavery reparations","Mitch McConnell slammed by author Ta-Nehisi Coates over slavery reparations","","June 19","""[McConnell] was alive to witness cleptocracy in his native Alabama and a regime premised on electoral theft. Majority Leader McConnell cited civil rights legislation yesterday, as well he should -- because he was alive to witness the harassment, jailing, and betrayal of those responsible for that legislation by a government sworn to protect them,"" Coates said.","null"
"1575050222-65215","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=12","From ‘Cocaine Mitch’ to ‘Grim Reaper,’ McConnell nicknames become political weapons","https://www.foxnews.com/politics/from-cocaine-mitch-to-grim-reaper-mcconnell-nicknames-become-political-weapons","From ‘Cocaine Mitch’ to ‘Grim Reaper,’ McConnell nicknames become political weapons","From ‘Cocaine Mitch’ to ‘Grim Reaper,’ McConnell nicknames become political weapons","","May 17","“Most days, Senate Republicans are pretending that they aren't actually members of Congress. They pretend as if Donald Trump is Kryptonite, having robbed their powers to legislate,” said Murphy. “They can legislate. They can pass legislation. They could use their voices.”","null"
"1575050059-64901","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=32","McConnell trolls Dem rep who challenged him to five debates -- by accepting","https://www.foxnews.com/politics/mcconnell-trolls-dem-rep-who-challenged-him-to-five-debates-by-accepting","McConnell trolls Dem rep who challenged him to five debates -- by accepting","McConnell trolls Dem rep who challenged him to five debates -- by accepting","Ronn Blitzer","September 3","","null"
"1575050130-65037","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=23","Alexandria Ocasio-Cortez rips Mitch McConnell for Green New Deal vote: 'He doesn't want to save our planet'","https://www.foxnews.com/politics/rep-alexandria-ocasio-cortez-mitch-green-new-deal","Alexandria Ocasio-Cortez rips Mitch McConnell for Green New Deal vote: 'He doesn't want to save our planet'","Alexandria Ocasio-Cortez rips Mitch McConnell for Green New Deal vote: 'He doesn't want to save our planet'","","March 26","OCASIO-CORTEZ BLASTS GOP'S UPCOMING 'BLUFF-VOTE' ON GREEN NEW DEAL","null"
"1575050172-65114","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=18","Dems divided on Green New Deal after Mitch McConnell ramps up pressure","https://www.foxnews.com/politics/dems-remain-divided-on-green-new-deal-after-mitch-mcconnell-ramps-up-pressure","Dems divided on Green New Deal after Mitch McConnell ramps up pressure","Dems divided on Green New Deal after Mitch McConnell ramps up pressure","","February 14","The West Virginia Democrat blasted the deal as a “dream” during a CNN interview Wednesday night.","null"
"1575050119-65014","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=25","Mitch McConnell makes history as longest serving Senate Republican leader","https://www.foxnews.com/politics/mitch-mcconnell-makes-history-as-longest-serving-senate-republican-leader","Mitch McConnell makes history as longest serving Senate Republican leader","Mitch McConnell makes history as longest serving Senate Republican leader","","June 12, 2018","“I think it’s the toughest leadership job, political job, in this city,” Lott said in an interview. “When the president makes a decision the government moves, in the House when the Speaker makes a decision the rules committee takes care of it, in the Senate…you lead and govern by the strength of your personality and respect for the rules.”","null"
"1575050026-64847","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=36","McConnell blasts 'Medicare for All' as 'far-left social experiment'","https://www.foxnews.com/politics/mcconnell-blasts-medicare-for-all-as-far-left-social-experiment","McConnell blasts 'Medicare for All' as 'far-left social experiment'","McConnell blasts 'Medicare for All' as 'far-left social experiment'","","April 9","“Democrats’ 'Medicare for None' would slap a $32 trillion tab on Americans, and that’s just a rough estimate for the first decade. And competing private insurance policies -- like the ones that 180 million Americans currently use -- would be banned outright,” the tweet read.","null"
"1575050051-64885","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=33","GOP leaders decry Kavanaugh attacks as McConnell says 'this is not normal political behavior'","https://www.foxnews.com/politics/brett-kavanaugh-mitch-mcconnell-lindsey-graham-impeachment-calls","GOP leaders decry Kavanaugh attacks as McConnell says 'this is not normal political behavior'","GOP leaders decry Kavanaugh attacks as McConnell says 'this is not normal political behavior'","","September 16","Many of the Democrats seeking to unseat President Trump in 2020 over the weekend released statements calling for Congress to impeach Kavanaugh, citing The New York Times' reporting of a disputed allegation of sexual misconduct. But Graham insisted that wouldn't happen.","null"
"1575050119-65009","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=25","Mitch McConnell makes history as longest serving Senate Republican leader","https://www.foxnews.com/politics/mitch-mcconnell-makes-history-as-longest-serving-senate-republican-leader","Mitch McConnell makes history as longest serving Senate Republican leader","Mitch McConnell makes history as longest serving Senate Republican leader","Peter Doocy","June 12, 2018","","null"
"1575050035-64851","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=35","McConnell vows to be 'grim reaper' of socialist Dem proposals","https://www.foxnews.com/politics/mcconnell-vows-to-be-grim-reaper-of-socialist-dem-proposals","McConnell vows to be 'grim reaper' of socialist Dem proposals","McConnell vows to be 'grim reaper' of socialist Dem proposals","","April 22","McConnell has long framed the upcoming 2020 elections as a referendum on what he has called the ""full socialism on display"" from prominent Democrat Party members, including New York Rep. Alexandria Ocasio-Cortez and presidential contenders Bernie Sanders, Elizabeth Warren, Cory Booker, Kirsten Gillibrand, and Kamala Harris.","null"
"1575050240-65250","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=10","Mitch McConnell slammed by author Ta-Nehisi Coates over slavery reparations","https://www.foxnews.com/politics/mitch-mcconnell-slammed-by-ta-nehisi-coates-repreations","Mitch McConnell slammed by author Ta-Nehisi Coates over slavery reparations","Mitch McConnell slammed by author Ta-Nehisi Coates over slavery reparations","","June 19","Bestselling author Ta-Nehisi Coates singled out Senate Minority Leader Mitch McConnell, R-Ky., in testimony to Congress Wednesday that took issue with McConnell's stance on reparations for slavery.","null"
"1575050130-65044","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=23","Alexandria Ocasio-Cortez rips Mitch McConnell for Green New Deal vote: 'He doesn't want to save our planet'","https://www.foxnews.com/politics/rep-alexandria-ocasio-cortez-mitch-green-new-deal","Alexandria Ocasio-Cortez rips Mitch McConnell for Green New Deal vote: 'He doesn't want to save our planet'","Alexandria Ocasio-Cortez rips Mitch McConnell for Green New Deal vote: 'He doesn't want to save our planet'","","March 26","CLICK HERE TO GET THE FOX NEWS APP","null"
"1575050352-65413","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=0","Tight Kentucky gubernatorial race could be bellwether for Mitch McConnell","https://www.foxnews.com/politics/kentucky-governors-race-mitch-mcconnells-litmus-test","Tight Kentucky gubernatorial race could be bellwether for Mitch McConnell","Tight Kentucky gubernatorial race could be bellwether for Mitch McConnell","","November 4","It's clear McConnell is preparing for a fight: so far he has about $9 million cash on hand for his re-election bid in 2020.","null"
"1575049927-64679","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=48","Sept. 11 first responders call sit-down with McConnell 'one of the best meetings we've had'","https://www.foxnews.com/politics/9-11-first-responders-say-sit-down-with-mcconnell-was-one-of-the-best-meetings-weve-had","Sept. 11 first responders call sit-down with McConnell 'one of the best meetings we've had'","Sept. 11 first responders call sit-down with McConnell 'one of the best meetings we've had'","","June 25","The House Judiciary Committee passed a reauthorization bill for the 9/11 Victims’ Compensation Fund on Wednesday, where it will now move to the full House and is expected to pass with bipartisan support.","null"
"1575050130-65036","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=23","Alexandria Ocasio-Cortez rips Mitch McConnell for Green New Deal vote: 'He doesn't want to save our planet'","https://www.foxnews.com/politics/rep-alexandria-ocasio-cortez-mitch-green-new-deal","Alexandria Ocasio-Cortez rips Mitch McConnell for Green New Deal vote: 'He doesn't want to save our planet'","Alexandria Ocasio-Cortez rips Mitch McConnell for Green New Deal vote: 'He doesn't want to save our planet'","","March 26","“What McConnell’s doing is that he’s trying to rush this bill to the floor without a hearing... without working through committee -- because he doesn’t want to save our planet. Because he thinks we can drink oil in 30 years when all our water is poisoned,” she reportedly said.","null"
"1575049951-64718","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=45","McConnell condemns 'modern-day McCarthyism,' 'feckless' Obama policies, after pundits call him 'Russian asset'","https://www.foxnews.com/politics/mcconnell-modern-day-mccarthyisim-feckless-obama-policies-washington-post-russian-asset","McConnell condemns 'modern-day McCarthyism,' 'feckless' Obama policies, after pundits call him 'Russian asset'","McConnell condemns 'modern-day McCarthyism,' 'feckless' Obama policies, after pundits call him 'Russian asset'","","July 29","Speaking after McConnell, Senate Minority Leader Chuck Schumer, D-N.Y., indicated he was perplexed by Republicans' opposition to the bills.","null"
"1575049959-64743","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=44","McConnell says he'll bring up 'freestanding' bill to address humanitarian crisis at border: 'What's the objection?'","https://www.foxnews.com/politics/mitch-mcconnell-border-crisis-bill-fox-friends","McConnell says he'll bring up 'freestanding' bill to address humanitarian crisis at border: 'What's the objection?'","McConnell says he'll bring up 'freestanding' bill to address humanitarian crisis at border: 'What's the objection?'","","June 17","""I think it's safe to say the president is getting more cooperation out of Mexico than he is out of congressional Democrats,"" said McConnell.","null"
"1575050059-64911","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=32","McConnell trolls Dem rep who challenged him to five debates -- by accepting","https://www.foxnews.com/politics/mcconnell-trolls-dem-rep-who-challenged-him-to-five-debates-by-accepting","McConnell trolls Dem rep who challenged him to five debates -- by accepting","McConnell trolls Dem rep who challenged him to five debates -- by accepting","","September 3","There are already multiple Democrats vying for the opportunity to challenge McConnell. Retired Marine combat aviator Amy McGrath announced her candidacy in July, claiming, “Everything that’s wrong with Washington” started with McConnell. Kentucky sports talk radio host Matt Jones has also reportedly formed an exploratory committee for a possible campaign.","null"
"1575049951-64715","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=45","McConnell condemns 'modern-day McCarthyism,' 'feckless' Obama policies, after pundits call him 'Russian asset'","https://www.foxnews.com/politics/mcconnell-modern-day-mccarthyisim-feckless-obama-policies-washington-post-russian-asset","McConnell condemns 'modern-day McCarthyism,' 'feckless' Obama policies, after pundits call him 'Russian asset'","McConnell condemns 'modern-day McCarthyism,' 'feckless' Obama policies, after pundits call him 'Russian asset'","","July 29","Still, he made clear he didn't think Democrats actually cared about his reasoning.","null"
"1575050240-65255","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=10","Mitch McConnell slammed by author Ta-Nehisi Coates over slavery reparations","https://www.foxnews.com/politics/mitch-mcconnell-slammed-by-ta-nehisi-coates-repreations","Mitch McConnell slammed by author Ta-Nehisi Coates over slavery reparations","Mitch McConnell slammed by author Ta-Nehisi Coates over slavery reparations","","June 19","Coates also claimed slavery is what made America an economic giant on the world stage, and accused McConnell of shirking his duties as a government leader.","null"
"1575050084-64944","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=29","McConnell ad telegraphs plan to protect Trump against Pelosi in impeachment fight","https://www.foxnews.com/politics/mcconnell-ad-telegraphs-plan-to-protect-trump-against-pelosi-in-impeachment-fight","McConnell ad telegraphs plan to protect Trump against Pelosi in impeachment fight","McConnell ad telegraphs plan to protect Trump against Pelosi in impeachment fight","","October 7","“All of you know your Constitution. The way that impeachment stops is with a Senate majority with me as Majority Leader,” he declares.","null"
"1575050282-65335","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=5","AOC slams McConnell after photo of young men in 'Team Mitch' T-shirts 'groping' cutout surfaces","https://www.foxnews.com/politics/ocasio-cortez-mcconnell-photo-team-mitch-shirts-groping-cutout","AOC slams McConnell after photo of young men in 'Team Mitch' T-shirts 'groping' cutout surfaces","AOC slams McConnell after photo of young men in 'Team Mitch' T-shirts 'groping' cutout surfaces","","August 6","CLICK HERE TO GET THE FOX NEWS APP","null"
"1575050282-65337","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=5","AOC slams McConnell after photo of young men in 'Team Mitch' T-shirts 'groping' cutout surfaces","https://www.foxnews.com/politics/ocasio-cortez-mcconnell-photo-team-mitch-shirts-groping-cutout","AOC slams McConnell after photo of young men in 'Team Mitch' T-shirts 'groping' cutout surfaces","AOC slams McConnell after photo of young men in 'Team Mitch' T-shirts 'groping' cutout surfaces","","August 6","“Today, the president called on Congress to work in a bipartisan, bicameral way to address the recent mass murders which have shaken our nation,” McConnell said in a statement. “Senate Republicans are prepared to do our part.”","null"
"1575049959-64737","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=44","McConnell says he'll bring up 'freestanding' bill to address humanitarian crisis at border: 'What's the objection?'","https://www.foxnews.com/politics/mitch-mcconnell-border-crisis-bill-fox-friends","McConnell says he'll bring up 'freestanding' bill to address humanitarian crisis at border: 'What's the objection?'","McConnell says he'll bring up 'freestanding' bill to address humanitarian crisis at border: 'What's the objection?'","","June 17","Senate Majority Leader Mitch McConnell said on ""Fox & Friends"" Monday that Democrats have been less helpful than Mexico when it comes to addressing the border crisis.","null"
"1575050051-64893","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=33","GOP leaders decry Kavanaugh attacks as McConnell says 'this is not normal political behavior'","https://www.foxnews.com/politics/brett-kavanaugh-mitch-mcconnell-lindsey-graham-impeachment-calls","GOP leaders decry Kavanaugh attacks as McConnell says 'this is not normal political behavior'","GOP leaders decry Kavanaugh attacks as McConnell says 'this is not normal political behavior'","","September 16","The Times piece by Robin Pogrebin and Kate Kelly, adapted from their forthcoming book, asserted that a Kavanaugh classmate, Clinton-connected nonprofit CEO Max Stier, “saw Mr. Kavanaugh with his pants down at a different drunken dorm party, where friends pushed his penis into the hand of a female student.”","null"
"1575050300-65374","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=3","Hillary Clinton praises Twitter ad ban while Mitch McConnell defends free speech","https://www.foxnews.com/politics/hillary-clinton-twitter-political-ad-ban-mitch-mcconnell-free-speech","Hillary Clinton praises Twitter ad ban while Mitch McConnell defends free speech","Hillary Clinton praises Twitter ad ban while Mitch McConnell defends free speech","","November 7","TWITTER TO BAN POLITICAL ADS WORLDWIDE, CEO JACK DORSEY ANNOUNCES","null"
"1575050016-64836","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=37","GOP goes to war with Twitter over McConnell campaign account freeze","https://www.foxnews.com/politics/white-house-mulls-action-on-anti-conservative-bias-as-twitter-locks-out-mcconnell-campaign","GOP goes to war with Twitter over McConnell campaign account freeze","GOP goes to war with Twitter over McConnell campaign account freeze","","August 8","""The users were temporarily locked out of their accounts for a Tweet that violated our violent threats policy, specifically threats involving physical safety,"" a Twitter spokesperson told Fox News. The website's policy states that users cannot share content that includes threats against an individual or group of people, regardless of context.","null"
"1575049959-64741","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=44","McConnell says he'll bring up 'freestanding' bill to address humanitarian crisis at border: 'What's the objection?'","https://www.foxnews.com/politics/mitch-mcconnell-border-crisis-bill-fox-friends","McConnell says he'll bring up 'freestanding' bill to address humanitarian crisis at border: 'What's the objection?'","McConnell says he'll bring up 'freestanding' bill to address humanitarian crisis at border: 'What's the objection?'","","June 17","""I'm going to bring it up freestanding next week and see if they really aren't interested in dealing with this mass of humanity that we have to take care of at the border. What's the objection? he asked.","null"
"1575050352-65404","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=0","Tight Kentucky gubernatorial race could be bellwether for Mitch McConnell","https://www.foxnews.com/politics/kentucky-governors-race-mitch-mcconnells-litmus-test","Tight Kentucky gubernatorial race could be bellwether for Mitch McConnell","Tight Kentucky gubernatorial race could be bellwether for Mitch McConnell","","November 4","A spokesman for McConnell did not immediately return a request for comment.","null"
"1575049951-64727","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=45","McConnell condemns 'modern-day McCarthyism,' 'feckless' Obama policies, after pundits call him 'Russian asset'","https://www.foxnews.com/politics/mcconnell-modern-day-mccarthyisim-feckless-obama-policies-washington-post-russian-asset","McConnell condemns 'modern-day McCarthyism,' 'feckless' Obama policies, after pundits call him 'Russian asset'","McConnell condemns 'modern-day McCarthyism,' 'feckless' Obama policies, after pundits call him 'Russian asset'","","July 29","""In 2010, I stood with [Arizona GOP Sens.] John McCain and John Kyl to oppose the new START treaty, a watered-down placeholder for the sort of tough stance we knew was necessary,"" McConnell added, after mentioning Putin's aggression in Crimea under Obama. ""As Vladimir Putin was building up his nuclear arsenal, we even had to push President Obama to commit to deploying capable missile defenses to Europe.""","null"
"1575049936-64695","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=47","Elaine Chao tells protesters to 'leave alone' husband Mitch McConnell when confronted on immigration","https://www.foxnews.com/politics/elaine-chao-tells-protesters-to-leave-alone-husband-mitch-mcconnell-when-confronted-on-immigration","Elaine Chao tells protesters to 'leave alone' husband Mitch McConnell when confronted on immigration","Elaine Chao tells protesters to 'leave alone' husband Mitch McConnell when confronted on immigration","","June 26, 2018","Describing himself as “a rising senior” at the university, he explained that he learned about the officials’ visit to campus from a friend after returning from his “internship at United We Dream.”","null"
"1575050084-64955","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=29","McConnell ad telegraphs plan to protect Trump against Pelosi in impeachment fight","https://www.foxnews.com/politics/mcconnell-ad-telegraphs-plan-to-protect-trump-against-pelosi-in-impeachment-fight","McConnell ad telegraphs plan to protect Trump against Pelosi in impeachment fight","McConnell ad telegraphs plan to protect Trump against Pelosi in impeachment fight","","October 7","Trump has denied wrongdoing, while turning up criticism of the Bidens.","null"
"1575050309-65395","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=2","Mitch McConnell recovering from shoulder surgery in Louisville","https://www.foxnews.com/politics/mitch-mcconnell-recovering-from-shoulder-surgery-in-louisville","Mitch McConnell recovering from shoulder surgery in Louisville","Mitch McConnell recovering from shoulder surgery in Louisville","","August 17","He is up for reelection in 2020.","null"
"1575050051-64887","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=33","GOP leaders decry Kavanaugh attacks as McConnell says 'this is not normal political behavior'","https://www.foxnews.com/politics/brett-kavanaugh-mitch-mcconnell-lindsey-graham-impeachment-calls","GOP leaders decry Kavanaugh attacks as McConnell says 'this is not normal political behavior'","GOP leaders decry Kavanaugh attacks as McConnell says 'this is not normal political behavior'","","September 16","Iowa GOP Sen. Chuck Grassley, who led the Judiciary Committee during the Kavanaugh hearings, said his office never ""received an allegation against Kavanaugh like the one referenced in the report over the weekend.""","null"
