web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content,
"1575049584-64375","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=18","Joe Biden builds massive lead among black voters","https://www.foxnews.com/politics/joe-biden-massive-black-voters","Joe Biden builds massive lead among black voters","Joe Biden builds massive lead among black voters","","May 21","Elleithee warned that Biden's current standing atop the field doesn't mean that another candidate can't ""chip away"" at his lead with minority voters.","null"
"1575049458-64183","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=32","Joe Biden says video games may play role in gun violence","https://www.foxnews.com/politics/joe-biden-video-games-gun-violence-shoot-somebody-blow-brains-out-el-paso-dayton-ohio","Joe Biden says video games may play role in gun violence","Joe Biden says video games may play role in gun violence","","August 6","Democratic presidential contender Joe Biden agreed with President Trump’s sentiments Monday that violence in video games could be connected with rising gun violence in the U.S., saying video games teach children it’s OK to just shoot somebody and “blow their brains out.”","null"
"1575049398-64086","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=38","Biden drops to fourth among Iowa Democrats, new poll shows","https://www.foxnews.com/politics/biden-drops-to-4th-in-iowa-among-dems-new-poll-shows","Biden drops to fourth among Iowa Democrats, new poll shows","Biden drops to fourth among Iowa Democrats, new poll shows","","November 6","AYANNA PRESSLEY, IN BREAK FROM THE 'SQUAD,' BACKS WARREN FOR PRESIDENT","null"
"1575049584-64362","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=18","Joe Biden builds massive lead among black voters","https://www.foxnews.com/politics/joe-biden-massive-black-voters","Joe Biden builds massive lead among black voters","Joe Biden builds massive lead among black voters","","May 21","Sen. Bernie Sanders of Vermont is a distant second among that group, at 14 percent. The two major Democratic contenders who are black -- Sens. Kamala Harris of California and Cory Booker of New Jersey -- stand at 6 percent and 5 percent in the survey, respectively.","null"
"1575049712-64563","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=6","Joe Biden officially launches 2020 presidential bid","https://www.foxnews.com/politics/biden-officially-launches-2020-presidential-bid","Joe Biden officially launches 2020 presidential bid","Joe Biden officially launches 2020 presidential bid","","April 25","And while Biden has long lived in Delaware and represented that state for nearly four decades in the Senate, he was born and spent his early years in Scranton, Pennsylvania and the Keystone State has always remained special to him.","null"
"1575049692-64521","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=8","Joe Biden defends son Hunter's Ukraine work: 'My son did nothing wrong. I did nothing wrong'","https://www.foxnews.com/politics/biden-answers-question-on-hunter-biden-my-son-did-nothing-wrong-i-did-nothing-wrong","Joe Biden defends son Hunter's Ukraine work: 'My son did nothing wrong. I did nothing wrong'","Joe Biden defends son Hunter's Ukraine work: 'My son did nothing wrong. I did nothing wrong'","","October 15","Hunter Biden, earlier Tuesday during an interview with ABC’s “Good Morning America,” likewise defended his role, claiming he did nothing improper, though he did acknowledge it was ""poor judgment"" to have joined the company's board.","null"
"1575049320-63985","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=46","Joe Biden making millions, living in lavish homes since leaving office: report","https://www.foxnews.com/politics/joe-biden-has-made-millions-since-leaving-vice-presidency-moved-into-5m-mansion-report","Joe Biden making millions, living in lavish homes since leaving office: report","Joe Biden making millions, living in lavish homes since leaving office: report","","June 25","Biden, the clear front-runner in the primary battle, is leading Sanders and Sen. Elizabeth Warren, D-Mass., in the polls. The latter two were among the most prominent Democrats railing against Wall Street and large corporations while introducing sweeping economic reforms.","null"
"1575049712-64572","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=6","Joe Biden officially launches 2020 presidential bid","https://www.foxnews.com/politics/biden-officially-launches-2020-presidential-bid","Joe Biden officially launches 2020 presidential bid","Joe Biden officially launches 2020 presidential bid","","April 25","There were also some well-publicized gaffes, including his description of then-Sen. Barack Obama.","null"
"1575049340-64001","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=44","Mo Elleithee: Joe Biden won first night of 2020 Democratic presidential debate, though absent","https://www.foxnews.com/politics/joe-biden-2020-democratic-debate-elleithee","Mo Elleithee: Joe Biden won first night of 2020 Democratic presidential debate, though absent","Mo Elleithee: Joe Biden won first night of 2020 Democratic presidential debate, though absent","","June 27","The former DNC communications director added it will be interesting to see how Biden is treated by fellow candidates when he is present on the stage Thursday evening in Miami.","null"
"1575049712-64585","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=6","Joe Biden officially launches 2020 presidential bid","https://www.foxnews.com/politics/biden-officially-launches-2020-presidential-bid","Joe Biden officially launches 2020 presidential bid","Joe Biden officially launches 2020 presidential bid","","April 25","And highlighting his early public push for same-sex marriage during the Obama administration, he stressed ""I'm not sure when everybody else came out and said they're for gay marriage.""","null"
"1575049599-64411","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=16","Joe Biden accused of plagiarizing parts of new climate platform","https://www.foxnews.com/politics/biden-accused-of-plagiarizing-parts-of-new-climate-platform","Joe Biden accused of plagiarizing parts of new climate platform","Joe Biden accused of plagiarizing parts of new climate platform","","June 4","The Climate.gov website has strikingly similar language: “Of the 567 federally recognized tribes in the United States, 40 percent (229 tribes) live in Alaska Native communities. The rapid pace of rising temperatures, melting sea ice and glaciers, and thawing permafrost in Alaska is having a significant negative impact on critical infrastructure and traditional livelihoods in the state.”","null"
"1575049712-64566","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=6","Joe Biden officially launches 2020 presidential bid","https://www.foxnews.com/politics/biden-officially-launches-2020-presidential-bid","Joe Biden officially launches 2020 presidential bid","Joe Biden officially launches 2020 presidential bid","","April 25","""Social norms are changing. I understand that, and I've heard what these women are saying,"" Biden explained in a video released during the height of the furor, which threatened his looming candidacy. ""Politics to me has always been about making connections, but I will be more mindful about respecting personal space in the future. That's my responsibility and I will meet it.""","null"
"1575049712-64570","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=6","Joe Biden officially launches 2020 presidential bid","https://www.foxnews.com/politics/biden-officially-launches-2020-presidential-bid","Joe Biden officially launches 2020 presidential bid","Joe Biden officially launches 2020 presidential bid","","April 25","Biden has long had his eyes on his presidency: In June of 1987, Biden first launched a bid for the 1988 Democratic nomination.The then-senator from Delaware was considered one of the stronger candidates in the emerging Democratic field. But three months into his campaign, he faced newspaper headlines that he had plagiarized a speech by British politician Neil Kinnock. The incident sparked a controversy, knocking Biden out of the race well before the start of the primaries and caucuses.","null"
"1575049358-64035","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=42","Hunter Biden didn't invite father, Joe, to his recent wedding: report","https://www.foxnews.com/politics/hunter-joe-biden-wedding-no-invite","Hunter Biden didn't invite father, Joe, to his recent wedding: report","Hunter Biden didn't invite father, Joe, to his recent wedding: report","","July 1","In the Arkansas case, Lunden Alexis Roberts, 28, filed a petition for paternity and child support against Hunter, stating that she gave birth to their child in August 2018.","null"
"1575049320-63968","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=46","Joe Biden making millions, living in lavish homes since leaving office: report","https://www.foxnews.com/politics/joe-biden-has-made-millions-since-leaving-vice-presidency-moved-into-5m-mansion-report","Joe Biden making millions, living in lavish homes since leaving office: report","Joe Biden making millions, living in lavish homes since leaving office: report","","June 25","Biden, who was never one of the wealthier members of Congress during his decades as a senator, has seen his fortunes turn considerably since the Obama administration thanks to speeches and book deals, according to The Washington Post.","null"
"1575049388-64071","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=39","Karl Rove: Kamala Harris' hit on Joe Biden over busing wasn't as clean as we thought","https://www.foxnews.com/politics/karl-rove-kamala-harris-hit-joe-biden-over-busing","Karl Rove: Kamala Harris' hit on Joe Biden over busing wasn't as clean as we thought","Karl Rove: Kamala Harris' hit on Joe Biden over busing wasn't as clean as we thought","","July 10","""He got hammered in the debate, but then it turned out not to be as clean a hit as we thought,"" said Rove, noting that Harris' position on busing was essentially the same as Biden's.","null"
"1575049556-64317","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=21","Joe Biden claims he once told Vladimir Putin ‘I don’t think you have a soul’","https://www.foxnews.com/politics/biden-claims-putin-no-soul","Joe Biden claims he once told Vladimir Putin ‘I don’t think you have a soul’","Joe Biden claims he once told Vladimir Putin ‘I don’t think you have a soul’","","September 6","“You screw around with us, worse is coming your way,” Biden said. “They gotta understand there’s a price to pay.”","null"
"1575049664-64505","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=10","Elizabeth Warren hauls in $24.6M, topping Joe Biden in latest fundraising quarter","https://www.foxnews.com/politics/warrens-24-6-million-biden-fundraising","Elizabeth Warren hauls in $24.6M, topping Joe Biden in latest fundraising quarter","Elizabeth Warren hauls in $24.6M, topping Joe Biden in latest fundraising quarter","","October 4","Her campaign announced that they received 943,000 contributions from more than a half-million individual donors, with 300,000 of those donors giving for the first time. And they reported that the average contribution to Warren was $26.","null"
"1575049764-64664","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=0","Joe Biden accuses Elizabeth Warren of 'elitism'","https://www.foxnews.com/politics/joe-biden-accuses-elizabeth-warren-of-elitism-and-being-condescending-to-democrats-who-have-a-different-point-of-view","Joe Biden accuses Elizabeth Warren of 'elitism'","Joe Biden accuses Elizabeth Warren of 'elitism'","","November 6","Biden concluded in the op-ed that Democrats need to stop elitist attacks on each other in order to beat President Trump.","null"
"1575049764-64667","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=0","Joe Biden accuses Elizabeth Warren of 'elitism'","https://www.foxnews.com/politics/joe-biden-accuses-elizabeth-warren-of-elitism-and-being-condescending-to-democrats-who-have-a-different-point-of-view","Joe Biden accuses Elizabeth Warren of 'elitism'","Joe Biden accuses Elizabeth Warren of 'elitism'","","November 6","The Warren campaign has yet to comment on Biden's remarks.","null"
"1575049419-64124","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=36","Joe Biden hits Booker over Newark record, says he won't be 'polite' at next debate showdown","https://www.foxnews.com/politics/joe-biden-booker-newark-debate","Joe Biden hits Booker over Newark record, says he won't be 'polite' at next debate showdown","Joe Biden hits Booker over Newark record, says he won't be 'polite' at next debate showdown","","July 25","Biden already has started taking swipes at Sen. Cory Booker's record as Newark mayor, and pushing back at criticism from Sen. Kamala Harris. This, after Biden's once large polling lead over his 2020 rivals deteriorated following his less-than-stellar performance a month ago at the first round of Democratic presidential nomination debates, when he was cold-cocked by Harris.","null"
"1575049448-64175","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=33","Lara Trump: Timing of Joe Biden accusations seems 'very convenient'","https://www.foxnews.com/politics/lara-trump-the-timing-of-the-biden-accusations-seem-convenient","Lara Trump: Timing of Joe Biden accusations seems 'very convenient'","Lara Trump: Timing of Joe Biden accusations seems 'very convenient'","","April 5","“I take everything with a grain of salt these days because I know what it's like and our family knows what it's like better than anyone to have things said about you and you be accused of things and maybe it's not the full truth,” Trump said.","null"
"1575049738-64626","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=3","Mayor of Pocahontas backs Joe Biden, not Elizabeth Warren","https://www.foxnews.com/politics/mayor-pocahontas-iowa-backs-joe-biden-elizabeth-warren","Mayor of Pocahontas backs Joe Biden, not Elizabeth Warren","Mayor of Pocahontas backs Joe Biden, not Elizabeth Warren","","November 9","The mayor of Pocahontas, Iowa is not backing who you might think.","null"
"1575049419-64147","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=36","Joe Biden hits Booker over Newark record, says he won't be 'polite' at next debate showdown","https://www.foxnews.com/politics/joe-biden-booker-newark-debate","Joe Biden hits Booker over Newark record, says he won't be 'polite' at next debate showdown","Joe Biden hits Booker over Newark record, says he won't be 'polite' at next debate showdown","","July 25","Asked in early June if he would return fire, Biden told Fox News: “I think the worst thing we could do is get into a match where we’re going after each other in the Democratic Party. So I’m going to try my best not to be negative relative to my opponents.”","null"
"1575049584-64379","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=18","Joe Biden builds massive lead among black voters","https://www.foxnews.com/politics/joe-biden-massive-black-voters","Joe Biden builds massive lead among black voters","Joe Biden builds massive lead among black voters","","May 21","“I have a great deal of respect for Vice President Joe Biden, but I disagree,” the senator said last week. “That 1994 crime bill, it did contribute to mass incarceration in our country. It encouraged and it was the first time we had a federal three strikes law. It funded the building of more prisons in the states.”","null"
"1575049575-64352","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=19","Joe Biden slammed by editor of democratic socialist magazine: 'A Biden victory is not preordained'","https://www.foxnews.com/politics/editor-at-socialist-magazine-attack-biden-in-order-to-beat-trump-in-2020","Joe Biden slammed by editor of democratic socialist magazine: 'A Biden victory is not preordained'","Joe Biden slammed by editor of democratic socialist magazine: 'A Biden victory is not preordained'","","June 6","His stance also appeared to prompt both Sen. Kirsten Gillibrand, D-N.Y., and New York City Mayor Bill de Blasio to suggest he wasn't qualified to serve as the party's nominee.","null"
"1575049712-64568","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=6","Joe Biden officially launches 2020 presidential bid","https://www.foxnews.com/politics/biden-officially-launches-2020-presidential-bid","Joe Biden officially launches 2020 presidential bid","Joe Biden officially launches 2020 presidential bid","","April 25","And referring to well-publicized past episodes of getting too close for comfort with fellow politicians, their family members and others, the former vice president explained that ""it is incumbent on me and everybody else to make sure that if you embrace someone, if you touch someone, it’s with their consent, regardless of your intentions.""","null"
"1575049282-63910","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=50","MSNBC's Scarborough defends Joe Biden, cites FDR in wake of attacks for working with segregationist senators","https://www.foxnews.com/politics/scarborough-cites-fdr-to-stand-up-for-biden-following-segregation-comments","MSNBC's Scarborough defends Joe Biden, cites FDR in wake of attacks for working with segregationist senators","MSNBC's Scarborough defends Joe Biden, cites FDR in wake of attacks for working with segregationist senators","","June 20","""First of all, Kamala -- I love Kamala. But Joe Biden didn’t coddle any segregationist in anything that he said. In fact, I think he called one of them one of the meanest people he ever met,"" Scarborough said.","null"
"1575049692-64516","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=8","Joe Biden defends son Hunter's Ukraine work: 'My son did nothing wrong. I did nothing wrong'","https://www.foxnews.com/politics/biden-answers-question-on-hunter-biden-my-son-did-nothing-wrong-i-did-nothing-wrong","Joe Biden defends son Hunter's Ukraine work: 'My son did nothing wrong. I did nothing wrong'","Joe Biden defends son Hunter's Ukraine work: 'My son did nothing wrong. I did nothing wrong'","Brooke Singman","October 15","","null"
"1575049368-64040","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=41","Juan Williams: Joe Biden in 'big trouble' after CNN interview revelation","https://www.foxnews.com/politics/juan-williams-joe-biden-in-big-trouble-after-cnn-interview-revelation","Juan Williams: Joe Biden in 'big trouble' after CNN interview revelation","Juan Williams: Joe Biden in 'big trouble' after CNN interview revelation","","July 5","""He gave the impression he wasn't ready to be challenged. ... If that's true, boy, that's big trouble. He should have known as the frontrunner, there were long knives ready for him,"" Williams said on ""The Five.""","null"
"1575049300-63941","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=48","Sean Spicer: Joe Biden a 'flip-flopping gaffe machine' benefitting largely from Obama ties","https://www.foxnews.com/politics/sean-spicer-joe-biden-gaffes-obama-ties","Sean Spicer: Joe Biden a 'flip-flopping gaffe machine' benefitting largely from Obama ties","Sean Spicer: Joe Biden a 'flip-flopping gaffe machine' benefitting largely from Obama ties","","June 21","The former vice president's name identification is another reason he leads a pack of more than 20 candidates -- not because he is running a good campaign, Spicer, a former White House press secretary under President Trump. said Friday on Fox News' ""Hannity.""","null"
"1575049556-64315","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=21","Joe Biden claims he once told Vladimir Putin ‘I don’t think you have a soul’","https://www.foxnews.com/politics/biden-claims-putin-no-soul","Joe Biden claims he once told Vladimir Putin ‘I don’t think you have a soul’","Joe Biden claims he once told Vladimir Putin ‘I don’t think you have a soul’","","September 6","The comments evoke memories of former President George W. Bush’s comments in 2001 after meeting Putin, when he said, “I looked the man in the eye” and “I was able to get a sense of his soul.” (Bush has since said “Putin changed.”)","null"
"1575049599-64398","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=16","Joe Biden accused of plagiarizing parts of new climate platform","https://www.foxnews.com/politics/biden-accused-of-plagiarizing-parts-of-new-climate-platform","Joe Biden accused of plagiarizing parts of new climate platform","Joe Biden accused of plagiarizing parts of new climate platform","","June 4","Nelson posted two examples of the campaign borrowing language from left-wing groups.","null"
"1575049637-64478","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=12","Former Democratic Sen. Joe Lieberman: Joe Biden had nothing 'to apologize for'","https://www.foxnews.com/politics/former-democrat-joe-lieberman-joe-biden-had-nothing-to-apologize-for","Former Democratic Sen. Joe Lieberman: Joe Biden had nothing 'to apologize for'","Former Democratic Sen. Joe Lieberman: Joe Biden had nothing 'to apologize for'","","July 8","Pelosi, D-Calif., dismissed the influence of freshmen lawmakers like Rep. Alexandria Ocasio-Cortez, D-N.Y., downplaying their power amid a flurry of media attention.","null"
"1575049575-64350","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=19","Joe Biden slammed by editor of democratic socialist magazine: 'A Biden victory is not preordained'","https://www.foxnews.com/politics/editor-at-socialist-magazine-attack-biden-in-order-to-beat-trump-in-2020","Joe Biden slammed by editor of democratic socialist magazine: 'A Biden victory is not preordained'","Joe Biden slammed by editor of democratic socialist magazine: 'A Biden victory is not preordained'","","June 6","While it's unclear how that position will affect Biden in the polls, it seemed to represent the first major rift in a field focused on defeating the president.","null"
"1575049291-63931","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=49","Rep. John Lewis defends Joe Biden amid controversy on working with segregationists, says remarks not offensive","https://www.foxnews.com/politics/rep-john-lewis-defends-joe-biden-segregationist-senators","Rep. John Lewis defends Joe Biden amid controversy on working with segregationists, says remarks not offensive","Rep. John Lewis defends Joe Biden amid controversy on working with segregationists, says remarks not offensive","","June 21","Lewis said that Biden's camp had reached out to discuss the response to the vice president's remarks, but he had not had the opportunity to return their calls. Lewis is not the only one to attempt to quell the criticisms of Biden in light of his comments - House Speaker Nancy Pelosi, D-Calif., and the Congressional Black Caucus also spoke out in support of the 2020 presidential candidate.","null"
"1575049511-64253","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=26","Stirewalt: Joe Biden campaign rollout was 'quite successful'","https://www.foxnews.com/politics/stirewalt-joe-biden-campaign-roll-out-was-quite-successful","Stirewalt: Joe Biden campaign rollout was 'quite successful'","Stirewalt: Joe Biden campaign rollout was 'quite successful'","Sam Dorman","April 30","","null"
"1575049320-63980","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=46","Joe Biden making millions, living in lavish homes since leaving office: report","https://www.foxnews.com/politics/joe-biden-has-made-millions-since-leaving-vice-presidency-moved-into-5m-mansion-report","Joe Biden making millions, living in lavish homes since leaving office: report","Joe Biden making millions, living in lavish homes since leaving office: report","","June 25","DONALD TRUMP JR BLASTS JOE BIDEN, ASKS WHY HE DIDN'T 'CURE CANCER' IN LAST 50 YEARS","null"
"1575049282-63922","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=50","MSNBC's Scarborough defends Joe Biden, cites FDR in wake of attacks for working with segregationist senators","https://www.foxnews.com/politics/scarborough-cites-fdr-to-stand-up-for-biden-following-segregation-comments","MSNBC's Scarborough defends Joe Biden, cites FDR in wake of attacks for working with segregationist senators","MSNBC's Scarborough defends Joe Biden, cites FDR in wake of attacks for working with segregationist senators","","June 20","CLICK HERE TO GET THE FOX NEWS APP","null"
"1575049520-64274","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=25","Carly Fiorina: Accusations against Joe Biden 'diminish' the 'real abuse'","https://www.foxnews.com/politics/carly-fiorina-joe-biden-accusations-diminish-real-abuse","Carly Fiorina: Accusations against Joe Biden 'diminish' the 'real abuse'","Carly Fiorina: Accusations against Joe Biden 'diminish' the 'real abuse'","","April 30","Lucy Flores, a former candidate for lieutenant governor in Nevada, accused Biden, a fellow Democrat, of inappropriate touching and wrote an op-ed published in the New York Times on Monday about her experience since making the accusations.","null"
"1575049300-63948","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=48","Sean Spicer: Joe Biden a 'flip-flopping gaffe machine' benefitting largely from Obama ties","https://www.foxnews.com/politics/sean-spicer-joe-biden-gaffes-obama-ties","Sean Spicer: Joe Biden a 'flip-flopping gaffe machine' benefitting largely from Obama ties","Sean Spicer: Joe Biden a 'flip-flopping gaffe machine' benefitting largely from Obama ties","","June 21","Most recently, Biden remained defiant after making comments about how he was able to work well with former Sens. Herman Talmadge, D-Ga., and James O. Eastland, D-Miss., despite the fact they were avowed segregationists.","null"
"1575049637-64479","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=12","Former Democratic Sen. Joe Lieberman: Joe Biden had nothing 'to apologize for'","https://www.foxnews.com/politics/former-democrat-joe-lieberman-joe-biden-had-nothing-to-apologize-for","Former Democratic Sen. Joe Lieberman: Joe Biden had nothing 'to apologize for'","Former Democratic Sen. Joe Lieberman: Joe Biden had nothing 'to apologize for'","","July 8","“All these people have their public whatever and their Twitter world. But they didn’t have any following. They’re four people and that’s how many votes they got,” Pelosi said of Reps. Ocasio-Cortez, Ilhan Omar, D-Minn., Rashida Tlaib, D-Mich., and Ayanna Pressley, D-Mass.","null"
"1575049584-64367","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=18","Joe Biden builds massive lead among black voters","https://www.foxnews.com/politics/joe-biden-massive-black-voters","Joe Biden builds massive lead among black voters","Joe Biden builds massive lead among black voters","","May 21","While Obama is staying neutral at this early point in the primaries, Biden is running in many ways as his successor.","null"
"1575049599-64413","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=16","Joe Biden accused of plagiarizing parts of new climate platform","https://www.foxnews.com/politics/biden-accused-of-plagiarizing-parts-of-new-climate-platform","Joe Biden accused of plagiarizing parts of new climate platform","Joe Biden accused of plagiarizing parts of new climate platform","","June 4","Republicans reacted Tuesday by accusing Biden of repeated plagiarism – an allegation that famously hampered his 1988 presidential campaign.","null"
"1575049358-64026","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=42","Hunter Biden didn't invite father, Joe, to his recent wedding: report","https://www.foxnews.com/politics/hunter-joe-biden-wedding-no-invite","Hunter Biden didn't invite father, Joe, to his recent wedding: report","Hunter Biden didn't invite father, Joe, to his recent wedding: report","","July 1","In the piece, Hunter recounted the conversation he had with his father, Joe, after the wedding had already taken place.","null"
"1575049712-64582","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=6","Joe Biden officially launches 2020 presidential bid","https://www.foxnews.com/politics/biden-officially-launches-2020-presidential-bid","Joe Biden officially launches 2020 presidential bid","Joe Biden officially launches 2020 presidential bid","","April 25","SANDERS FACES HECKLERS","null"
"1575049448-64169","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=33","Lara Trump: Timing of Joe Biden accusations seems 'very convenient'","https://www.foxnews.com/politics/lara-trump-the-timing-of-the-biden-accusations-seem-convenient","Lara Trump: Timing of Joe Biden accusations seems 'very convenient'","Lara Trump: Timing of Joe Biden accusations seems 'very convenient'","","April 5","""If I were already in the race for the 2020 Democratic nomination I probably would not like to run against Joe Biden.”","null"
"1575049637-64470","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=12","Former Democratic Sen. Joe Lieberman: Joe Biden had nothing 'to apologize for'","https://www.foxnews.com/politics/former-democrat-joe-lieberman-joe-biden-had-nothing-to-apologize-for","Former Democratic Sen. Joe Lieberman: Joe Biden had nothing 'to apologize for'","Former Democratic Sen. Joe Lieberman: Joe Biden had nothing 'to apologize for'","","July 8","Responding on ""Fox & Friends,"" Lieberman -- who left the Democratic Party in 2006, when he became an Independent -- said Biden was only trying to make the point that it's important to be able to work with people with whom you disagree.","null"
"1575049756-64647","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=1","Councilman from Pete Buttigieg's hometown endorses Joe Biden","https://www.foxnews.com/politics/south-bend-davis-councilman-biden-buttigieg","Councilman from Pete Buttigieg's hometown endorses Joe Biden","Councilman from Pete Buttigieg's hometown endorses Joe Biden","","6 days ago","""That’s why I am very pleased to support Vice President Joe Biden to be our next President of the United States of America.""","null"
"1575049712-64562","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=6","Joe Biden officially launches 2020 presidential bid","https://www.foxnews.com/politics/biden-officially-launches-2020-presidential-bid","Joe Biden officially launches 2020 presidential bid","Joe Biden officially launches 2020 presidential bid","","April 25","The start and finish of his initial campaign swing in Pennsylvania is no surprise. The state – long a crucial battleground in presidential elections – was one of the key states Trump flipped in the 2016 election to help him capture the White House.","null"
"1575049556-64309","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=21","Joe Biden claims he once told Vladimir Putin ‘I don’t think you have a soul’","https://www.foxnews.com/politics/biden-claims-putin-no-soul","Joe Biden claims he once told Vladimir Putin ‘I don’t think you have a soul’","Joe Biden claims he once told Vladimir Putin ‘I don’t think you have a soul’","Alex Pappas","September 6","","null"
"1575049340-63997","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=44","Mo Elleithee: Joe Biden won first night of 2020 Democratic presidential debate, though absent","https://www.foxnews.com/politics/joe-biden-2020-democratic-debate-elleithee","Mo Elleithee: Joe Biden won first night of 2020 Democratic presidential debate, though absent","Mo Elleithee: Joe Biden won first night of 2020 Democratic presidential debate, though absent","","June 27","""One of the biggest winners last night, honestly, was Joe Biden because no one touched him,"" he said.","null"
"1575049340-63994","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=44","Mo Elleithee: Joe Biden won first night of 2020 Democratic presidential debate, though absent","https://www.foxnews.com/politics/joe-biden-2020-democratic-debate-elleithee","Mo Elleithee: Joe Biden won first night of 2020 Democratic presidential debate, though absent","Mo Elleithee: Joe Biden won first night of 2020 Democratic presidential debate, though absent","Charles Creitz","June 27","","null"
