web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content,
"1575051268-66584","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=7","Appeals court gives new life to Sarah Palin's defamation lawsuit against New York Times","https://www.foxnews.com/politics/appeals-court-gives-new-life-to-sarah-palins-defamation-lawsuit-against-ny-times","Appeals court gives new life to Sarah Palin's defamation lawsuit against New York Times","Appeals court gives new life to Sarah Palin's defamation lawsuit against New York Times","","August 6","Rakoff had originally held the hearing in question in order to learn whether there was enough support for Palin’s claim that the editorial was published with “actual malice” – knowledge that a statement is false or reckless disregard for whether it is true – which is the standard for public figures to bring defamation claims.","null"
"1575051190-66484","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=20","Sarah Palin sues NY Times over editorial tying her to Giffords shooting","https://www.foxnews.com/politics/sarah-palin-sues-ny-times-over-editorial-tying-her-to-giffords-shooting","Sarah Palin sues NY Times over editorial tying her to Giffords shooting","Sarah Palin sues NY Times over editorial tying her to Giffords shooting","","June 28, 2017","""We have not reviewed the claim yet but will defend against any claim vigorously,"" New York Times spokeswoman Danielle Rhoades Ha told Fox News.","null"
"1575051061-66269","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=40","The Edge: Cruz booms, but Palin gets Trump mega media","https://www.foxnews.com/politics/the-edge-cruz-booms-but-palin-gets-trump-mega-media","The Edge: Cruz booms, but Palin gets Trump mega media","The Edge: Cruz booms, but Palin gets Trump mega media","","January 22, 2016","Rubio shifts cash to South Carolina - Politico: “Marco Rubio had long planned an ambitious Iowa advertising assault in the weeks leading up to the caucuses, but his campaign has quietly scaled back its ad buys in the state by more than $860,000, according to a POLITICO analysis of advertising buys. The change appears due partly to a switch from offense to defense, but it also comes at a time when the Florida senator is focusing his hopes for an early state victory in South Carolina, where his campaign is increasing its advertising buys, according to the analysis, compiled for POLITICO by The Tracking Firm.”","null"
"1575051209-66508","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=17","Sarah Palin endorses Donald Trump's presidential bid","https://www.foxnews.com/politics/sarah-palin-endorses-donald-trumps-presidential-bid","Sarah Palin endorses Donald Trump's presidential bid","Sarah Palin endorses Donald Trump's presidential bid","","January 19, 2016","“I’m in it to win it because we believe in America,” she added.","null"
"1575051028-66200","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=45","Sarah Palin seizes the media spotlight by playing the impeachment card","https://www.foxnews.com/politics/sarah-palin-seizes-the-media-spotlight-by-playing-the-impeachment-card","Sarah Palin seizes the media spotlight by playing the impeachment card","Sarah Palin seizes the media spotlight by playing the impeachment card","","July 9, 2014","She grabs a nice bit of media attention. She rallies her conservative base. She gets to talk about it on Fox. And since she holds no elective office, she doesn’t have to worry about whether her rhetorical broadside has the slightest chance of succeeding.","null"
"1575051190-66489","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=20","Sarah Palin sues NY Times over editorial tying her to Giffords shooting","https://www.foxnews.com/politics/sarah-palin-sues-ny-times-over-editorial-tying-her-to-giffords-shooting","Sarah Palin sues NY Times over editorial tying her to Giffords shooting","Sarah Palin sues NY Times over editorial tying her to Giffords shooting","","June 28, 2017","""The Times used its false assertion about Mrs. Palin as an artifice to exploit the [Scalise] shooting,"" Palin's attorneys stated in the suit.","null"
"1575051300-66639","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=2","Sarah Palin says it was a 'gut punch' to be excluded from McCain funeral","https://www.foxnews.com/politics/sarah-palin-says-it-was-a-gut-punch-to-be-excluded-mccain-funeral","Sarah Palin says it was a 'gut punch' to be excluded from McCain funeral","Sarah Palin says it was a 'gut punch' to be excluded from McCain funeral","","April 2","When he died, Palin posted a pair of tweets touting McCain and his record.","null"
"1575051035-66227","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=44","Palin links son's arrest to PTSD, Obama policies","https://www.foxnews.com/politics/palin-links-sons-arrest-to-ptsd-obama-policies","Palin links son's arrest to PTSD, Obama policies","Palin links son's arrest to PTSD, Obama policies","","January 20, 2016","Sarah Palin publicly addressed her son Track's arrest on domestic violence charges during her first post-endorsement appearance Wednesday on the campaign trail for Donald Trump, appearing to link his alleged behavior to post-traumatic stress disorder -- even using it to criticize President Obama’s veteran policies.","null"
"1575051117-66385","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=32","Todd Palin hospitalized after snowmobile accident","https://www.foxnews.com/politics/todd-palin-hospitalized-after-snowmobile-accident","Todd Palin hospitalized after snowmobile accident","Todd Palin hospitalized after snowmobile accident","","March 14, 2016","“Governor Palin is returning to Alaska to be with her husband and looks forward to being back on the campaign trail soon. Mr. Trump’s thoughts and prayers are with the Palin family at this time,” the campaign said.","null"
"1575051294-66627","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=3","Sarah Palin not invited to McCain funeral: reports","https://www.foxnews.com/politics/sarah-palin-not-invited-to-mccain-funeral-reports","Sarah Palin not invited to McCain funeral: reports","Sarah Palin not invited to McCain funeral: reports","","August 30, 2018","“Today we lost an American original,” she wrote. “Sen. John McCain was a maverick and a fighter, never afraid to stand for his beliefs. John never took the easy path in life - and through sacrifice and suffering he inspired others to serve something greater than self.”","null"
"1575051001-66170","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=49","Palin teases about serving as Energy secretary if Trump wins","https://www.foxnews.com/politics/palin-teases-about-serving-as-energy-secretary-if-trump-wins","Palin teases about serving as Energy secretary if Trump wins","Palin teases about serving as Energy secretary if Trump wins","","September 6, 2015","And Trump suggested as far back as June that he would consider appointing Palin to an Executive Branch post.","null"
"1575051209-66521","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=17","Sarah Palin endorses Donald Trump's presidential bid","https://www.foxnews.com/politics/sarah-palin-endorses-donald-trumps-presidential-bid","Sarah Palin endorses Donald Trump's presidential bid","Sarah Palin endorses Donald Trump's presidential bid","","January 19, 2016","Palin's endorsement was not the only one Trump received Tuesday. While campaigning at Iowa's John Wayne Birthplace Museum, he received an endorsement from the western film actor’s daughter, Aissa Wayne.","null"
"1575051221-66534","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=15","Sarah Palin's oldest son, Track, arraigned on domestic violence charges","https://www.foxnews.com/politics/sarah-palins-oldest-son-track-arraigned-on-domestic-violence-charges","Sarah Palin's oldest son, Track, arraigned on domestic violence charges","Sarah Palin's oldest son, Track, arraigned on domestic violence charges","","December 17, 2017","“My son, like so many others, they come back a bit different. They come back hardened,” Sarah Palin said. “They come back wondering if there is that respect for what it is that their fellow soldiers and airmen and every other member of the military have sacrificially given to this country and that starts at the top.”","null"
"1575050993-66157","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=50","Palin calls on Republicans to unify behind Trump candidacy at GOP dinner","https://www.foxnews.com/politics/palin-calls-on-republicans-to-unify-behind-trump-candidacy-at-gop-dinner","Palin calls on Republicans to unify behind Trump candidacy at GOP dinner","Palin calls on Republicans to unify behind Trump candidacy at GOP dinner","","April 2, 2016","The anti-Trump forces have been working to stop the billionaire businessman in Wisconsin, a state that will help determine whether he can emerge from the primaries with enough delegates to avoid a contested convention. Wisconsin awards 18 delegates to the statewide winner, and divides 24 delegates among the winner in each eight congressional districts.","null"
"1575051061-66257","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=40","The Edge: Cruz booms, but Palin gets Trump mega media","https://www.foxnews.com/politics/the-edge-cruz-booms-but-palin-gets-trump-mega-media","The Edge: Cruz booms, but Palin gets Trump mega media","The Edge: Cruz booms, but Palin gets Trump mega media","","January 22, 2016","**Want FOX News First in your inbox every day? Sign up here.**","null"
"1575051221-66532","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=15","Sarah Palin's oldest son, Track, arraigned on domestic violence charges","https://www.foxnews.com/politics/sarah-palins-oldest-son-track-arraigned-on-domestic-violence-charges","Sarah Palin's oldest son, Track, arraigned on domestic violence charges","Sarah Palin's oldest son, Track, arraigned on domestic violence charges","","December 17, 2017","The girlfriend reportedly had bruising and swelling around her left eye, and she said her right knee hurt after Palin kicked her there.","null"
"1575051126-66395","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=30","Sarah Palin endorses T.W. Shannon in Oklahoma Senate race","https://www.foxnews.com/politics/sarah-palin-endorses-t-w-shannon-in-oklahoma-senate-race","Sarah Palin endorses T.W. Shannon in Oklahoma Senate race","Sarah Palin endorses T.W. Shannon in Oklahoma Senate race","","March 12, 2014","Lankford came to office in 2010, in part because of the strength of his grassroots support among Christians in his district. But some conservatives say he has gone native in Washington. Still, it's not clear that this campaign will turn into the same insider/outsider fight that has unfolded in other Republican primaries over the last few years.","null"
"1575051287-66603","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=4","Alexandria Ocasio-Cortez compares Sarah Palin to 'grandpa emails' in Twitter feud","https://www.foxnews.com/politics/ocasio-cortez-targets-sarah-palin-in-tweet-after-former-alaska-gov-mocked-her","Alexandria Ocasio-Cortez compares Sarah Palin to 'grandpa emails' in Twitter feud","Alexandria Ocasio-Cortez compares Sarah Palin to 'grandpa emails' in Twitter feud","","November 20, 2018","Palin’s tweet came alongside an article from governorpalin.org, which included a screenshot of a Twitter post from Ryan Saavedra, a reporter at The Daily Wire. The reporter on Sunday evening shared a video of Ocasio-Cortez making a mistake when talking about the government.","null"
"1575051028-66203","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=45","Sarah Palin seizes the media spotlight by playing the impeachment card","https://www.foxnews.com/politics/sarah-palin-seizes-the-media-spotlight-by-playing-the-impeachment-card","Sarah Palin seizes the media spotlight by playing the impeachment card","Sarah Palin seizes the media spotlight by playing the impeachment card","","July 9, 2014","“Enough is enough of the years of abuse from this president. His unsecured border crisis is the last straw that makes the battered wife say, ‘no mas.’…","null"
"1575051053-66247","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=41","Palin says she'll work to unseat Ryan over Trump snub","https://www.foxnews.com/politics/palin-says-shell-work-to-unseat-ryan-over-trump-snub","Palin says she'll work to unseat Ryan over Trump snub","Palin says she'll work to unseat Ryan over Trump snub","","May 8, 2016","Palin, who was on the 2008 Republican ticket, earlier said on “State of the Union” she “will do whatever I can” to support Ryan’s primary challenger in Wisconsin’s first district. Ryan’s snub of Trump was “not a wise decision of his,” Palin said.","null"
"1575051300-66646","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=2","Sarah Palin says it was a 'gut punch' to be excluded from McCain funeral","https://www.foxnews.com/politics/sarah-palin-says-it-was-a-gut-punch-to-be-excluded-mccain-funeral","Sarah Palin says it was a 'gut punch' to be excluded from McCain funeral","Sarah Palin says it was a 'gut punch' to be excluded from McCain funeral","","April 2","Trump’s attacks on McCain drew a rebuke from Republicans, who defended the late senator and his accomplishments.","null"
"1575051016-66173","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=47","Sarah Palin for president? Media debate whether she’ll make a political comeback","https://www.foxnews.com/politics/sarah-palin-for-president-media-debate-whether-shell-make-a-political-comeback","Sarah Palin for president? Media debate whether she’ll make a political comeback","Sarah Palin for president? Media debate whether she’ll make a political comeback","","February 7, 2014","Which is sheer speculation, of course. And that happens to be the media’s specialty.","null"
"1575051016-66177","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=47","Sarah Palin for president? Media debate whether she’ll make a political comeback","https://www.foxnews.com/politics/sarah-palin-for-president-media-debate-whether-shell-make-a-political-comeback","Sarah Palin for president? Media debate whether she’ll make a political comeback","Sarah Palin for president? Media debate whether she’ll make a political comeback","","February 7, 2014","On the MSNBC morning show, Chuck Todd pushed back, saying that if Palin ran it would be for “a financial reason, to get back into the spotlight. Get the speaking fees back up.”","null"
"1575051083-66319","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=37","Martin Bashir apologizes for dirty, disgusting slam at Sarah Palin","https://www.foxnews.com/politics/martin-bashir-apologizes-for-dirty-disgusting-slam-at-sarah-palin","Martin Bashir apologizes for dirty, disgusting slam at Sarah Palin","Martin Bashir apologizes for dirty, disgusting slam at Sarah Palin","","November 18, 2013","In his televised apology, directed to both Palin and to viewers, Bashir said his remarks were “unworthy” and “deeply offensive,” and that he is “deeply sorry.” He said he wished he had been “more thoughtful” and “more compassionate.” He said “the politics of vitriol and destruction is a miserable place to be and a miserable person to become,” and promised to learn a lesson.","null"
"1575051178-66479","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=22","Sarah Palin, Kid Rock, Ted Nugent visit President Trump at the White House","https://www.foxnews.com/politics/sarah-palin-kid-rock-ted-nugent-visit-president-trump-at-the-white-house","Sarah Palin, Kid Rock, Ted Nugent visit President Trump at the White House","Sarah Palin, Kid Rock, Ted Nugent visit President Trump at the White House","","April 20, 2017","His fiancee Audrey Berry and Nugent's wife, Shemane, were also at the dinner. White House counselor Kellyanne Conway was present, too, The Hill reported.","null"
"1575051260-66570","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=8","Sarah Palin lawsuit against New York Times thrown out","https://www.foxnews.com/politics/sarah-palin-lawsuit-against-new-york-times-thrown-out","Sarah Palin lawsuit against New York Times thrown out","Sarah Palin lawsuit against New York Times thrown out","","August 29, 2017","""Judge Rakoff's opinion is an important reminder of the country's deep commitment to a free press and the important role that journalism plays in our democracy,"" the newspaper said.","null"
"1575051090-66339","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=36","Sarah Palin and Mitt Romney:  TV stars again","https://www.foxnews.com/politics/sarah-palin-and-mitt-romney-tv-stars-again","Sarah Palin and Mitt Romney:  TV stars again","Sarah Palin and Mitt Romney:  TV stars again","","December 10, 2013","***","null"
"1575051201-66497","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=18","Sarah Palin to subpoena two dozen New York Times staffers in lawsuit","https://www.foxnews.com/politics/sarah-palin-to-subpoena-two-dozen-new-york-times-staffers-in-lawsuit","Sarah Palin to subpoena two dozen New York Times staffers in lawsuit","Sarah Palin to subpoena two dozen New York Times staffers in lawsuit","","July 27, 2017","The Times posted a correction the following day, admitting that “no such link was established.”","null"
"1575051306-66649","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=1","Sarah Palin says her house is damaged from Alaska earthquake","https://www.foxnews.com/politics/sarah-palin-says-her-house-is-damaged-from-alaska-earthquake","Sarah Palin says her house is damaged from Alaska earthquake","Sarah Palin says her house is damaged from Alaska earthquake","","November 30","Former Alaska Gov. Sarah Palin said Friday her house suffered damage from the earthquake that rocked Alaska and expressed relief that her family is safe.","null"
"1575051061-66270","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=40","The Edge: Cruz booms, but Palin gets Trump mega media","https://www.foxnews.com/politics/the-edge-cruz-booms-but-palin-gets-trump-mega-media","The Edge: Cruz booms, but Palin gets Trump mega media","The Edge: Cruz booms, but Palin gets Trump mega media","","January 22, 2016","But keeps up in Iowa, N.H. air assault - Two new ads from Team Rubio are set to air today in Iowa and New Hampshire both focusing on supporters in their respective states titled “Marcomentum.”","null"
"1575051276-66597","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=6","Sarah Palin responds to McCain's regrets revealed in new book","https://www.foxnews.com/politics/sarah-palin-responds-to-mccains-regrets-revealed-in-new-book","Sarah Palin responds to McCain's regrets revealed in new book","Sarah Palin responds to McCain's regrets revealed in new book","","May 11, 2018","His advisers picked Palin, the Alaska governor and Tea Party favorite.","null"
"1575051221-66531","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=15","Sarah Palin's oldest son, Track, arraigned on domestic violence charges","https://www.foxnews.com/politics/sarah-palins-oldest-son-track-arraigned-on-domestic-violence-charges","Sarah Palin's oldest son, Track, arraigned on domestic violence charges","Sarah Palin's oldest son, Track, arraigned on domestic violence charges","","December 17, 2017","At the time, Palin’s girlfriend told law enforcement he punched her in the face, and said she was scared he would shoot himself with an AR-15.","null"
"1575051276-66593","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=6","Sarah Palin responds to McCain's regrets revealed in new book","https://www.foxnews.com/politics/sarah-palin-responds-to-mccains-regrets-revealed-in-new-book","Sarah Palin responds to McCain's regrets revealed in new book","Sarah Palin responds to McCain's regrets revealed in new book","Amy Lieu","May 11, 2018","","null"
"1575051164-66452","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=24","Sarah Palin says Jeb Bush, and immigrants, should 'speak American'","https://www.foxnews.com/politics/sarah-palin-says-jeb-bush-and-immigrants-should-speak-american","Sarah Palin says Jeb Bush, and immigrants, should 'speak American'","Sarah Palin says Jeb Bush, and immigrants, should 'speak American'","","September 7, 2015","Trump recently hired Michael Glassner, who worked for Palin's vice presidential campaign, as his national political director.","null"
"1575051164-66453","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=24","Sarah Palin says Jeb Bush, and immigrants, should 'speak American'","https://www.foxnews.com/politics/sarah-palin-says-jeb-bush-and-immigrants-should-speak-american","Sarah Palin says Jeb Bush, and immigrants, should 'speak American'","Sarah Palin says Jeb Bush, and immigrants, should 'speak American'","","September 7, 2015","Last week, Trump told Breitbart News that Bush should ""set the example"" by speaking English on the campaign trail.","null"
"1575051083-66327","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=37","Martin Bashir apologizes for dirty, disgusting slam at Sarah Palin","https://www.foxnews.com/politics/martin-bashir-apologizes-for-dirty-disgusting-slam-at-sarah-palin","Martin Bashir apologizes for dirty, disgusting slam at Sarah Palin","Martin Bashir apologizes for dirty, disgusting slam at Sarah Palin","","November 18, 2013","Instead, Toronto’s hard-living chief executive gives interviews to Fox and CNN as he prepares to launch his own Canadian TV show. Oh, and he knocked over a female City Council member yesterday as he rushed to help his brother in an “altercation.” Oh, and he’s thinking of running for prime minister.","null"
"1575050993-66143","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=50","Palin calls on Republicans to unify behind Trump candidacy at GOP dinner","https://www.foxnews.com/politics/palin-calls-on-republicans-to-unify-behind-trump-candidacy-at-gop-dinner","Palin calls on Republicans to unify behind Trump candidacy at GOP dinner","Palin calls on Republicans to unify behind Trump candidacy at GOP dinner","","April 2, 2016","Palin called on Republicans to unify behind Trump’s candidacy. She said he’s the only candidate who understands that “common sense is an endangered species in Washington.” She also touted Trump as the only candidate who has created private-sector jobs, saying “He builds big things.”","null"
"1575051104-66358","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=34","Palin suit against NY Times spotlights a flood of media mistakes","https://www.foxnews.com/politics/palin-suit-against-ny-times-spotlights-a-flood-of-media-mistakes","Palin suit against NY Times spotlights a flood of media mistakes","Palin suit against NY Times spotlights a flood of media mistakes","","June 29, 2017","CNN also got tarred, through no fault of its own, by Kathy Griffin holding up a severed “Trump” head and host Reza Aslan calling Trump a piece of excrement and an “embarrassment to humankind.” The network cut ties with both of them.","null"
"1575051104-66363","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=34","Palin suit against NY Times spotlights a flood of media mistakes","https://www.foxnews.com/politics/palin-suit-against-ny-times-spotlights-a-flood-of-media-mistakes","Palin suit against NY Times spotlights a flood of media mistakes","Palin suit against NY Times spotlights a flood of media mistakes","","June 29, 2017","Karem’s rant got him a bunch of cable bookings. He said on MSNBC: “We can’t take the bullying anymore. It’s undermining the Fourth Estate, the First Amendment, the reporters in the room, even Breitbart—those people are responsible.”","null"
"1575051140-66410","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=28","Early Trump supporter Palin suggests Carrier deal is 'crony capitalism'","https://www.foxnews.com/politics/early-trump-supporter-palin-suggests-carrier-deal-is-crony-capitalism","Early Trump supporter Palin suggests Carrier deal is 'crony capitalism'","Early Trump supporter Palin suggests Carrier deal is 'crony capitalism'","","December 3, 2016","Sarah Palin -- an early Donald Trump supporter and possible administration hire -- is questioning whether the president-elect’s Carrier jobs deal is a case of “crony capitalism.”","null"
"1575051178-66473","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=22","Sarah Palin, Kid Rock, Ted Nugent visit President Trump at the White House","https://www.foxnews.com/politics/sarah-palin-kid-rock-ted-nugent-visit-president-trump-at-the-white-house","Sarah Palin, Kid Rock, Ted Nugent visit President Trump at the White House","Sarah Palin, Kid Rock, Ted Nugent visit President Trump at the White House","","April 20, 2017","Palin, Nugent and Kid Rock supported Trump during his underdog presidential candidacy, with Palin, the 2008 GOP vice presidential candidate, backing Trump early in the Republican primary process.","null"
"1575051260-66563","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=8","Sarah Palin lawsuit against New York Times thrown out","https://www.foxnews.com/politics/sarah-palin-lawsuit-against-new-york-times-thrown-out","Sarah Palin lawsuit against New York Times thrown out","Sarah Palin lawsuit against New York Times thrown out","","August 29, 2017","The decision came weeks after the onetime Republican vice presidential nominee sued over an editorial titled ""America's Lethal Politics."" It was published in June after a gunman opened fire on Republican lawmakers in Virginia, wounding U.S. Rep. Steve Scalise.","null"
"1575051313-66660","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=0","Sarah Palin and husband, Todd, apparently getting a divorce, court papers indicate","https://www.foxnews.com/politics/sarah-palin-and-husband-todd-apparently-getting-a-divorce-documents-show","Sarah Palin and husband, Todd, apparently getting a divorce, court papers indicate","Sarah Palin and husband, Todd, apparently getting a divorce, court papers indicate","","September 9","Court papers appear to show that Todd Palin filed for divorce Friday from his wife - and the 2008 Republican vice presidential nominee – Sarah Palin in the Anchorage Superior Court with the Anchorage Daily News reporting the reason being “incompatibility of temperament between the parties such that they find it impossible to live together as husband and wife.”","null"
"1575051251-66557","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=10","Sarah Palin backs Moore in Alabama Senate race","https://www.foxnews.com/politics/sarah-palin-backs-moore-in-alabama-senate-race","Sarah Palin backs Moore in Alabama Senate race","Sarah Palin backs Moore in Alabama Senate race","","August 25, 2017","Strange was appointed to the Senate after former Sen. Jeff Sessions was named U.S. attorney general.","null"
"1575051268-66591","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=7","Appeals court gives new life to Sarah Palin's defamation lawsuit against New York Times","https://www.foxnews.com/politics/appeals-court-gives-new-life-to-sarah-palins-defamation-lawsuit-against-ny-times","Appeals court gives new life to Sarah Palin's defamation lawsuit against New York Times","Appeals court gives new life to Sarah Palin's defamation lawsuit against New York Times","","August 6","The Second Circuit sent the case back down to the Southern District of New York, ordering it to move forward with discovery.","null"
"1575051021-66196","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=46","Hilarious Jimmy Fallon skit features Sarah Palin and a phone call with 'Vladimir Putin'","https://www.foxnews.com/politics/hilarious-jimmy-fallon-skit-features-sarah-palin-and-a-phone-call-with-vladimir-putin","Hilarious Jimmy Fallon skit features Sarah Palin and a phone call with 'Vladimir Putin'","Hilarious Jimmy Fallon skit features Sarah Palin and a phone call with 'Vladimir Putin'","","April 3, 2014","Watch the video above which includes a joke about the National Security Agency and Palin's reaction after Putin suggests that he invade Alaska.","null"
"1575051104-66365","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=34","Palin suit against NY Times spotlights a flood of media mistakes","https://www.foxnews.com/politics/palin-suit-against-ny-times-spotlights-a-flood-of-media-mistakes","Palin suit against NY Times spotlights a flood of media mistakes","Palin suit against NY Times spotlights a flood of media mistakes","","June 29, 2017","One person who has refused to be bullied is Sarah Palin. Her lawsuit, filed yesterday, deals with a Times editorial that was utterly false and had to be corrected.","null"
"1575051035-66230","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=44","Palin links son's arrest to PTSD, Obama policies","https://www.foxnews.com/politics/palin-links-sons-arrest-to-ptsd-obama-policies","Palin links son's arrest to PTSD, Obama policies","Palin links son's arrest to PTSD, Obama policies","","January 20, 2016","“I guess it’s kind of the elephant in the room because my own family going through what we’re going through today, with my son, a combat vet having served in the striker brigade fighting for you all, America, in the war zone,” she said.","null"
"1575051028-66208","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=45","Sarah Palin seizes the media spotlight by playing the impeachment card","https://www.foxnews.com/politics/sarah-palin-seizes-the-media-spotlight-by-playing-the-impeachment-card","Sarah Palin seizes the media spotlight by playing the impeachment card","Sarah Palin seizes the media spotlight by playing the impeachment card","","July 9, 2014","I’m sure a chunk of the country would love to see Obama run out of office. But being a bad president isn’t grounds for impeachment. The Constitution requires evidence of “high crimes and misdemeanors”—say, like authorizing burglaries and orchestrating a coverup, as Richard Nixon did.","null"
"1575051300-66644","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=2","Sarah Palin says it was a 'gut punch' to be excluded from McCain funeral","https://www.foxnews.com/politics/sarah-palin-says-it-was-a-gut-punch-to-be-excluded-mccain-funeral","Sarah Palin says it was a 'gut punch' to be excluded from McCain funeral","Sarah Palin says it was a 'gut punch' to be excluded from McCain funeral","","April 2","“I endorsed him at his request, gave him the kind of funeral he wanted, which as president of the United States I had to approve,” Trump said. “I don’t care, but I didn’t get a thank you.”","null"
"1575051076-66300","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=38","Sarah Palin's oldest son arrested in domestic violence case","https://www.foxnews.com/politics/sarah-palins-oldest-son-arrested-in-domestic-violence-case","Sarah Palin's oldest son arrested in domestic violence case","Sarah Palin's oldest son arrested in domestic violence case","","January 19, 2016","It's not the first encounter with the law for Palin or other members of his family. In September 2014, he and other Palins were involved in a brawl that broke out at a party in Anchorage. No arrests were made in the melee, and no one wanted to press charges. But according to a police report, Palin had blood around his mouth and his hands. He was belligerent until his mother told him to talk to a police officer.","null"
"1575051231-66541","https://www.foxnews.com/search-results/search?q=sarah%20palin&ss=fn&section.path=fnc/politics&type=story&start=13","Sarah Palin 'seriously interested' in 2016 bid","https://www.foxnews.com/politics/sarah-palin-seriously-interested-in-2016-bid","Sarah Palin 'seriously interested' in 2016 bid","Sarah Palin 'seriously interested' in 2016 bid","","January 24, 2015","Palin, a former vice presidential candidate, told the Washington Post she is ""seriously interested"" in launching a campaign for the presidency in 2016.","null"
