web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,date,content
"1571025293-2209","https://www.nytimes.com/search?query=barrack+obama","Trump’s Inaugural Committee Paid $26 Million to Firm of First Lady’s AdviserThe committee, which raised a record $107 million, detailed its finances in a tax filing, revealing that it donated less than expected to charity.By Maggie Haberman and Kenneth P. VogelPRINT EDITIONFirm of First Lady’s Friend Got $26 Million for Inaugural Work|February 16, 2018, Page A1","https://www.nytimes.com/2018/02/15/us/politics/trumps-inaugural-committee-paid-26-million-to-first-ladys-friend.html?searchResultPosition=21","Trump’s Inaugural Committee Paid $26 Million to Firm of First Lady’s Adviser","null","","Feb. 15, 2018","The 116-page filing indicates that the majority of the funds — more than $57 million — went to four event-planning companies."
"1571025297-2263","https://www.nytimes.com/search?query=barrack+obama","CNBC reporter under scrutiny for ""Tea Party"" remarksBy Brian StelterPRINT EDITIONMarch 3, 2009","https://www.nytimes.com/2009/03/03/technology/03iht-cnbc.4.20567603.html?searchResultPosition=19","CNBC reporter under scrutiny for ""Tea Party"" remarks","null","","March 3, 2009","NEW YORK — Rick Santelli, the CNBC reporter whose on-air suggestion of a ""Chicago Tea Party"" to protest President Barrack Obama's housing plan sparked an Internet sensation and a smattering of actual protests across the country, has found himself on the defensive."
"1571025295-2252","https://www.nytimes.com/search?query=barrack+obama","Melania Trump Parts Ways With Adviser Amid Backlash Over Inaugural ContractThe Trumps were upset when they learned that an adviser to the first lady had won a $26 million contract to help plan the president’s inauguration.By Kenneth P. Vogel and Maggie HabermanPRINT EDITIONFirst Lady Severs Ties to Adviser Amid Backlash Over Inaugural Contract|February 27, 2018, Page A14","https://www.nytimes.com/2018/02/26/us/politics/melania-trump-inauguration-adviser.html?searchResultPosition=20","Melania Trump Parts Ways With Adviser Amid Backlash Over Inaugural Contract","null","","Feb. 26, 2018","Mrs. Trump had introduced Ms. Winston Wolkoff to Mr. Barrack, according to a person familiar with the connection. But the decision to hire Ms. Winston Wolkoff was Mr. Barrack’s, said an operative who worked with the inaugural committee."
"1571025331-2449","https://www.nytimes.com/search?query=barrack+obama","Obama Awards His Last Presidential Medals of FreedomMr. Obama has given more of the medals, the nation’s highest civilian honor, than any of his predecessors, and his last ceremony was at turns poignant and hilarious.By Gardiner HarrisPRINT EDITIONTo Laughs and Tears, Obama Awards His Last Medals|November 23, 2016, Page A3","https://www.nytimes.com/2016/11/22/us/politics/presidential-medal-freedom-springsteen-jordan-degeneres.html?searchResultPosition=5","Obama Awards His Last Presidential Medals of Freedom","null","","Nov. 22, 2016","Lorne Michaels, the creator and longtime producer of “Saturday Night Live,” was also a recipient, an honor he would be unlikely to get in a Trump administration. On Sunday, Mr. Trump said on Twitter that he had watched “Saturday Night Live” the evening before and wrote: “It is a totally one-sided, biased show — nothing funny at all. Equal time for us?”"
"1571025299-2300","https://www.nytimes.com/search?query=barrack+obama","Trump Inaugural Drew Big Dollars From Donors With Vested InterestsDocuments provide a glimpse of the multimillion-dollar frenzy of influence-seeking and peacemaking surrounding President Trump’s swearing-in.By Nicholas Confessore, Nicholas Fandos and Rachel ShoreyPRINT EDITIONVested Donors Gave Millions To Inaugural  |April 20, 2017, Page A1","https://www.nytimes.com/2017/04/19/us/politics/trump-inauguration-sheldon-adelson-fundraising.html?searchResultPosition=18","Trump Inaugural Drew Big Dollars From Donors With Vested Interests","null","","April 19, 2017","George W. Bush, for example, capped gifts at $100,000 for his first inaugural and at $250,000 for his second. Mr. Obama accepted gifts up to only $50,000 in 2009, while banning all gifts from lobbyists and corporations altogether. He loosened those restrictions in 2013, accepting corporate gifts up to $1 million and individual gifts up to $250,000."
"1571025293-2232","https://www.nytimes.com/search?query=barrack+obama","Trump’s Inaugural Committee Paid $26 Million to Firm of First Lady’s AdviserThe committee, which raised a record $107 million, detailed its finances in a tax filing, revealing that it donated less than expected to charity.By Maggie Haberman and Kenneth P. VogelPRINT EDITIONFirm of First Lady’s Friend Got $26 Million for Inaugural Work|February 16, 2018, Page A1","https://www.nytimes.com/2018/02/15/us/politics/trumps-inaugural-committee-paid-26-million-to-first-ladys-friend.html?searchResultPosition=21","Trump’s Inaugural Committee Paid $26 Million to Firm of First Lady’s Adviser","null","","Feb. 15, 2018","The committee had previously filed a mandatory report with the Federal Election Commission listing its donors, and the donor names were omitted from the I.R.S. filing released Thursday. The bulk of the report — about 90 pages — comprised a list of donation amounts without the identities of the donors."
"1571025272-2076","https://www.nytimes.com/search?query=barrack+obama","Live Updates: Remembering Senator John McCain, With Eulogies by Obama and BushSenator John McCain received a full-fledged Washington send-off as former Presidents George W. Bush and Barack Obama lead an invitation-only service at Washington National Cathedral.By Peter Baker, Emily Cochrane, Catie Edmondson, Katie Rogers and Emily BaumgaertnerPRINT EDITIONSeptember 2, 2018","https://www.nytimes.com/2018/09/01/us/politics/john-mccain-funeral-updates-coverage.html?searchResultPosition=30","Live Updates: Remembering Senator John McCain, With Eulogies by Obama and Bush","null","","Sept. 1, 2018","He also tweeted out his well-known disdain for the news media, which Mr. McCain used to jokingly call “my base.” Mr. Trump cited Alan Dershowitz, the emeritus Harvard Law School professor, saying that “news reporting has become part of the adversary system.” Mr. Trump added: “It has become tainted and corrupt!”"
"1571025272-2040","https://www.nytimes.com/search?query=barrack+obama","Live Updates: Remembering Senator John McCain, With Eulogies by Obama and BushSenator John McCain received a full-fledged Washington send-off as former Presidents George W. Bush and Barack Obama lead an invitation-only service at Washington National Cathedral.By Peter Baker, Emily Cochrane, Catie Edmondson, Katie Rogers and Emily BaumgaertnerPRINT EDITIONSeptember 2, 2018","https://www.nytimes.com/2018/09/01/us/politics/john-mccain-funeral-updates-coverage.html?searchResultPosition=30","Live Updates: Remembering Senator John McCain, With Eulogies by Obama and Bush","null","","Sept. 1, 2018","Renée Fleming, the famed opera singer, then performed “Danny Boy,” and the audience joined in the Lord’s Prayer and “America the Beautiful.”"
"1571025306-2306","https://www.nytimes.com/search?query=barrack+obama","Roger Cohen: Where stories are possibleBy Roger CohenPRINT EDITIONOctober 29, 2008","https://www.nytimes.com/2008/10/29/opinion/29iht-edcohen.3.17346167.html?searchResultPosition=15","null","null","ROGER COHEN","null",""
"1571025272-2096","https://www.nytimes.com/search?query=barrack+obama","Live Updates: Remembering Senator John McCain, With Eulogies by Obama and BushSenator John McCain received a full-fledged Washington send-off as former Presidents George W. Bush and Barack Obama lead an invitation-only service at Washington National Cathedral.By Peter Baker, Emily Cochrane, Catie Edmondson, Katie Rogers and Emily BaumgaertnerPRINT EDITIONSeptember 2, 2018","https://www.nytimes.com/2018/09/01/us/politics/john-mccain-funeral-updates-coverage.html?searchResultPosition=30","Live Updates: Remembering Senator John McCain, With Eulogies by Obama and Bush","null","","Sept. 1, 2018","“After that loss, to see McCain feeling that kind of personal pain and to put the country ahead of him,” Mr. Renjel said. “I want to teach my son that — what it means to be great.”"
"1571025286-2135","https://www.nytimes.com/search?query=barrack+obama","At Trump’s Inauguration, $10,000 for Makeup and Lots of Room ServiceNew details of spending on President Trump’s inaugural two years ago show that it roughly doubled that of his immediate predecessors.By Maggie Haberman, Sharon LaFraniere and Ben ProtessPRINT EDITIONAt Inauguration, Spending Money At a Record Pace|January 15, 2019, Page A1","https://www.nytimes.com/2019/01/14/us/politics/trump-inauguration-spending.html?searchResultPosition=24","At Trump’s Inauguration, $10,000 for Makeup and Lots of Room Service","null","","Jan. 14, 2019","The details of the expenditures, gleaned from interviews and from documents reviewed by The New York Times and not previously made public, show that the committee spent heavily on nearly every aspect of the events surrounding the inauguration."
"1571025299-2293","https://www.nytimes.com/search?query=barrack+obama","Trump Inaugural Drew Big Dollars From Donors With Vested InterestsDocuments provide a glimpse of the multimillion-dollar frenzy of influence-seeking and peacemaking surrounding President Trump’s swearing-in.By Nicholas Confessore, Nicholas Fandos and Rachel ShoreyPRINT EDITIONVested Donors Gave Millions To Inaugural  |April 20, 2017, Page A1","https://www.nytimes.com/2017/04/19/us/politics/trump-inauguration-sheldon-adelson-fundraising.html?searchResultPosition=18","Trump Inaugural Drew Big Dollars From Donors With Vested Interests","null","","April 19, 2017","For many Washington interests and for large donors — particularly those who had not anticipated a Trump victory or had no relationship with his insurgent campaign, or had actively opposed him — Mr. Trump’s inaugural was an easy way to make inroads with the president-elect."
"1571025338-2495","https://www.nytimes.com/search?query=barrack+obama","Obama: ""We should seize"" opportunity from Iran nuclear dealU.S. President Barrack Obama says every pathway to a nuclear weapon for Iran will be cut off under the deal. Rough Cut (no reporter narration).Reuters","https://www.nytimes.com/video/multimedia/100000003798583/obama-we-should-seize-opportunity-from-iran-nuclear-deal.html?searchResultPosition=2","null","null","Opinion","null",""
"1571025331-2434","https://www.nytimes.com/search?query=barrack+obama","Obama Awards His Last Presidential Medals of FreedomMr. Obama has given more of the medals, the nation’s highest civilian honor, than any of his predecessors, and his last ceremony was at turns poignant and hilarious.By Gardiner HarrisPRINT EDITIONTo Laughs and Tears, Obama Awards His Last Medals|November 23, 2016, Page A3","https://www.nytimes.com/2016/11/22/us/politics/presidential-medal-freedom-springsteen-jordan-degeneres.html?searchResultPosition=5","Obama Awards His Last Presidential Medals of Freedom","null","","Nov. 22, 2016","He took a dig at Mr. Jordan, the basketball star, by calling him “the guy from ‘Space Jam,’” a 1996 film with Bugs Bunny. A tall man, Mr. Obama had such trouble reaching up to put the award around the towering Kareem Abdul-Jabbar’s neck that the basketball great leaned back to help."
"1571025293-2226","https://www.nytimes.com/search?query=barrack+obama","Trump’s Inaugural Committee Paid $26 Million to Firm of First Lady’s AdviserThe committee, which raised a record $107 million, detailed its finances in a tax filing, revealing that it donated less than expected to charity.By Maggie Haberman and Kenneth P. VogelPRINT EDITIONFirm of First Lady’s Friend Got $26 Million for Inaugural Work|February 16, 2018, Page A1","https://www.nytimes.com/2018/02/15/us/politics/trumps-inaugural-committee-paid-26-million-to-first-ladys-friend.html?searchResultPosition=21","Trump’s Inaugural Committee Paid $26 Million to Firm of First Lady’s Adviser","null","","Feb. 15, 2018","The tax return indicated that the committee already donated to six nonprofit groups, and inaugural officials pointed out that the $5 million in total charitable donations to those groups was more than Mr. Obama’s committee donated."
"1571025320-2360","https://www.nytimes.com/search?query=barrack+obama","At Lincoln memorial, uplifting music and a talk of challengesBy Neil A. LewisPRINT EDITIONJanuary 19, 2009","https://www.nytimes.com/2009/01/19/world/americas/19iht-19talkshow.19473150.html?searchResultPosition=9","At Lincoln memorial, uplifting music and a talk of challenges","null","","Jan. 19, 2009","The Biden and Obama families then went their separate ways for Sunday morning church services."
"1571025299-2288","https://www.nytimes.com/search?query=barrack+obama","Trump Inaugural Drew Big Dollars From Donors With Vested InterestsDocuments provide a glimpse of the multimillion-dollar frenzy of influence-seeking and peacemaking surrounding President Trump’s swearing-in.By Nicholas Confessore, Nicholas Fandos and Rachel ShoreyPRINT EDITIONVested Donors Gave Millions To Inaugural  |April 20, 2017, Page A1","https://www.nytimes.com/2017/04/19/us/politics/trump-inauguration-sheldon-adelson-fundraising.html?searchResultPosition=18","Trump Inaugural Drew Big Dollars From Donors With Vested Interests","null","","April 19, 2017","Contributions to the festivities were not intended to accrue favor with the new president, Mr. Barrack said in a text message, but were made “in support of the coming together of our country and its people to commemorate the cornerstone of our American democratic process.”"
"1571025297-2264","https://www.nytimes.com/search?query=barrack+obama","CNBC reporter under scrutiny for ""Tea Party"" remarksBy Brian StelterPRINT EDITIONMarch 3, 2009","https://www.nytimes.com/2009/03/03/technology/03iht-cnbc.4.20567603.html?searchResultPosition=19","CNBC reporter under scrutiny for ""Tea Party"" remarks","null","","March 3, 2009","Santelli published a long blog post Monday evening on the Web site of CNBC, a cable financial news network, denying any affiliation with the ""tea party movements that have popped up"" since his comments were broadcast. A number of blogs had questioned whether Santelli had coordinated his on-camera commentary with the right-wing groups behind those movements."
"1571025286-2136","https://www.nytimes.com/search?query=barrack+obama","At Trump’s Inauguration, $10,000 for Makeup and Lots of Room ServiceNew details of spending on President Trump’s inaugural two years ago show that it roughly doubled that of his immediate predecessors.By Maggie Haberman, Sharon LaFraniere and Ben ProtessPRINT EDITIONAt Inauguration, Spending Money At a Record Pace|January 15, 2019, Page A1","https://www.nytimes.com/2019/01/14/us/politics/trump-inauguration-spending.html?searchResultPosition=24","At Trump’s Inauguration, $10,000 for Makeup and Lots of Room Service","null","","Jan. 14, 2019","In 72 days, it laid out about $100 million, roughly twice as much or more than was raised by Barack Obama or George W. Bush for their first and second presidential inaugurations."
"1571025315-2342","https://www.nytimes.com/search?query=barrack+obama","The danger of an attractive AmericaBy John LeePRINT EDITIONFebruary 2, 2009","https://www.nytimes.com/2009/02/02/opinion/02iht-edlee.1.19863592.html?searchResultPosition=11","The danger of an attractive America","null","","Feb. 2, 2009","Scholars at CASS have spent considerable effort trying to analyze understand the advantage the United States gains whenever it produces charismatic leaders such as John Kennedy and Ronald Reagan - and now Obama."
"1571025338-2516","https://www.nytimes.com/search?query=barrack+obama","Obama: ""We should seize"" opportunity from Iran nuclear dealU.S. President Barrack Obama says every pathway to a nuclear weapon for Iran will be cut off under the deal. Rough Cut (no reporter narration).Reuters","https://www.nytimes.com/video/multimedia/100000003798583/obama-we-should-seize-opportunity-from-iran-nuclear-deal.html?searchResultPosition=2","null","null","Help","null",""
"1571025272-2046","https://www.nytimes.com/search?query=barrack+obama","Live Updates: Remembering Senator John McCain, With Eulogies by Obama and BushSenator John McCain received a full-fledged Washington send-off as former Presidents George W. Bush and Barack Obama lead an invitation-only service at Washington National Cathedral.By Peter Baker, Emily Cochrane, Catie Edmondson, Katie Rogers and Emily BaumgaertnerPRINT EDITIONSeptember 2, 2018","https://www.nytimes.com/2018/09/01/us/politics/john-mccain-funeral-updates-coverage.html?searchResultPosition=30","Live Updates: Remembering Senator John McCain, With Eulogies by Obama and Bush","null","","Sept. 1, 2018","“He understood that if we get in the habit of bending the truth to suit political expediency or party orthodoxy, our democracy will not work,” Mr. Obama said."
"1571025293-2219","https://www.nytimes.com/search?query=barrack+obama","Trump’s Inaugural Committee Paid $26 Million to Firm of First Lady’s AdviserThe committee, which raised a record $107 million, detailed its finances in a tax filing, revealing that it donated less than expected to charity.By Maggie Haberman and Kenneth P. VogelPRINT EDITIONFirm of First Lady’s Friend Got $26 Million for Inaugural Work|February 16, 2018, Page A1","https://www.nytimes.com/2018/02/15/us/politics/trumps-inaugural-committee-paid-26-million-to-first-ladys-friend.html?searchResultPosition=21","Trump’s Inaugural Committee Paid $26 Million to Firm of First Lady’s Adviser","null","","Feb. 15, 2018","An operative who worked with the inaugural committee, who was not authorized to speak for attribution about its spending, said Ms. Winston Wolkoff’s firm handled everything from securing venues and table settings to arranging Instagram filters and satellite feeds, as well as the transportation of heavy equipment. The operative said Ms. Winston Wolkoff personally received $1.62 million for her work through her consulting firm, although committee officials said she used that money to help pay other inaugural workers who reported to her."
"1571025272-2031","https://www.nytimes.com/search?query=barrack+obama","Live Updates: Remembering Senator John McCain, With Eulogies by Obama and BushSenator John McCain received a full-fledged Washington send-off as former Presidents George W. Bush and Barack Obama lead an invitation-only service at Washington National Cathedral.By Peter Baker, Emily Cochrane, Catie Edmondson, Katie Rogers and Emily BaumgaertnerPRINT EDITIONSeptember 2, 2018","https://www.nytimes.com/2018/09/01/us/politics/john-mccain-funeral-updates-coverage.html?searchResultPosition=30","Live Updates: Remembering Senator John McCain, With Eulogies by Obama and Bush","null","Peter Baker","Sept. 1, 2018",""
"1571025283-2128","https://www.nytimes.com/search?query=barrack+obama","Leibovitz Said to Sign Deal With Colony CapitalAnnie Leibovitz, the celebrity photographer, has arranged a deal with a private equity firm to sort out her debts, The Financial Times reported.By Dealbook","https://dealbook.nytimes.com/2010/03/09/leibovitz-said-to-ink-deal-with-colony-capital/?searchResultPosition=25","null","null","The New York Times Company","null",""
"1571025338-2492","https://www.nytimes.com/search?query=barrack+obama","Obama: ""We should seize"" opportunity from Iran nuclear dealU.S. President Barrack Obama says every pathway to a nuclear weapon for Iran will be cut off under the deal. Rough Cut (no reporter narration).Reuters","https://www.nytimes.com/video/multimedia/100000003798583/obama-we-should-seize-opportunity-from-iran-nuclear-deal.html?searchResultPosition=2","null","null","Magazine","null",""
"1571025293-2214","https://www.nytimes.com/search?query=barrack+obama","Trump’s Inaugural Committee Paid $26 Million to Firm of First Lady’s AdviserThe committee, which raised a record $107 million, detailed its finances in a tax filing, revealing that it donated less than expected to charity.By Maggie Haberman and Kenneth P. VogelPRINT EDITIONFirm of First Lady’s Friend Got $26 Million for Inaugural Work|February 16, 2018, Page A1","https://www.nytimes.com/2018/02/15/us/politics/trumps-inaugural-committee-paid-26-million-to-first-ladys-friend.html?searchResultPosition=21","Trump’s Inaugural Committee Paid $26 Million to Firm of First Lady’s Adviser","null","","Feb. 15, 2018","Special government employees are a category of federal worker created to allow the government the flexibility to hire specialists to fill discrete roles, usually on a temporary basis."
"1571025279-2117","https://www.nytimes.com/search?query=barrack+obama","Trump Inaugural Fund and Super PAC Said to Be Scrutinized for Illegal Foreign DonationsFederal prosecutors in New York and Washington are examining whether people from several Middle Eastern countries used straw donors to obscure donations to the funds.By Sharon LaFraniere, Maggie Haberman and Adam GoldmanPRINT EDITIONInquiry Shifts To Committees Tied to Trump|December 14, 2018, Page A1","https://www.nytimes.com/2018/12/13/us/politics/trump-inauguration-investigation.html?searchResultPosition=27","Trump Inaugural Fund and Super PAC Said to Be Scrutinized for Illegal Foreign Donations","null","","Dec. 13, 2018","After Mr. Trump was elected, any troubles he had finding donors appeared to have vanished. His inaugural fund raised $107 million — four times as much as the pro-Trump political action committee and twice as much as the amount raised for President Barack Obama’s first inauguration. Mr. Barrack was its chairman, and Rick Gates, a longtime business associate of Mr. Manafort’s who served as deputy campaign chairman, ran it."
"1571025336-2453","https://www.nytimes.com/search?query=barrack+obama","Obama says he is ""deeply concerned"" about Islamic State threat to Syrian town of KobaniU.S. President Barrack Obama tells defense chiefs from 20 nations he is ""deeply concerned about the situation in and around the Syrian town of Kobani."" Rough Cut (no reporter narration).","https://www.nytimes.com/video/multimedia/100000003175946/obama-says-he-is-deeply-concerned-about-islamic-state-threat-to.html?searchResultPosition=3","null","null","2020 Elections","null",""
"1571025338-2502","https://www.nytimes.com/search?query=barrack+obama","Obama: ""We should seize"" opportunity from Iran nuclear dealU.S. President Barrack Obama says every pathway to a nuclear weapon for Iran will be cut off under the deal. Rough Cut (no reporter narration).Reuters","https://www.nytimes.com/video/multimedia/100000003798583/obama-we-should-seize-opportunity-from-iran-nuclear-deal.html?searchResultPosition=2","null","null","How We Got Here","null",""
"1571025272-2041","https://www.nytimes.com/search?query=barrack+obama","Live Updates: Remembering Senator John McCain, With Eulogies by Obama and BushSenator John McCain received a full-fledged Washington send-off as former Presidents George W. Bush and Barack Obama lead an invitation-only service at Washington National Cathedral.By Peter Baker, Emily Cochrane, Catie Edmondson, Katie Rogers and Emily BaumgaertnerPRINT EDITIONSeptember 2, 2018","https://www.nytimes.com/2018/09/01/us/politics/john-mccain-funeral-updates-coverage.html?searchResultPosition=30","Live Updates: Remembering Senator John McCain, With Eulogies by Obama and Bush","null","","Sept. 1, 2018","Mr. McCain’s flag-draped coffin was escorted out of the cathedral by 15 honorary pallbearers representing a who’s who of the senator’s friends and colleagues from both sides of the aisle, including former Vice President Joseph R. Biden Jr., former Mayor Michael R. Bloomberg of New York, the actor Warren Beatty and a plethora of current and former senators and cabinet secretaries from both parties."
"1571025336-2477","https://www.nytimes.com/search?query=barrack+obama","Obama says he is ""deeply concerned"" about Islamic State threat to Syrian town of KobaniU.S. President Barrack Obama tells defense chiefs from 20 nations he is ""deeply concerned about the situation in and around the Syrian town of Kobani."" Rough Cut (no reporter narration).","https://www.nytimes.com/video/multimedia/100000003175946/obama-says-he-is-deeply-concerned-about-islamic-state-threat-to.html?searchResultPosition=3","null","null","Advertising","null",""
"1571025272-2066","https://www.nytimes.com/search?query=barrack+obama","Live Updates: Remembering Senator John McCain, With Eulogies by Obama and BushSenator John McCain received a full-fledged Washington send-off as former Presidents George W. Bush and Barack Obama lead an invitation-only service at Washington National Cathedral.By Peter Baker, Emily Cochrane, Catie Edmondson, Katie Rogers and Emily BaumgaertnerPRINT EDITIONSeptember 2, 2018","https://www.nytimes.com/2018/09/01/us/politics/john-mccain-funeral-updates-coverage.html?searchResultPosition=30","Live Updates: Remembering Senator John McCain, With Eulogies by Obama and Bush","null","","Sept. 1, 2018","“The hell with the hotel. We’re going to the casino,” Mr. McCain said, according to Mr. Lehman."
"1571025299-2278","https://www.nytimes.com/search?query=barrack+obama","Trump Inaugural Drew Big Dollars From Donors With Vested InterestsDocuments provide a glimpse of the multimillion-dollar frenzy of influence-seeking and peacemaking surrounding President Trump’s swearing-in.By Nicholas Confessore, Nicholas Fandos and Rachel ShoreyPRINT EDITIONVested Donors Gave Millions To Inaugural  |April 20, 2017, Page A1","https://www.nytimes.com/2017/04/19/us/politics/trump-inauguration-sheldon-adelson-fundraising.html?searchResultPosition=18","Trump Inaugural Drew Big Dollars From Donors With Vested Interests","null","","April 19, 2017","Some of the country’s wealthiest Republicans and its largest corporations had similar impulses. Documents released this week by Mr. Trump’s inaugural organizers provide a glimpse of the big-dollar frenzy of influence-seeking and peacemaking surrounding Mr. Trump’s swearing-in, which raised $107 million, twice as much money as any other inauguration."
"1571025279-2120","https://www.nytimes.com/search?query=barrack+obama","Trump Inaugural Fund and Super PAC Said to Be Scrutinized for Illegal Foreign DonationsFederal prosecutors in New York and Washington are examining whether people from several Middle Eastern countries used straw donors to obscure donations to the funds.By Sharon LaFraniere, Maggie Haberman and Adam GoldmanPRINT EDITIONInquiry Shifts To Committees Tied to Trump|December 14, 2018, Page A1","https://www.nytimes.com/2018/12/13/us/politics/trump-inauguration-investigation.html?searchResultPosition=27","Trump Inaugural Fund and Super PAC Said to Be Scrutinized for Illegal Foreign Donations","null","","Dec. 13, 2018","Among other documents seized during raids on Mr. Cohen’s home and office in the spring, investigators found a tape recording of a conversation with Stephanie Winston Wolkoff, a friend of Melania Trump’s, who ran entities that collected $26 million from the fund. Ms. Winston Wolkoff blamed Mr. Barrack for news reports questioning the payments to her and criticized him for failing to properly manage the account, according to people who spoke with her. She complained about how he had handled the money to several friends, including Mr. Cohen, those people said."
"1571025315-2331","https://www.nytimes.com/search?query=barrack+obama","The danger of an attractive AmericaBy John LeePRINT EDITIONFebruary 2, 2009","https://www.nytimes.com/2009/02/02/opinion/02iht-edlee.1.19863592.html?searchResultPosition=11","The danger of an attractive America","null","","Feb. 2, 2009","Tough editorials in the China Daily, especially about America, are not issued lightly. In many ways, Chinese rulers and policy experts are obsessed with America. In a study of 100 recent articles by leading academics at the Chinese Academy of Social Sciences (CASS), I found that about four in every five were about the United States - understanding the American system and political values, or how to limit, circumvent, bind or reduce American power and influence. Within these themes, several emerged that help better understand the thinking behind articles such as the one in the China Daily."
"1571025293-2217","https://www.nytimes.com/search?query=barrack+obama","Trump’s Inaugural Committee Paid $26 Million to Firm of First Lady’s AdviserThe committee, which raised a record $107 million, detailed its finances in a tax filing, revealing that it donated less than expected to charity.By Maggie Haberman and Kenneth P. VogelPRINT EDITIONFirm of First Lady’s Friend Got $26 Million for Inaugural Work|February 16, 2018, Page A1","https://www.nytimes.com/2018/02/15/us/politics/trumps-inaugural-committee-paid-26-million-to-first-ladys-friend.html?searchResultPosition=21","Trump’s Inaugural Committee Paid $26 Million to Firm of First Lady’s Adviser","null","","Feb. 15, 2018","But Craig Holman, an official with the government watchdog group Public Citizen, which had called on the inaugural committee to release more details about its finances sooner, described the payments to Ms. Winston Wolkoff’s firm and other expenditures as “fiscal mismanagement at its worst.”"
"1571025291-2198","https://www.nytimes.com/search?query=barrack+obama","Melania Trump Leaves New York Behind for the White HouseFor the first time since President Trump was inaugurated, his wife and their son, Barron, are living full time in Washington.By Maggie HabermanPRINT EDITIONFirst Lady Leaves New York Behind for White House|June 13, 2017, Page A14","https://www.nytimes.com/2017/06/12/us/melania-trump-white-house.html?searchResultPosition=22","Melania Trump Leaves New York Behind for the White House","null","","June 12, 2017","But the transition to the role of first lady has not been easy, made trickier by her physical distance from the White House and the lack of a full complement of staff members to carry out basic functions — and with no relationship with Mrs. Obama to help guide her."
"1571025286-2175","https://www.nytimes.com/search?query=barrack+obama","At Trump’s Inauguration, $10,000 for Makeup and Lots of Room ServiceNew details of spending on President Trump’s inaugural two years ago show that it roughly doubled that of his immediate predecessors.By Maggie Haberman, Sharon LaFraniere and Ben ProtessPRINT EDITIONAt Inauguration, Spending Money At a Record Pace|January 15, 2019, Page A1","https://www.nytimes.com/2019/01/14/us/politics/trump-inauguration-spending.html?searchResultPosition=24","At Trump’s Inauguration, $10,000 for Makeup and Lots of Room Service","null","","Jan. 14, 2019","He also said staff members stayed at the Trump International Hotel “at the explicit direction” of inaugural committee officials. A former official of the inaugural committee denied that the WIS employees were required to stay at the Trump hotel."
"1571025331-2450","https://www.nytimes.com/search?query=barrack+obama","Obama Awards His Last Presidential Medals of FreedomMr. Obama has given more of the medals, the nation’s highest civilian honor, than any of his predecessors, and his last ceremony was at turns poignant and hilarious.By Gardiner HarrisPRINT EDITIONTo Laughs and Tears, Obama Awards His Last Medals|November 23, 2016, Page A3","https://www.nytimes.com/2016/11/22/us/politics/presidential-medal-freedom-springsteen-jordan-degeneres.html?searchResultPosition=5","Obama Awards His Last Presidential Medals of Freedom","null","","Nov. 22, 2016","Mr. Hanks and his wife are large donors to Mr. Obama and other Democrats, and he took part in a dinner discussion in February about the future of Mr. Obama’s foundation and library. And Mr. Abdul-Jabbar spoke at the Democratic National Convention, when he slammed Mr. Trump for his proposals to bar Muslim immigrants and introduced himself as Michael Jordan, “because I know that Donald Trump couldn’t tell the difference.”"
"1571025279-2124","https://www.nytimes.com/search?query=barrack+obama","Trump Inaugural Fund and Super PAC Said to Be Scrutinized for Illegal Foreign DonationsFederal prosecutors in New York and Washington are examining whether people from several Middle Eastern countries used straw donors to obscure donations to the funds.By Sharon LaFraniere, Maggie Haberman and Adam GoldmanPRINT EDITIONInquiry Shifts To Committees Tied to Trump|December 14, 2018, Page A1","https://www.nytimes.com/2018/12/13/us/politics/trump-inauguration-investigation.html?searchResultPosition=27","Trump Inaugural Fund and Super PAC Said to Be Scrutinized for Illegal Foreign Donations","null","","Dec. 13, 2018","Investigators have asked witnesses whether other foreigners also contributed illegally to the inaugural committee. Once Mr. Trump was elected, foreign governments were frantically trying to build connections to the incoming administration, including Qatar, Saudi Arabia and the United Arab Emirates. Although it hosts and heavily subsidizes an American military base, Qatar is constantly striving to counter the influence of its powerful neighbors, also allies of the United States."
"1571025338-2485","https://www.nytimes.com/search?query=barrack+obama","Obama: ""We should seize"" opportunity from Iran nuclear dealU.S. President Barrack Obama says every pathway to a nuclear weapon for Iran will be cut off under the deal. Rough Cut (no reporter narration).Reuters","https://www.nytimes.com/video/multimedia/100000003798583/obama-we-should-seize-opportunity-from-iran-nuclear-deal.html?searchResultPosition=2","null","null","Hong Kong Protests","null",""
"1571025286-2152","https://www.nytimes.com/search?query=barrack+obama","At Trump’s Inauguration, $10,000 for Makeup and Lots of Room ServiceNew details of spending on President Trump’s inaugural two years ago show that it roughly doubled that of his immediate predecessors.By Maggie Haberman, Sharon LaFraniere and Ben ProtessPRINT EDITIONAt Inauguration, Spending Money At a Record Pace|January 15, 2019, Page A1","https://www.nytimes.com/2019/01/14/us/politics/trump-inauguration-spending.html?searchResultPosition=24","At Trump’s Inauguration, $10,000 for Makeup and Lots of Room Service","null","","Jan. 14, 2019","WIS Media Partners became the inaugural committee’s top vendor, acting as a kind of general contractor and overseeing a series of events. It received nearly $26 million, much of which was paid out to other vendors."
