web-scraper-order,web-scraper-start-url,pages,pages-href,article_links,article_links-href,title,subtitle,author,date,content
"1571543157-31996","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain: 'There's going to be a lot of violence' if assault weapons are banned","https://www.usatoday.com/story/news/politics/2019/09/03/meghan-mccain-a-lot-violence-if-assault-weapons-banned/2204989001/","Meghan McCain: 'There's going to be a lot of violence' if assault weapons are banned","""The View"" co-host Meghan McCain says she is ""not living without guns."" She added there will be ""a lot of violence"" if assault weapons are banned.
    USA TODAY","","Published 10:54 p.m. ET Sept. 3, 2019 | Updated 12:46 p.m. ET Sept. 4, 2019","More NRA drama: Legal team shaken up as group cuts ties with longtime outside attorney"
"1571543177-32144","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain announces social media break in a tribute to her 'hero,' late father John McCain","https://www.usatoday.com/story/entertainment/celebrities/2019/08/24/meghan-mccain-pays-tribute-john-mccain-announces-social-media-break/2108274001/","Meghan McCain announces social media break in a tribute to her 'hero,' late father John McCain","""The View"" co-host, 34, revealed in an op-ed for the New York Times Friday that she lost a pregnancy weeks ago.
    USA TODAY","","Published 1:27 p.m. ET Aug. 24, 2019","The former United States senator died last year at age 81."
"1571543147-31930","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain to release audiobook next year discussing dad John McCain, politics","https://www.usatoday.com/story/entertainment/books/2019/08/02/meghan-mccain-to-discuss-dad-john-mccain-politics-new-audiobook/1900771001/","Meghan McCain to release audiobook next year discussing dad John McCain, politics","""The View"" co-host, 34, revealed in an op-ed for the New York Times Friday that she lost a pregnancy weeks ago.
    USA TODAY","","Published 12:38 p.m. ET Aug. 2, 2019","John McCain died last year at age 81."
"1571543150-31941","https://www.usatoday.com/search/?q=john%20mccain","","","Cindy McCain says there is no 'voice of reason' in GOP, nearly a year after John McCain's death","https://www.usatoday.com/story/news/politics/2019/08/21/cindy-mccain-says-there-no-voice-reason-republican-party/2079486001/","Cindy McCain says there is no 'voice of reason' in GOP, nearly a year after John McCain's death","Former Vice President Joe Biden spoke about the patriotism of his long-term friend John McCain and their unexpected friendship.
    USA TODAY","","Published 11:24 p.m. ET Aug. 21, 2019","More: Trump calls the Danish Prime Minister 'nasty' after she nixes notion of Greenland sale"
"1571543142-31906","https://www.usatoday.com/search/?q=john%20mccain","","","John Legend opposes Felicity Huffman's sentence: 'We don't need to lock people up for' this","https://www.usatoday.com/story/entertainment/celebrities/2019/09/16/felicity-huffman-prison-sentence-john-legend-opposes-lock-up/2339221001/","John Legend opposes Felicity Huffman's sentence: 'We don't need to lock people up for' this","John Legend opposes Felicity Huffman's 14-day prison sentence for her role in the college admissions scandal. Legend shared his thoughts on Twitter.
    USA TODAY","","Published 8:01 a.m. ET Sept. 16, 2019 | Updated 11:37 a.m. ET Sept. 16, 2019","""When you think no prison = no consequences,"" Legend replied. ""There are other ways to hold people accountable than the state paying 10s of thousands a year to hold them in a secure facility"""
"1571543157-32002","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain: 'There's going to be a lot of violence' if assault weapons are banned","https://www.usatoday.com/story/news/politics/2019/09/03/meghan-mccain-a-lot-violence-if-assault-weapons-banned/2204989001/","Meghan McCain: 'There's going to be a lot of violence' if assault weapons are banned","""The View"" co-host Meghan McCain says she is ""not living without guns."" She added there will be ""a lot of violence"" if assault weapons are banned.
    USA TODAY","","Published 10:54 p.m. ET Sept. 3, 2019 | Updated 12:46 p.m. ET Sept. 4, 2019","More: Sen. Ted Cruz agrees to meet with actress Alyssa Milano, spars with Chicago mayor"
"1571543180-32159","https://www.usatoday.com/search/?q=john%20mccain","","","A year after John McCain's death, Cindy McCain says 'Our country is not well right now'","https://www.usatoday.com/story/news/politics/2019/08/25/john-mccain-year-later-cindy-mccain-says-our-country-not-well/2115445001/","A year after John McCain's death, Cindy McCain says 'Our country is not well right now'","null","","Published 2:21 p.m. ET Aug. 25, 2019","""Our country is not well right now,"" she said. ""We need to get our act together, No. 1, and step back and take a breath. This country is made up of immigrants. We're made up of people of every color, every creed and that's what makes us special."
"1571543142-31910","https://www.usatoday.com/search/?q=john%20mccain","","","John Legend opposes Felicity Huffman's sentence: 'We don't need to lock people up for' this","https://www.usatoday.com/story/entertainment/celebrities/2019/09/16/felicity-huffman-prison-sentence-john-legend-opposes-lock-up/2339221001/","John Legend opposes Felicity Huffman's sentence: 'We don't need to lock people up for' this","John Legend opposes Felicity Huffman's 14-day prison sentence for her role in the college admissions scandal. Legend shared his thoughts on Twitter.
    USA TODAY","","Published 8:01 a.m. ET Sept. 16, 2019 | Updated 11:37 a.m. ET Sept. 16, 2019","""I don’t think anyone wants to go to prison,"" Talwani said. ""I do think this is the right thing here. I think without this sentence you would be looking at a future with a community around you asking how you got away with this."""
"1571543147-31931","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain to release audiobook next year discussing dad John McCain, politics","https://www.usatoday.com/story/entertainment/books/2019/08/02/meghan-mccain-to-discuss-dad-john-mccain-politics-new-audiobook/1900771001/","Meghan McCain to release audiobook next year discussing dad John McCain, politics","""The View"" co-host, 34, revealed in an op-ed for the New York Times Friday that she lost a pregnancy weeks ago.
    USA TODAY","","Published 12:38 p.m. ET Aug. 2, 2019","Meghan McCain is an author, a commentator and a co-host of ""The View."" Her book is currently untitled and does not yet have an exact release date."
"1571543157-31987","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain: 'There's going to be a lot of violence' if assault weapons are banned","https://www.usatoday.com/story/news/politics/2019/09/03/meghan-mccain-a-lot-violence-if-assault-weapons-banned/2204989001/","Meghan McCain: 'There's going to be a lot of violence' if assault weapons are banned","""The View"" co-host Meghan McCain says she is ""not living without guns."" She added there will be ""a lot of violence"" if assault weapons are banned.
    USA TODAY","","Published 10:54 p.m. ET Sept. 3, 2019 | Updated 12:46 p.m. ET Sept. 4, 2019","McCain, daughter of the late GOP Sen. John McCain of Arizona, responded as the “chick on the panel that spent most of her break shooting” by declaring there “should be a ‘gun beat’ in the media” because there are a lot of people on TV “talking about guns that have clearly never shot a gun.”"
"1571543169-32077","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain speaks her mind: 7 times 'The View' host has been blunt about her opinions","https://www.usatoday.com/story/entertainment/celebrities/2019/09/12/meghan-mccain-the-view-co-host-gets-blunt-conservative-views/2148585001/","Meghan McCain speaks her mind: 7 times 'The View' host has been blunt about her opinions","During ""The View,"" Meghan McCain called out to President Donald Trump's daughter and advisor on her stance.
    USA TODAY","","Published 7:00 a.m. ET Sept. 12, 2019","""I get that you’re angry that Trump’s president, like a lot of people are, but I don’t think yelling at me is gonna fix the problem,"" McCain said to Behar during an argument over one of Trump's rallies. McCain dubbed herself the show's ""sacrificial Republican."""
"1571543173-32095","https://www.usatoday.com/search/?q=john%20mccain","","","Cindy McCain's first year without John McCain: 'Trying to put our family back together'","https://www.usatoday.com/story/news/politics/2019/08/21/cindy-mccain-first-year-since-husband-sen-john-mccain-died/2070067001/","Cindy McCain's first year without John McCain: 'Trying to put our family back together'","Cindy McCain, joined by White House Chief of Staff John Kelly and Secretary of Defense General James Mattis, lay a wreath at the Vietnam Veterans Memorial.
    USA TODAY","","Published 8:12 a.m. ET Aug. 21, 2019 | Updated 9:03 a.m. ET Aug. 21, 2019","Cindy McCain, his widow, also remembers a hawk that nested on their property each year, swooping across the lush grass. It landed on a nearby tree, facing the senator’s family."
"1571543164-32028","https://www.usatoday.com/search/?q=john%20mccain","","","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","https://www.usatoday.com/story/entertainment/celebrities/2019/09/17/cokie-roberts-dead-jake-tapper-kellyanne-conway-mourn-journalist/2350957001/","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","Roberts' Emmy-winning career earned her top-tier journalism awards, including the Edward R. Murrow Award and the Walter Cronkite Award for Excellence in Journalism.
    USA TODAY","","Published 11:15 a.m. ET Sept. 17, 2019 | Updated 3:30 p.m. ET Sept. 17, 2019","More: Journalist and political commentator Cokie Roberts dies at 75"
"1571543138-31893","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain rips 'Mindy Project' producer for 'cruel' tweet, brings Mindy Kaling into it","https://www.usatoday.com/story/entertainment/celebrities/2019/08/05/meghan-mccain-rips-mindy-project-producer-cruel-tweet-mindy-kaling/1919949001/","Meghan McCain rips 'Mindy Project' producer for 'cruel' tweet, brings Mindy Kaling into it","""The View"" co-host Meghan McCain thinks Gwyneth Paltrow's part-time living setup with her husband Brad Falchuk is ""rich people stuff.""
    USA TODAY","","Published 9:33 a.m. ET Aug. 5, 2019 | Updated 10:37 a.m. ET Aug. 5, 2019","Mindy Kaling won't talk about daughter's father, but opens up on finding her maternal instinct"
"1571543164-32029","https://www.usatoday.com/search/?q=john%20mccain","","","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","https://www.usatoday.com/story/entertainment/celebrities/2019/09/17/cokie-roberts-dead-jake-tapper-kellyanne-conway-mourn-journalist/2350957001/","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","Roberts' Emmy-winning career earned her top-tier journalism awards, including the Edward R. Murrow Award and the Walter Cronkite Award for Excellence in Journalism.
    USA TODAY","","Published 11:15 a.m. ET Sept. 17, 2019 | Updated 3:30 p.m. ET Sept. 17, 2019","CNN anchor Jake Tapper remembered Roberts as a ""kind and supportive"" mentor to many."
"1571543164-32043","https://www.usatoday.com/search/?q=john%20mccain","","","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","https://www.usatoday.com/story/entertainment/celebrities/2019/09/17/cokie-roberts-dead-jake-tapper-kellyanne-conway-mourn-journalist/2350957001/","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","Roberts' Emmy-winning career earned her top-tier journalism awards, including the Edward R. Murrow Award and the Walter Cronkite Award for Excellence in Journalism.
    USA TODAY","","Published 11:15 a.m. ET Sept. 17, 2019 | Updated 3:30 p.m. ET Sept. 17, 2019","Katie Couric praised Roberts as ""a pioneer for so many"" who ""will be sorely missed."""
"1571543187-32181","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain defends Chrissy Teigen after President Trump targets Teigen, John Legend","https://www.usatoday.com/story/entertainment/celebrities/2019/09/09/donald-trump-launches-twitter-spar-john-legend-chrissy-teigen/2261710001/","Meghan McCain defends Chrissy Teigen after President Trump targets Teigen, John Legend","Meghan McCain tweeted in defense of Chrissy Teigen after President Trump called her a ""filthy mouthed wife"" on Twitter.
    USA TODAY","","Published 6:52 a.m. ET Sept. 9, 2019 | Updated 7:02 a.m. ET Sept. 10, 2019","The final part of Holt's report, which originally aired Friday and re-played Sunday night before a town hall event, gave Trump credit for signing the First Step Act, acknowledging its potential to reduce sentences for thousands of nonviolent offenders in federal prisons. It also noted that the bill doesn't help over 90% of people in US prisons at the state and local levels."
"1571543187-32175","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain defends Chrissy Teigen after President Trump targets Teigen, John Legend","https://www.usatoday.com/story/entertainment/celebrities/2019/09/09/donald-trump-launches-twitter-spar-john-legend-chrissy-teigen/2261710001/","Meghan McCain defends Chrissy Teigen after President Trump targets Teigen, John Legend","Meghan McCain tweeted in defense of Chrissy Teigen after President Trump called her a ""filthy mouthed wife"" on Twitter.
    USA TODAY","","Published 6:52 a.m. ET Sept. 9, 2019 | Updated 7:02 a.m. ET Sept. 10, 2019","The daughter of late Republican Sen. John McCain, who serves as a conservative voice on ""The View,"" showed support for Teigen the day after Trump slammed her and Legend on Twitter."
"1571543187-32184","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain defends Chrissy Teigen after President Trump targets Teigen, John Legend","https://www.usatoday.com/story/entertainment/celebrities/2019/09/09/donald-trump-launches-twitter-spar-john-legend-chrissy-teigen/2261710001/","Meghan McCain defends Chrissy Teigen after President Trump targets Teigen, John Legend","Meghan McCain tweeted in defense of Chrissy Teigen after President Trump called her a ""filthy mouthed wife"" on Twitter.
    USA TODAY","","Published 6:52 a.m. ET Sept. 9, 2019 | Updated 7:02 a.m. ET Sept. 10, 2019","She added: ""the absolute best part of his tweet is I literally didn't speak in the special, nor was I mentioned. I'm cackling at the pointless addition of me because he cannot not be a (expletive)."""
"1571543150-31936","https://www.usatoday.com/search/?q=john%20mccain","","","Cindy McCain says there is no 'voice of reason' in GOP, nearly a year after John McCain's death","https://www.usatoday.com/story/news/politics/2019/08/21/cindy-mccain-says-there-no-voice-reason-republican-party/2079486001/","Cindy McCain says there is no 'voice of reason' in GOP, nearly a year after John McCain's death","Former Vice President Joe Biden spoke about the patriotism of his long-term friend John McCain and their unexpected friendship.
    USA TODAY","","Published 11:24 p.m. ET Aug. 21, 2019","WASHINGTON -- Nearly a week before the one-year anniversary of her husband Sen. John McCain's death, Cindy McCain said the current Republican Party is ""not the party of Abraham Lincoln ... nor the party of Ronald Reagan."""
"1571543169-32069","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain speaks her mind: 7 times 'The View' host has been blunt about her opinions","https://www.usatoday.com/story/entertainment/celebrities/2019/09/12/meghan-mccain-the-view-co-host-gets-blunt-conservative-views/2148585001/","Meghan McCain speaks her mind: 7 times 'The View' host has been blunt about her opinions","During ""The View,"" Meghan McCain called out to President Donald Trump's daughter and advisor on her stance.
    USA TODAY","","Published 7:00 a.m. ET Sept. 12, 2019","Meghan McCain: 'There's going to be a lot of violence' if assault weapons are banned"
"1571543157-31983","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain: 'There's going to be a lot of violence' if assault weapons are banned","https://www.usatoday.com/story/news/politics/2019/09/03/meghan-mccain-a-lot-violence-if-assault-weapons-banned/2204989001/","Meghan McCain: 'There's going to be a lot of violence' if assault weapons are banned","""The View"" co-host Meghan McCain says she is ""not living without guns."" She added there will be ""a lot of violence"" if assault weapons are banned.
    USA TODAY","Savannah Behrmann","Published 10:54 p.m. ET Sept. 3, 2019 | Updated 12:46 p.m. ET Sept. 4, 2019",""
"1571543180-32162","https://www.usatoday.com/search/?q=john%20mccain","","","A year after John McCain's death, Cindy McCain says 'Our country is not well right now'","https://www.usatoday.com/story/news/politics/2019/08/25/john-mccain-year-later-cindy-mccain-says-our-country-not-well/2115445001/","A year after John McCain's death, Cindy McCain says 'Our country is not well right now'","null","","Published 2:21 p.m. ET Aug. 25, 2019","Even so, McCain, who last week called for acts of civility touted on social media as a tribute to her husband, tried to sound an optimistic tone for the future."
"1571543164-32046","https://www.usatoday.com/search/?q=john%20mccain","","","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","https://www.usatoday.com/story/entertainment/celebrities/2019/09/17/cokie-roberts-dead-jake-tapper-kellyanne-conway-mourn-journalist/2350957001/","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","Roberts' Emmy-winning career earned her top-tier journalism awards, including the Edward R. Murrow Award and the Walter Cronkite Award for Excellence in Journalism.
    USA TODAY","","Published 11:15 a.m. ET Sept. 17, 2019 | Updated 3:30 p.m. ET Sept. 17, 2019","PBS NewsHour anchor Judy Woodruff called Roberts' death a ""huge loss. Cokie Roberts was the best of American journalism and a fierce advocate for women. She was active till the very end; my heart is with her wonderful family."""
"1571543138-31882","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain rips 'Mindy Project' producer for 'cruel' tweet, brings Mindy Kaling into it","https://www.usatoday.com/story/entertainment/celebrities/2019/08/05/meghan-mccain-rips-mindy-project-producer-cruel-tweet-mindy-kaling/1919949001/","Meghan McCain rips 'Mindy Project' producer for 'cruel' tweet, brings Mindy Kaling into it","""The View"" co-host Meghan McCain thinks Gwyneth Paltrow's part-time living setup with her husband Brad Falchuk is ""rich people stuff.""
    USA TODAY","","Published 9:33 a.m. ET Aug. 5, 2019 | Updated 10:37 a.m. ET Aug. 5, 2019","Mindy Kaling shares bikini photo with body positive message: 'You don’t have to be a size 0'"
"1571543161-32021","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain challenges Bernie Sanders to name Republicans he'll work with if elected president","https://www.usatoday.com/story/news/politics/2019/09/04/view-meghan-mccain-challenges-bernie-sanders-bipartisanship/2210622001/","Meghan McCain challenges Bernie Sanders to name Republicans he'll work with if elected president","""The View"" co-host Meghan McCain says she is ""not living without guns."" She added there will be ""a lot of violence"" if assault weapons are banned.
    USA TODAY","","Published 4:50 p.m. ET Sept. 4, 2019","Sanders also talked about his ability to defeat the current president in the 2020 election should he win the Democratic nomination, disagreeing with the idea that only a moderate Democratic candidate could take on Trump."
"1571543193-32200","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain addresses dangers of body shaming: This 'can lead women to eating disorders'","https://www.usatoday.com/story/entertainment/celebrities/2019/10/03/meghan-mccain-shuts-down-body-shaming-twitter/3854286002/","Meghan McCain addresses dangers of body shaming: This 'can lead women to eating disorders'","Meghan McCain tweeted in defense of Chrissy Teigen after President Trump called her a ""filthy mouthed wife"" on Twitter.
    USA TODAY","","Published 2:21 p.m. ET Oct. 3, 2019 | Updated 2:25 p.m. ET Oct. 3, 2019","Meghan McCain's view is that she's just fine, hear that critics?"
"1571543173-32119","https://www.usatoday.com/search/?q=john%20mccain","","","Cindy McCain's first year without John McCain: 'Trying to put our family back together'","https://www.usatoday.com/story/news/politics/2019/08/21/cindy-mccain-first-year-since-husband-sen-john-mccain-died/2070067001/","Cindy McCain's first year without John McCain: 'Trying to put our family back together'","Cindy McCain, joined by White House Chief of Staff John Kelly and Secretary of Defense General James Mattis, lay a wreath at the Vietnam Veterans Memorial.
    USA TODAY","","Published 8:12 a.m. ET Aug. 21, 2019 | Updated 9:03 a.m. ET Aug. 21, 2019","McCain said she is troubled by the rhetoric surrounding immigrants and minorities. Investigators are treating the mass shootings in California and in El Paso as domestic terrorism. While the motive in the California shooting at a garlic festival remains unclear, the suspect in the Texas shooting posted a racist screed online and admitted to police that he traveled to El Paso to target Latinos."
"1571543193-32217","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain addresses dangers of body shaming: This 'can lead women to eating disorders'","https://www.usatoday.com/story/entertainment/celebrities/2019/10/03/meghan-mccain-shuts-down-body-shaming-twitter/3854286002/","Meghan McCain addresses dangers of body shaming: This 'can lead women to eating disorders'","Meghan McCain tweeted in defense of Chrissy Teigen after President Trump called her a ""filthy mouthed wife"" on Twitter.
    USA TODAY","","Published 2:21 p.m. ET Oct. 3, 2019 | Updated 2:25 p.m. ET Oct. 3, 2019","Meghan McCain announces social media break in a tribute to her 'hero,' late father John McCain"
"1571543169-32060","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain speaks her mind: 7 times 'The View' host has been blunt about her opinions","https://www.usatoday.com/story/entertainment/celebrities/2019/09/12/meghan-mccain-the-view-co-host-gets-blunt-conservative-views/2148585001/","Meghan McCain speaks her mind: 7 times 'The View' host has been blunt about her opinions","During ""The View,"" Meghan McCain called out to President Donald Trump's daughter and advisor on her stance.
    USA TODAY","","Published 7:00 a.m. ET Sept. 12, 2019","Meghan McCain isn’t afraid to speak her mind."
"1571543177-32153","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain announces social media break in a tribute to her 'hero,' late father John McCain","https://www.usatoday.com/story/entertainment/celebrities/2019/08/24/meghan-mccain-pays-tribute-john-mccain-announces-social-media-break/2108274001/","Meghan McCain announces social media break in a tribute to her 'hero,' late father John McCain","""The View"" co-host, 34, revealed in an op-ed for the New York Times Friday that she lost a pregnancy weeks ago.
    USA TODAY","","Published 1:27 p.m. ET Aug. 24, 2019","More: Meghan McCain rips 'Mindy Project' producer for 'cruel' tweet, brings Mindy Kaling into it"
"1571543193-32202","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain addresses dangers of body shaming: This 'can lead women to eating disorders'","https://www.usatoday.com/story/entertainment/celebrities/2019/10/03/meghan-mccain-shuts-down-body-shaming-twitter/3854286002/","Meghan McCain addresses dangers of body shaming: This 'can lead women to eating disorders'","Meghan McCain tweeted in defense of Chrissy Teigen after President Trump called her a ""filthy mouthed wife"" on Twitter.
    USA TODAY","","Published 2:21 p.m. ET Oct. 3, 2019 | Updated 2:25 p.m. ET Oct. 3, 2019","""How many pounds ago was that profile picture?"" the user asked. ""Jenny Craig, NutriSystem or Weight Watchers (WW) would endorse you without hesitation."""
"1571543173-32103","https://www.usatoday.com/search/?q=john%20mccain","","","Cindy McCain's first year without John McCain: 'Trying to put our family back together'","https://www.usatoday.com/story/news/politics/2019/08/21/cindy-mccain-first-year-since-husband-sen-john-mccain-died/2070067001/","Cindy McCain's first year without John McCain: 'Trying to put our family back together'","Cindy McCain, joined by White House Chief of Staff John Kelly and Secretary of Defense General James Mattis, lay a wreath at the Vietnam Veterans Memorial.
    USA TODAY","","Published 8:12 a.m. ET Aug. 21, 2019 | Updated 9:03 a.m. ET Aug. 21, 2019","It’s still difficult to return to the family's home in Cornville. Happy memories have, at least temporarily, been overshadowed by more painful ones. Even as she tries to heal by filling her time with work to carry on her husband’s legacy, she is helping her children cope with the loss of their father."
"1571543173-32139","https://www.usatoday.com/search/?q=john%20mccain","","","Cindy McCain's first year without John McCain: 'Trying to put our family back together'","https://www.usatoday.com/story/news/politics/2019/08/21/cindy-mccain-first-year-since-husband-sen-john-mccain-died/2070067001/","Cindy McCain's first year without John McCain: 'Trying to put our family back together'","Cindy McCain, joined by White House Chief of Staff John Kelly and Secretary of Defense General James Mattis, lay a wreath at the Vietnam Veterans Memorial.
    USA TODAY","","Published 8:12 a.m. ET Aug. 21, 2019 | Updated 9:03 a.m. ET Aug. 21, 2019","A special election for the Senate seat once held by her husband could determine which party controls the Senate."
"1571543161-32019","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain challenges Bernie Sanders to name Republicans he'll work with if elected president","https://www.usatoday.com/story/news/politics/2019/09/04/view-meghan-mccain-challenges-bernie-sanders-bipartisanship/2210622001/","Meghan McCain challenges Bernie Sanders to name Republicans he'll work with if elected president","""The View"" co-host Meghan McCain says she is ""not living without guns."" She added there will be ""a lot of violence"" if assault weapons are banned.
    USA TODAY","","Published 4:50 p.m. ET Sept. 4, 2019","""Well, how do I know this?"" Goldberg replied."
"1571543200-32237","https://www.usatoday.com/search/?q=john%20mccain","","","Kathy Griffin, Meghan McCain denounce fake violent Trump video: 'This video isn't a joke'","https://www.usatoday.com/story/entertainment/celebrities/2019/10/14/trump-video-kathy-griffin-meghan-mccain-denounce-fake-shooting-clip/3972974002/","Kathy Griffin, Meghan McCain denounce fake violent Trump video: 'This video isn't a joke'","The comedian told multiple Australian outlets the backlash she received after posing with a fake severed head was ""BS.""
Video provided by Newsy
    Newslook","","Published 9:37 a.m. ET Oct. 14, 2019","The fake video, a clip taken from the 2015 action/comedy ""Kingsman: The Secret Service,"" shows Trump's face superimposed atop actor Colin Firth's as his character opens fire on church patrons."
"1571543193-32209","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain addresses dangers of body shaming: This 'can lead women to eating disorders'","https://www.usatoday.com/story/entertainment/celebrities/2019/10/03/meghan-mccain-shuts-down-body-shaming-twitter/3854286002/","Meghan McCain addresses dangers of body shaming: This 'can lead women to eating disorders'","Meghan McCain tweeted in defense of Chrissy Teigen after President Trump called her a ""filthy mouthed wife"" on Twitter.
    USA TODAY","","Published 2:21 p.m. ET Oct. 3, 2019 | Updated 2:25 p.m. ET Oct. 3, 2019","Last month, late night host James Corden delivered a pointed message to Bill Maher, telling his fellow talk-show host that his comments about fat-shaming ""needing to make a comeback"" are unacceptable."
"1571543187-32174","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain defends Chrissy Teigen after President Trump targets Teigen, John Legend","https://www.usatoday.com/story/entertainment/celebrities/2019/09/09/donald-trump-launches-twitter-spar-john-legend-chrissy-teigen/2261710001/","Meghan McCain defends Chrissy Teigen after President Trump targets Teigen, John Legend","Meghan McCain tweeted in defense of Chrissy Teigen after President Trump called her a ""filthy mouthed wife"" on Twitter.
    USA TODAY","","Published 6:52 a.m. ET Sept. 9, 2019 | Updated 7:02 a.m. ET Sept. 10, 2019","Following President Donald Trump targeting singer John Legend and TV/social media personality Chrissy Teigen online Sunday night, Meghan McCain has taken a side."
"1571543187-32177","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain defends Chrissy Teigen after President Trump targets Teigen, John Legend","https://www.usatoday.com/story/entertainment/celebrities/2019/09/09/donald-trump-launches-twitter-spar-john-legend-chrissy-teigen/2261710001/","Meghan McCain defends Chrissy Teigen after President Trump targets Teigen, John Legend","Meghan McCain tweeted in defense of Chrissy Teigen after President Trump called her a ""filthy mouthed wife"" on Twitter.
    USA TODAY","","Published 6:52 a.m. ET Sept. 9, 2019 | Updated 7:02 a.m. ET Sept. 10, 2019","Trump began tweeting about the celebrity couple after Legend was featured in MSNBC's final installment of Lester Holt's ""Justice For All"" series, a report about the criminal justice system."
"1571543154-31979","https://www.usatoday.com/search/?q=john%20mccain","","","Beto O'Rourke takes on Meghan McCain over gun rights amid gun control debate after mass shootings","https://www.usatoday.com/story/news/politics/elections/2019/09/05/beto-orourke-takes-meghan-mccain-over-gun-rights-gun-control/2227409001/","Beto O'Rourke takes on Meghan McCain over gun rights amid gun control debate after mass shootings","""The View"" co-host Meghan McCain says she is ""not living without guns."" She added there will be ""a lot of violence"" if assault weapons are banned.
    USA TODAY","","Published 9:53 p.m. ET Sept. 5, 2019","And his presidential campaign recently started selling a new T-shirt on the website that repeats ""This is f*cked up"" and concludes with a call to action: ""End gun violence now."""
"1571543164-32040","https://www.usatoday.com/search/?q=john%20mccain","","","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","https://www.usatoday.com/story/entertainment/celebrities/2019/09/17/cokie-roberts-dead-jake-tapper-kellyanne-conway-mourn-journalist/2350957001/","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","Roberts' Emmy-winning career earned her top-tier journalism awards, including the Edward R. Murrow Award and the Walter Cronkite Award for Excellence in Journalism.
    USA TODAY","","Published 11:15 a.m. ET Sept. 17, 2019 | Updated 3:30 p.m. ET Sept. 17, 2019","Whoopi Goldberg praised Roberts as “an amazing giant in the world of journalism, a great woman,” adding that her ""influence and impact cannot be overstated."""
"1571543193-32215","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain addresses dangers of body shaming: This 'can lead women to eating disorders'","https://www.usatoday.com/story/entertainment/celebrities/2019/10/03/meghan-mccain-shuts-down-body-shaming-twitter/3854286002/","Meghan McCain addresses dangers of body shaming: This 'can lead women to eating disorders'","Meghan McCain tweeted in defense of Chrissy Teigen after President Trump called her a ""filthy mouthed wife"" on Twitter.
    USA TODAY","","Published 2:21 p.m. ET Oct. 3, 2019 | Updated 2:25 p.m. ET Oct. 3, 2019","""This is what I got,"" she wrote. ""I want this new chapter in my life to be about being authentic to who I am rather than trying to meet someone else’s standards. So here’s me, unashamed, unafraid and proud to own a body that has fought through so much and will continue to amaze me when I hopefully give birth one day."""
"1571543169-32080","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain speaks her mind: 7 times 'The View' host has been blunt about her opinions","https://www.usatoday.com/story/entertainment/celebrities/2019/09/12/meghan-mccain-the-view-co-host-gets-blunt-conservative-views/2148585001/","Meghan McCain speaks her mind: 7 times 'The View' host has been blunt about her opinions","During ""The View,"" Meghan McCain called out to President Donald Trump's daughter and advisor on her stance.
    USA TODAY","","Published 7:00 a.m. ET Sept. 12, 2019","""I said I consider myself a conservative first and foremost before being a Republican – which, by the way, people like Ted Cruz say all the time – then I also said I'm still in the party and l vote Republican and I will going forward. But Trump gets nothing from me,"" she said, rehashing her interview with Van Jones."
